"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.156836942E2,4.769355744E1,1.767431498E1,1.163971496E2,1.232028866E1,1.750529175E2,8.001208274E0,8.001208274E0
2.166774307E2,4.769343808E1,1.767432919E1,1.163944498E2,1.326565170E1,1.754164124E2,8.001208274E0,8.001208274E0
2.176774719E2,4.769331500E1,1.767434380E1,1.163927790E2,1.313399410E1,1.754164124E2,8.001208274E0,8.001208274E0
2.186868926E2,4.769319943E1,1.767435753E1,1.163917330E2,1.313399410E1,1.754164124E2,8.001208274E0,8.001208274E0
2.196869303E2,4.769308132E1,1.767437155E1,1.163910791E2,1.286337757E1,1.754164124E2,8.001208274E0,8.001208274E0
2.206927480E2,4.769296061E1,1.767438696E1,1.163906704E2,1.286337757E1,1.750319672E2,8.001208274E0,8.001208274E0
2.216927845E2,4.769283903E1,1.767440262E1,1.163904235E2,1.282440567E1,1.750319672E2,8.001208274E0,8.001208274E0
2.226960465E2,4.769271659E1,1.767441838E1,1.163902615E2,1.282440567E1,1.750319672E2,6.000906205E0,6.000906205E0
2.236960824E2,4.769259354E1,1.767443422E1,1.163901629E2,1.343904591E1,1.750319672E2,6.000906205E0,6.000906205E0
2.255592296E2,4.769246915E1,1.767445024E1,1.163900981E2,1.368902302E1,1.750319672E2,6.000906205E0,6.000906205E0
2.265592629E2,4.769234292E1,1.767446649E1,1.163900505E2,1.368902302E1,1.750319672E2,6.000906205E0,6.000906205E0
2.275592290E2,4.769221405E1,1.767448308E1,1.163900320E2,1.423325253E1,1.750319672E2,6.000906205E0,6.000906205E0
2.285591937E2,4.769208324E1,1.767449993E1,1.163900164E2,1.487142086E1,1.750319672E2,6.000906205E0,6.000906205E0
2.295591372E2,4.769193943E1,1.767451844E1,1.163900148E2,1.552945232E1,1.750319672E2,6.000906205E0,6.000906205E0
2.305590852E2,4.769180244E1,1.767453608E1,1.163900009E2,1.545141983E1,1.750319672E2,6.000906205E0,6.000906205E0
2.315590378E2,4.769166300E1,1.767455403E1,1.163899995E2,1.549497795E1,1.750319672E2,6.000906205E0,6.000906205E0
2.325589932E2,4.769152236E1,1.767457214E1,1.163899994E2,1.549497795E1,1.750319672E2,6.000906205E0,6.000906205E0
2.335589530E2,4.769136985E1,1.767459177E1,1.163899994E2,1.581566143E1,1.750319672E2,6.000906205E0,6.000906205E0
2.345589184E2,4.769123002E1,1.767460978E1,1.163899994E2,1.581566143E1,1.750319672E2,6.000906205E0,6.000906205E0
2.355588859E2,4.769109412E1,1.767462728E1,1.163899994E2,1.550147724E1,1.750319672E2,6.000906205E0,6.000906205E0
2.365588577E2,4.769095931E1,1.767464463E1,1.163899994E2,1.523239708E1,1.750319672E2,6.000906205E0,6.000906205E0
2.375588318E2,4.769082030E1,1.767466253E1,1.163899994E2,1.506758881E1,1.750319672E2,6.000906205E0,6.000906205E0
2.385588096E2,4.769068574E1,1.767467985E1,1.163899994E2,1.469388103E1,1.750319672E2,6.000906205E0,6.000906205E0
2.395587898E2,4.769055043E1,1.767470003E1,1.163899994E2,1.469388103E1,1.739880829E2,6.000906205E0,6.000906205E0
2.405587724E2,4.769041824E1,1.767472320E1,1.163899994E2,1.469388103E1,1.721476593E2,6.000906205E0,6.000906205E0
2.415587567E2,4.769028516E1,1.767475490E1,1.163899994E2,1.501599026E1,1.661195221E2,6.000906205E0,6.000906205E0
2.425587441E2,4.769014881E1,1.767481523E1,1.163899994E2,1.512225533E1,1.618659210E2,6.000906205E0,6.000906205E0
2.435587335E2,4.769002796E1,1.767488359E1,1.163899994E2,1.488937283E1,1.560765991E2,6.000906205E0,6.000906205E0
2.445587255E2,4.768990612E1,1.767497065E1,1.163899994E2,1.488937283E1,1.521529541E2,6.000906205E0,6.000906205E0
2.455587180E2,4.768979881E1,1.767505759E1,1.163899994E2,1.374596119E1,1.501814728E2,6.000906205E0,6.000906205E0
2.465587130E2,4.768970350E1,1.767515422E1,1.163899994E2,1.336543179E1,1.368030853E2,6.000906205E0,6.000906205E0
2.475587095E2,4.768962713E1,1.767526689E1,1.163899994E2,1.261242580E1,1.339858093E2,6.000906205E0,6.000906205E0
2.485587133E2,4.768957047E1,1.767536207E1,1.163899994E2,1.113112450E1,1.271024094E2,6.000906205E0,6.000906205E0
2.495587065E2,4.768951276E1,1.767549750E1,1.164198273E2,1.113112450E1,1.219922333E2,6.000906205E0,6.000906205E0
2.505587081E2,4.768946517E1,1.767561034E1,1.164778790E2,9.819637299E0,1.219922333E2,6.000906205E0,6.000906205E0
2.515587099E2,4.768942992E1,1.767569391E1,1.165285908E2,8.529520035E0,1.219922333E2,6.000906205E0,6.000906205E0
2.525587131E2,4.768939316E1,1.767578107E1,1.166382381E2,7.140266895E0,1.219922333E2,6.000906205E0,6.000906205E0
2.535587177E2,4.768935781E1,1.767586426E1,1.167727716E2,7.901909828E0,1.226193161E2,6.000906205E0,6.000906205E0
2.545587220E2,4.768932012E1,1.767595149E1,1.168774526E2,8.398605347E0,1.226193161E2,6.000906205E0,6.000906205E0
2.555587291E2,4.768927776E1,1.767604953E1,1.169035625E2,8.125801086E0,1.226193161E2,6.000906205E0,6.000906205E0
2.565587358E2,4.768923607E1,1.767614602E1,1.168691221E2,8.398605347E0,1.226193161E2,6.000906205E0,6.000906205E0
2.575587443E2,4.768919278E1,1.767624620E1,1.168201947E2,8.807747841E0,1.226193161E2,6.000906205E0,6.000906205E0
2.585587530E2,4.768915052E1,1.767634399E1,1.168654820E2,8.807747841E0,1.226193161E2,6.000906205E0,6.000906205E0
2.595587621E2,4.768911328E1,1.767643018E1,1.170023685E2,8.069028854E0,1.226193161E2,6.000906205E0,6.000906205E0
2.605587734E2,4.768907716E1,1.767651376E1,1.170997181E2,7.252326488E0,1.226193161E2,6.000906205E0,6.000906205E0
2.615587838E2,4.768904253E1,1.767659727E1,1.171237902E2,6.868149281E0,1.209791031E2,6.000906205E0,6.000906205E0
2.625587953E2,4.768901682E1,1.767666069E1,1.170965068E2,6.868149281E0,1.209791031E2,6.000906205E0,6.000906205E0
2.635588068E2,4.768897421E1,1.767675390E1,1.170598445E2,6.748980999E0,1.243598099E2,6.000906205E0,6.000906205E0
2.645588208E2,4.768894653E1,1.767681387E1,1.170533355E2,6.274871349E0,1.242286758E2,6.000906205E0,6.000906205E0
2.655588331E2,4.768891821E1,1.767687553E1,1.170835425E2,5.236344337E0,1.242286758E2,6.000906205E0,6.000906205E0
2.665588467E2,4.768885969E1,1.767698662E1,1.171516160E2,6.543848991E0,1.430466919E2,6.000906205E0,6.000906205E0
2.675588603E2,4.768884695E1,1.767700082E1,1.172351216E2,6.543848991E0,1.430466919E2,6.000906205E0,6.000906205E0
2.685588759E2,4.768878669E1,1.767706840E1,1.172555983E2,7.483608723E0,1.428600006E2,6.000906205E0,6.000906205E0
2.695588903E2,4.768873634E1,1.767712721E1,1.172289992E2,6.889641762E0,1.402467499E2,6.000906205E0,6.000906205E0
2.705589058E2,4.768869968E1,1.767718568E1,1.172041194E2,7.916497707E0,1.283337402E2,6.000906205E0,6.000906205E0
2.715589216E2,4.768866532E1,1.767727255E1,1.172294268E2,7.916497707E0,1.203585739E2,6.000906205E0,6.000906205E0
2.725589368E2,4.768860327E1,1.767740772E1,1.172826595E2,8.476467133E0,1.164959946E2,6.000906205E0,6.000906205E0
2.735589542E2,4.768857149E1,1.767749962E1,1.173222464E2,1.033906746E1,1.074751663E2,6.000906205E0,6.000906205E0
2.745589703E2,4.768856203E1,1.767762418E1,1.173476147E2,1.033906746E1,9.402929688E1,6.000906205E0,6.000906205E0
2.755589871E2,4.768852563E1,1.767775749E1,1.173635136E2,1.032955074E1,9.116855908E1,6.000906205E0,6.000906205E0
2.765590036E2,4.768852433E1,1.767789959E1,1.173734531E2,1.032955074E1,8.438226070E1,6.000906205E0,6.000906205E0
2.775590209E2,4.768853360E1,1.767804300E1,1.173796656E2,1.060057449E1,8.321664794E1,6.000906205E0,6.000906205E0
2.785590380E2,4.768854471E1,1.767818606E1,1.173835415E2,1.060057449E1,8.364154718E1,6.000906205E0,6.000906205E0
2.795590560E2,4.768855275E1,1.767832719E1,1.173859616E2,1.057618904E1,8.438307350E1,6.000906205E0,6.000906205E0
2.805590737E2,4.768855921E1,1.767846270E1,1.173874807E2,1.034000206E1,8.497066101E1,6.000906205E0,6.000906205E0
2.815590916E2,4.768856639E1,1.767859178E1,1.173884292E2,9.463678360E0,8.538935161E1,6.000906205E0,6.000906205E0
2.825591104E2,4.768857109E1,1.767871931E1,1.173890184E2,9.511501312E0,8.510151378E1,6.000906205E0,6.000906205E0
2.835591289E2,4.768857559E1,1.767884556E1,1.172767284E2,9.463678360E0,8.611232030E1,6.000906205E0,6.000906205E0
2.845591477E2,4.768857286E1,1.767896971E1,1.170592723E2,9.349460602E0,8.643728021E1,6.000906205E0,6.000906205E0
2.855591663E2,4.768859411E1,1.767909066E1,1.168660575E2,9.009673119E0,8.627480316E1,6.000906205E0,6.000906205E0
2.865591846E2,4.768859939E1,1.767921091E1,1.167396880E2,9.009673119E0,8.627480316E1,6.000906205E0,6.000906205E0
2.875592035E2,4.768860449E1,1.767932676E1,1.166480594E2,8.807348251E0,8.627480316E1,6.000906205E0,6.000906205E0
2.885592233E2,4.768860978E1,1.767944716E1,1.165695453E2,8.807348251E0,8.627480316E1,6.000906205E0,6.000906205E0
2.895592426E2,4.768861483E1,1.767956195E1,1.165039745E2,8.381613731E0,8.627480316E1,6.000906205E0,6.000906205E0
2.905592611E2,4.768862055E1,1.767966452E1,1.164613685E2,8.381613731E0,8.381530762E1,6.000906205E0,6.000906205E0
2.915592804E2,4.768862045E1,1.767976347E1,1.164345859E2,7.660204887E0,9.167980194E1,6.000906205E0,6.000906205E0
2.925592999E2,4.768861763E1,1.767982796E1,1.164178452E2,5.831992149E0,9.417179108E1,6.000906205E0,6.000906205E0
2.935593182E2,4.768861754E1,1.767982992E1,1.164073958E2,2.978462696E0,9.417179108E1,8.001208274E0,8.001208274E0
2.945593381E2,4.768861090E1,1.767988217E1,1.164008577E2,2.978462696E0,1.007524643E2,6.000906205E0,6.000906205E0
2.955593580E2,4.768860608E1,1.767990779E1,1.163967844E2,2.978462696E0,1.066522064E2,6.000906205E0,6.000906205E0
2.965593777E2,4.768858352E1,1.767998264E1,1.163942347E2,2.983467102E0,1.241355515E2,6.000906205E0,6.000906205E0
2.975593975E2,4.768853731E1,1.768006749E1,1.163926477E2,4.568782806E0,1.362457733E2,6.000906205E0,6.000906205E0
2.985594187E2,4.768852186E1,1.768008893E1,1.163916512E2,5.047989368E0,1.497512970E2,8.001208274E0,8.001208274E0
2.995594382E2,4.768848332E1,1.768012202E1,1.163910297E2,4.751700878E0,1.615126038E2,8.001208274E0,8.001208274E0
3.005594584E2,4.768844801E1,1.768013671E1,1.163906380E2,4.751700878E0,1.674345093E2,6.000906205E0,6.000906205E0
3.015594777E2,4.768841902E1,1.768014051E1,1.163903928E2,3.216265678E0,1.776071320E2,6.000906205E0,6.000906205E0
3.025594985E2,4.768838375E1,1.768014052E1,1.163902447E2,3.356108427E0,1.800000000E2,6.000906205E0,6.000906205E0
3.035595179E2,4.768835465E1,1.768014052E1,1.163901475E2,3.356108427E0,1.800000000E2,6.000906205E0,6.000906205E0
3.045595390E2,4.768831671E1,1.768013947E1,1.163900966E2,3.491111755E0,1.812768250E2,6.000906205E0,6.000906205E0
3.055595587E2,4.768826368E1,1.768013772E1,1.163900640E2,6.880896568E0,1.812768250E2,6.000906205E0,6.000906205E0
3.065595779E2,4.768822961E1,1.768013660E1,1.163900333E2,9.195755959E0,1.812768250E2,6.000906205E0,6.000906205E0
3.075595983E2,4.768809068E1,1.768012946E1,1.163900165E2,9.195755959E0,1.820029907E2,6.000906205E0,6.000906205E0
3.085596256E2,4.768798752E1,1.768012412E1,1.163900148E2,1.152274227E1,1.820029907E2,6.000906205E0,6.000906205E0
3.095596392E2,4.768788165E1,1.768011863E1,1.163900009E2,1.086404514E1,1.820029907E2,6.000906205E0,6.000906205E0
3.105596608E2,4.768778945E1,1.768011386E1,1.163899995E2,1.086404514E1,1.820029907E2,6.000906205E0,6.000906205E0
3.115596803E2,4.768770792E1,1.768010963E1,1.163899994E2,9.202106476E0,1.820029907E2,6.000906205E0,6.000906205E0
3.125597010E2,4.768762426E1,1.768010530E1,1.163899994E2,9.202106476E0,1.820029907E2,4.000604137E0,4.000604137E0
3.135597216E2,4.768753977E1,1.768010069E1,1.163899994E2,9.082695961E0,1.822377930E2,4.000604137E0,4.000604137E0
3.145597420E2,4.768751002E1,1.768009896E1,1.163899994E2,9.230792046E0,1.822377930E2,4.000604137E0,4.000604137E0
3.155597618E2,4.768737150E1,1.768009076E1,1.163899994E2,9.186305046E0,1.822891998E2,4.000604137E0,4.000604137E0
3.165597825E2,4.768728821E1,1.768008583E1,1.163899994E2,9.230792046E0,1.822891998E2,4.000604137E0,4.000604137E0
3.175598043E2,4.768720341E1,1.768008092E1,1.163899994E2,9.514716148E0,1.822177277E2,4.000604137E0,4.000604137E0
3.185598245E2,4.768711947E1,1.768007610E1,1.163899994E2,9.514716148E0,1.822177277E2,4.000604137E0,4.000604137E0
3.195598444E2,4.768704219E1,1.768007167E1,1.163899994E2,9.128660202E0,1.822177277E2,4.000604137E0,4.000604137E0
3.205598642E2,4.768696435E1,1.768006589E1,1.163899994E2,8.590016365E0,1.830326538E2,6.000906205E0,6.000906205E0
3.215598853E2,4.768688841E1,1.768005993E1,1.163899994E2,8.218250275E0,1.830326538E2,6.000906205E0,6.000906205E0
3.225599070E2,4.768681729E1,1.768005435E1,1.163899994E2,8.218250275E0,1.830326538E2,6.000906205E0,6.000906205E0
3.235599258E2,4.768675261E1,1.768004928E1,1.163899994E2,7.464257240E0,1.830326538E2,6.000906205E0,6.000906205E0
3.245599467E2,4.768669201E1,1.768004452E1,1.163899994E2,6.829265594E0,1.830326538E2,6.000906205E0,6.000906205E0
3.255599679E2,4.768663249E1,1.768003985E1,1.163899994E2,6.460219383E0,1.830326538E2,6.000906205E0,6.000906205E0
3.265599879E2,4.768657439E1,1.768003529E1,1.163899994E2,6.460219383E0,1.830326538E2,6.000906205E0,6.000906205E0
3.275600090E2,4.768652056E1,1.768003107E1,1.163899994E2,6.254865646E0,1.830326538E2,8.001208274E0,8.001208274E0
3.285600293E2,4.768646794E1,1.768002694E1,1.163899994E2,5.799189568E0,1.830326538E2,6.000906205E0,6.000906205E0
3.295600501E2,4.768642115E1,1.768002327E1,1.163899994E2,4.634296894E0,1.830326538E2,6.000906205E0,6.000906205E0
3.305600702E2,4.768638998E1,1.768002082E1,1.163899994E2,4.634296894E0,1.830326538E2,6.000906205E0,6.000906205E0
3.315600910E2,4.768636169E1,1.768001860E1,1.163899994E2,2.932820797E0,1.830326538E2,6.000906205E0,6.000906205E0
3.325601130E2,4.768635007E1,1.768001769E1,1.163899994E2,1.941330314E0,1.830326538E2,6.000906205E0,6.000906205E0
3.335601325E2,4.768633418E1,1.768001645E1,1.163899994E2,2.391562462E0,1.830329437E2,6.000906205E0,6.000906205E0
3.345601542E2,4.768630572E1,1.768001421E1,1.163899994E2,3.900555849E0,1.830329437E2,6.000906205E0,6.000906205E0
3.355601742E2,4.768628280E1,1.768001241E1,1.163899994E2,3.900555849E0,1.830329437E2,6.000906205E0,6.000906205E0
3.365601947E2,4.768616199E1,1.768000221E1,1.163899994E2,8.393042564E0,1.832805481E2,6.000906205E0,6.000906205E0
3.375602150E2,4.768606621E1,1.767999408E1,1.163899994E2,1.124898243E1,1.832805481E2,6.000906205E0,6.000906205E0
3.385602365E2,4.768595873E1,1.767998646E1,1.163899994E2,1.180893421E1,1.823625488E2,6.000906205E0,6.000906205E0
3.395602565E2,4.768584629E1,1.767997959E1,1.163899994E2,1.180893421E1,1.823625488E2,6.000906205E0,6.000906205E0
3.405602772E2,4.768572979E1,1.767997247E1,1.163899994E2,1.196939087E1,1.823625488E2,6.000906205E0,6.000906205E0
3.415602986E2,4.768567136E1,1.767996890E1,1.163899994E2,1.139479828E1,1.823625488E2,6.000906205E0,6.000906205E0
3.425603184E2,4.768552305E1,1.767995821E1,1.163899994E2,1.139479828E1,1.827896423E2,6.000906205E0,6.000906205E0
3.435603397E2,4.768541952E1,1.767995074E1,1.163899994E2,1.139479828E1,1.827896423E2,6.000906205E0,6.000906205E0
3.445603614E2,4.768530766E1,1.767994266E1,1.163899994E2,1.208672714E1,1.827896423E2,4.000604137E0,4.000604137E0
3.455603812E2,4.768519042E1,1.767993420E1,1.163899994E2,1.268083382E1,1.827896423E2,4.000604137E0,4.000604137E0
3.465604024E2,4.768507849E1,1.767992613E1,1.164194565E2,1.268083382E1,1.827896423E2,4.000604137E0,4.000604137E0
3.475604231E2,4.768497834E1,1.767991890E1,1.164623924E2,1.141409397E1,1.827896423E2,4.000604137E0,4.000604137E0
3.485604432E2,4.768488040E1,1.767990711E1,1.164724813E2,1.084411144E1,1.892633362E2,4.000604137E0,4.000604137E0
3.495604634E2,4.768478293E1,1.767988227E1,1.163778542E2,1.099230003E1,1.926459808E2,4.000604137E0,4.000604137E0
3.505604848E2,4.768465886E1,1.767980302E1,1.162023332E2,1.099230003E1,2.220729980E2,4.000604137E0,4.000604137E0
3.515605053E2,4.768460376E1,1.767969264E1,1.159638048E2,1.084928799E1,2.361633606E2,4.000604137E0,4.000604137E0
3.525605265E2,4.768457826E1,1.767954235E1,1.157550108E2,1.046189499E1,2.564859009E2,6.000906205E0,6.000906205E0
3.535605469E2,4.768456991E1,1.767939194E1,1.156186377E2,1.077636909E1,2.705727539E2,6.000906205E0,6.000906205E0
