"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.770230958E0,1.031546481E-2,-6.471760105E-3,-5.914412066E-2
1.780270958E0,9.585591033E-3,-1.474948507E-2,-5.600298941E-2
1.790311958E0,1.713831536E-2,-5.371163599E-3,-5.599712580E-2
1.800351958E0,1.948608272E-2,-4.796650261E-3,-6.183392927E-2
1.810391958E0,2.606914937E-2,3.978465218E-3,-6.399056315E-2
1.820431958E0,2.706937119E-2,1.628644392E-2,-5.832968652E-2
1.830472958E0,2.005087771E-2,1.609602943E-2,-5.005604029E-2
1.840512958E0,2.378761396E-2,3.393117711E-2,-3.954619542E-2
1.850552958E0,1.572249830E-2,1.899616793E-2,-3.354742378E-2
1.860593958E0,2.453933470E-2,1.833403297E-2,-3.433987126E-2
1.870633958E0,3.379008919E-2,4.351981357E-2,-3.645042703E-2
1.880673958E0,2.349937707E-2,3.908684105E-2,-3.268525749E-2
1.890713958E0,1.635917649E-2,4.287518561E-2,-3.011157922E-2
1.900754958E0,1.641882211E-2,5.050340667E-2,-1.447159331E-2
1.910794958E0,3.143231384E-3,1.105826441E-2,-1.097379718E-2
1.920834958E0,1.193089876E-2,2.236111462E-2,-9.256415069E-3
1.930875958E0,1.643004268E-2,2.077360451E-2,-1.876629703E-2
1.940915958E0,1.095828600E-2,2.003139071E-2,-2.238521911E-2
1.950955958E0,8.451186121E-3,4.109086841E-2,-1.290090196E-2
1.960995958E0,-1.935128588E-3,3.428835794E-2,-2.829925157E-3
1.971036958E0,1.274901442E-4,3.715738282E-2,7.969459519E-3
1.981076958E0,6.877857260E-3,5.165359378E-2,4.446838517E-3
1.991116958E0,4.108169582E-3,2.571680211E-2,-6.220986135E-3
2.001157958E0,8.845052682E-3,3.772649541E-2,-6.809671409E-3
2.011197958E0,2.941889921E-3,3.969110921E-2,-1.954995096E-3
2.021268958E0,-3.335370682E-3,2.932232432E-2,4.578407854E-3
2.031308958E0,4.133464769E-3,5.172190815E-2,1.653466932E-2
2.041348958E0,1.225873455E-2,5.483783036E-2,1.598103158E-2
2.051388958E0,3.417571774E-3,2.717318013E-2,8.757206611E-3
2.061429958E0,7.211473305E-3,2.449245192E-2,-5.195278674E-3
2.071469958E0,2.523669973E-4,1.537298970E-2,-1.259593666E-2
2.081509958E0,4.997989163E-5,1.769836526E-3,-1.041272748E-2
2.091550958E0,-5.911240354E-3,1.577327028E-2,8.783604950E-3
2.101590958E0,-8.895586245E-3,2.512319945E-3,1.321433857E-2
2.111630958E0,-1.049647108E-3,2.195206285E-2,1.508441009E-2
2.121670958E0,1.122331060E-2,4.988846928E-2,2.629123628E-5
2.131711958E0,-1.185537688E-2,6.600916386E-3,-1.390150841E-2
2.141751958E0,-2.301139571E-2,1.371024642E-3,-6.284818053E-3
2.151791958E0,-2.828578837E-2,-6.122577935E-3,7.768189535E-4
2.161832958E0,-2.767753229E-2,8.703902364E-3,9.985005483E-3
2.171872958E0,-1.914263517E-2,2.301253378E-2,1.105825976E-2
2.181912958E0,-1.847310364E-2,1.297934726E-2,1.691074111E-3
2.191952958E0,-2.344762161E-2,1.638286747E-2,-6.439556368E-3
2.201993958E0,-3.224778175E-2,1.800493337E-4,-1.341351960E-2
2.212033958E0,-3.874989226E-2,-3.341182135E-3,-5.435754545E-3
2.222073958E0,-4.480405524E-2,-1.839974709E-2,3.632543609E-3
2.232114958E0,-2.759737149E-2,-9.524763562E-3,5.456542596E-3
2.242154958E0,-2.600334957E-2,-2.896565571E-2,2.965555526E-3
2.252194958E0,-3.609166667E-2,-5.288537219E-2,-7.422637194E-3
2.262234958E0,-3.485661373E-2,-4.062865674E-2,-1.107095368E-2
2.272275958E0,-4.417288303E-2,-4.985624179E-2,-1.368111745E-2
2.282315958E0,-4.689037427E-2,-4.698107019E-2,-5.773975514E-3
2.292355958E0,-3.990650177E-2,-2.971526608E-2,2.481557429E-3
2.302396958E0,-2.483567595E-2,-3.676172718E-2,5.623038393E-3
2.312436958E0,-1.647574455E-2,-9.320249781E-3,1.985693350E-3
2.322476958E0,-2.552330121E-2,-3.648342192E-2,-6.081038155E-3
2.332516958E0,-3.087519109E-2,-3.914472088E-2,-8.422222920E-3
2.342557958E0,-2.581092902E-2,-3.326125070E-2,-3.396588378E-3
2.352597958E0,-2.998756431E-2,-2.960872650E-2,6.365031004E-4
2.362637958E0,-2.357438579E-2,-2.760662884E-2,1.765781082E-3
2.372678958E0,-2.041720785E-2,-2.821569145E-2,-2.321105450E-3
2.382718958E0,-1.739266701E-2,-1.742623374E-2,-8.456602693E-3
2.392758958E0,-1.664538495E-2,-2.359091863E-2,-8.307199925E-3
2.402798958E0,-2.946132049E-2,-5.275322124E-2,-1.237565279E-2
2.412839958E0,-2.275521308E-2,-5.699590221E-2,-3.193872049E-3
2.422879958E0,-1.468956284E-2,-5.051323399E-2,5.121848080E-3
2.432950958E0,4.240717739E-3,-4.339860007E-2,4.561519250E-3
2.442990958E0,8.399787359E-3,-2.505432814E-2,-2.202185802E-3
2.453044958E0,-6.291274447E-3,-4.000797868E-2,-1.394779049E-2
2.463085958E0,-7.227382157E-3,-2.272342518E-2,-1.409310848E-2
2.473125958E0,-1.388874836E-2,-1.266892813E-2,-5.565667525E-3
2.483165958E0,-8.663885295E-3,1.674420945E-2,4.296825267E-3
2.493205958E0,-9.868433699E-3,8.405852132E-3,7.870255038E-3
2.503246958E0,-1.071366575E-2,6.873631850E-3,2.813526429E-3
2.513286958E0,1.086800825E-3,2.601723373E-2,-4.502177238E-3
2.523326958E0,-5.395913497E-3,1.704060473E-2,-3.074254841E-3
2.533367958E0,-1.728320122E-2,-6.588292308E-3,2.509328537E-3
2.543407958E0,-4.942568950E-3,1.482206117E-2,9.758001193E-3
2.553447958E0,5.154539365E-3,1.691770181E-2,1.353010256E-2
2.563487958E0,1.356080733E-2,2.361981571E-2,1.131115668E-2
2.573528958E0,1.359462924E-2,-4.548440222E-3,2.850294113E-3
2.583568958E0,1.100443862E-2,6.717796437E-3,-7.279291749E-4
2.593608958E0,-3.462118097E-3,1.487880945E-3,-4.882195033E-3
2.603649958E0,-1.779532991E-3,1.649266109E-2,5.304396618E-3
2.613689958E0,8.056320250E-3,2.654369920E-2,1.964791492E-2
2.623729958E0,2.348507755E-2,4.860585555E-2,2.609995753E-2
2.633769958E0,1.616191678E-2,4.383933172E-2,1.884204336E-2
2.643810958E0,1.070669759E-2,6.473556161E-2,5.371774547E-3
2.653850958E0,1.147067733E-2,1.108680442E-1,3.811330535E-3
2.663890958E0,5.857523065E-3,1.051879451E-1,1.736599766E-2
2.673931958E0,8.732938208E-3,1.353623569E-1,4.207746685E-2
2.683971958E0,6.191232707E-3,1.227919236E-1,4.880519211E-2
2.694011958E0,7.451440208E-3,9.846288711E-2,3.250505030E-2
2.704051958E0,1.860535331E-2,9.536446631E-2,1.431439631E-2
2.714092958E0,1.376053039E-2,1.160324588E-1,-1.296788454E-3
2.724132958E0,-1.474400982E-3,1.310158819E-1,1.706724800E-2
2.734172958E0,-1.886963658E-2,1.122549847E-1,4.758201540E-2
2.744213958E0,-5.702976137E-3,7.254461199E-2,5.226889253E-2
2.754253958E0,3.958972171E-3,7.578434795E-2,3.941647708E-2
2.764293958E0,-4.753338173E-3,4.201950878E-2,3.279283643E-2
2.774333958E0,4.880647175E-3,-2.404632792E-2,9.933060966E-3
2.784374958E0,2.962896228E-2,-1.004531514E-3,2.318084985E-2
2.794414958E0,2.519586682E-2,-3.121010587E-2,3.890148923E-2
2.804454958E0,3.830554336E-2,-7.594322413E-2,4.878714308E-2
2.814494958E0,3.633453697E-2,-1.177009381E-2,5.102473125E-2
2.824535958E0,3.304017708E-2,-5.389072746E-2,1.342405193E-2
2.834606958E0,4.180464149E-2,6.919892505E-3,2.410412580E-2
2.844646958E0,3.782457113E-2,-2.408941509E-3,1.817915961E-2
2.854686958E0,3.635397553E-2,-2.085452899E-2,3.667347878E-2
2.864726958E0,3.977874666E-2,7.652443834E-3,5.420606211E-2
2.874767958E0,5.000075698E-2,-1.691947877E-2,6.647391617E-2
2.884807958E0,7.266990095E-2,3.690229729E-3,5.512173101E-2
2.894847958E0,8.061011881E-2,-2.232991904E-2,2.603255399E-2
2.904888958E0,7.507319748E-2,-2.801639214E-2,9.727932513E-3
2.914928958E0,5.134576559E-2,-7.530561090E-2,1.747400314E-2
2.924968958E0,2.560622990E-2,-7.593491673E-2,4.533059150E-2
2.935008958E0,3.637285903E-2,-6.970737875E-2,5.636992678E-2
2.945049958E0,5.938280746E-2,-8.967251331E-2,4.657717049E-2
2.955089958E0,5.337764695E-2,-1.481017321E-1,2.453125641E-2
2.965129958E0,3.211192414E-2,-1.929208487E-1,8.372599259E-4
2.975170958E0,3.569014743E-2,-1.149831787E-1,1.370885037E-2
2.985210958E0,9.809718467E-3,-1.510163993E-1,4.007434472E-2
2.995250958E0,4.861298949E-3,-9.985228628E-2,5.387724191E-2
3.005290958E0,9.111484513E-3,-1.112227216E-1,4.050341249E-2
3.015331958E0,2.139105275E-2,-7.274350524E-2,2.200722694E-2
3.025371958E0,9.823537432E-3,-1.064708456E-1,8.196799085E-3
3.035411958E0,1.011249050E-2,-7.651001960E-2,1.401314326E-2
3.045452958E0,-9.819937870E-3,-7.761749625E-2,3.988895565E-2
3.055492958E0,-1.822620630E-2,-6.001320481E-2,5.911484733E-2
3.065532958E0,-1.363856159E-2,-7.462038100E-2,5.163969472E-2
3.075572958E0,-2.243391797E-2,-7.923750579E-2,4.182035476E-2
3.085613958E0,-2.464462817E-2,-7.373165339E-2,2.635962330E-2
3.095653958E0,-2.494636551E-2,-5.942355096E-2,1.691179350E-2
3.105693958E0,-3.569361195E-2,-4.421599582E-2,2.670203894E-2
3.115733958E0,-2.824315429E-2,-1.654708385E-2,4.933171719E-2
3.125774958E0,-3.765568137E-2,-6.269253790E-3,5.847846717E-2
3.135814958E0,-4.185654968E-2,-1.550190058E-2,4.945061728E-2
3.145854958E0,-5.473358557E-2,-2.283751965E-2,3.036407381E-2
3.155895958E0,-5.826946720E-2,-3.623987734E-2,1.904537342E-2
3.165935958E0,-3.597146273E-2,2.583763562E-4,2.928837389E-2
3.175975958E0,-3.761889786E-2,-1.062756032E-2,4.765513167E-2
3.186015958E0,-4.654565454E-2,1.973608974E-3,6.282176822E-2
3.196056958E0,-5.021202564E-2,-1.712018996E-2,5.614229664E-2
3.206096958E0,-4.676911235E-2,-2.457008511E-2,3.684661165E-2
3.216136958E0,-4.705300555E-2,-2.371973917E-2,2.636227757E-2
3.226177958E0,-3.853266686E-2,-2.703121677E-2,2.349688858E-2
3.236247958E0,-2.370232344E-2,2.427072730E-3,3.667287529E-2
3.246288958E0,-1.847000793E-2,-1.059961971E-3,4.975527525E-2
3.256328958E0,-2.671089582E-2,-1.387722325E-2,5.401153862E-2
3.266368958E0,-6.023399532E-3,7.804547437E-3,4.137913510E-2
3.276409958E0,-1.011161786E-2,-1.832558960E-2,2.265657857E-2
3.286449958E0,-9.850116447E-3,-1.460286137E-2,1.069205347E-2
3.296489958E0,-5.325406790E-3,3.716491163E-3,2.248133533E-2
3.306529958E0,7.924711332E-3,3.693463653E-2,4.393899813E-2
3.316570958E0,1.269603148E-2,5.193702132E-2,5.944258720E-2
3.326610958E0,1.461757720E-2,3.521344066E-2,4.538233206E-2
3.336650958E0,7.485365029E-3,1.613937318E-3,2.572341077E-2
3.346691958E0,1.880209893E-3,-3.013440408E-2,9.485584684E-3
3.356731958E0,1.785491407E-2,4.592949059E-3,1.120412257E-2
3.366771958E0,4.472722299E-3,-2.496202104E-2,2.067495324E-2
3.376811958E0,2.147061378E-2,-5.033853464E-3,3.418490291E-2
3.386852958E0,3.614530712E-2,2.418133058E-2,3.879877180E-2
3.396892958E0,1.301628724E-2,-2.737027779E-2,1.842239499E-2
3.406932958E0,1.454934850E-2,-5.825090408E-2,-5.094194785E-4
3.416973958E0,2.367573604E-2,-4.085380211E-2,-7.140158676E-3
3.427013958E0,2.299816534E-2,-3.234611452E-2,1.693522558E-3
3.437053958E0,2.376462333E-2,-2.488873340E-2,1.542584691E-2
3.447093958E0,3.124601394E-2,-9.927731007E-4,3.013290279E-2
3.457151333E0,3.702906892E-2,1.376833022E-2,2.930599079E-2
3.467191333E0,3.336196020E-2,7.086768746E-3,1.538008079E-2
3.477231333E0,2.477912232E-2,-1.365419570E-2,-3.774971701E-3
3.487271333E0,1.218763366E-2,-2.415167401E-3,-1.030639932E-2
3.497312333E0,1.826550066E-2,8.662517183E-3,1.041637734E-4
3.507352333E0,2.859696746E-2,5.196364969E-2,2.457195520E-2
3.517392333E0,1.948948950E-2,5.771022290E-2,3.251376748E-2
3.527433333E0,9.213463403E-3,4.707746953E-2,3.112614155E-2
3.537473333E0,5.487434566E-3,3.615264967E-2,1.301025320E-2
3.547513333E0,4.740329459E-4,-9.641936049E-5,-7.071174681E-3
3.557553333E0,-5.665618461E-3,7.442456670E-3,-4.206145182E-3
3.567594333E0,-1.291347481E-2,4.608540796E-3,8.854504675E-3
3.577634333E0,-1.559847221E-2,1.340629254E-2,2.627610601E-2
3.587674333E0,-1.622685790E-2,2.884953097E-2,3.310716152E-2
3.597715333E0,-1.997978427E-2,2.042568475E-2,3.130872920E-2
3.607755333E0,-2.172874101E-2,3.885470703E-2,1.935883611E-2
3.617795333E0,-5.338174105E-2,-3.328207135E-2,2.095692791E-3
3.627866333E0,-5.239928514E-2,-3.703861684E-2,2.517011948E-3
3.637906333E0,-2.820659801E-2,-3.917945549E-3,1.449298114E-2
3.647947333E0,-1.036954205E-2,2.715315484E-2,3.321074322E-2
3.657987333E0,-1.566710323E-2,2.147289924E-2,4.162393510E-2
3.668027333E0,-1.199142449E-2,3.044630960E-2,3.725607693E-2
3.678067333E0,-9.388184175E-3,2.706595883E-2,7.685401477E-3
3.688108333E0,-1.299808268E-2,5.162014812E-2,5.828919355E-3
3.698148333E0,1.218822971E-2,5.637841672E-2,1.236564852E-2
3.708188333E0,-2.477015555E-2,-4.573874176E-3,3.179017082E-2
3.718229333E0,1.233886369E-2,5.762797967E-2,5.313567445E-2
3.728269333E0,2.442674711E-2,1.772429049E-2,3.524804488E-2
3.738309333E0,8.289588615E-3,1.125338953E-3,1.967121661E-2
3.748349333E0,-6.944674533E-3,-1.072187256E-2,5.806710105E-3
3.758390333E0,-1.774413511E-3,1.339305192E-2,1.137857512E-2
3.768430333E0,4.536048509E-3,-6.273710635E-3,1.799375564E-2
3.778470333E0,2.604107372E-2,1.282754540E-2,3.123153001E-2
3.788511333E0,2.216796204E-2,-3.473867103E-2,3.405898437E-2
3.798551333E0,2.959738299E-2,-2.201834880E-2,3.145707771E-2
3.808591333E0,1.684239507E-2,-5.321615189E-2,1.557902712E-2
3.818631333E0,-1.102465484E-2,-5.511472002E-2,6.012419704E-3
3.828672333E0,-1.514889207E-2,-4.927125573E-2,6.484840065E-3
3.838712333E0,-1.848743111E-2,2.398862503E-3,2.269337140E-2
3.848752333E0,-3.552005440E-2,1.390762907E-2,4.170253873E-2
3.858792333E0,-2.987042442E-2,9.739883244E-4,2.546844259E-2
3.868833333E0,-1.224544737E-2,3.909167275E-2,3.679403290E-2
3.878873333E0,-3.102925420E-2,6.414152682E-3,1.694576070E-2
3.888913333E0,-7.504911721E-2,-3.809148446E-2,2.005875483E-2
3.898954333E0,-6.497810781E-2,1.766978204E-2,2.582662925E-2
3.908994333E0,-7.652310282E-2,1.006009430E-2,3.452267125E-2
3.919034333E0,-5.050002038E-2,1.940778829E-2,3.337990865E-2
3.929074333E0,-2.723088115E-2,6.057365239E-2,3.125809133E-2
3.939115333E0,-2.969244123E-2,6.911174208E-2,2.864393033E-2
