"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.017138833E0,4.598126136E-1,6.632073522E-1,5.037884992E-1
1.027178833E0,9.803685884E-1,3.452177849E-1,2.252090192E-1
1.037218833E0,1.126097794E0,3.753389123E-1,-2.558349806E-1
1.047259833E0,5.602967222E-1,5.115579870E-1,-4.448052961E-1
1.057299833E0,2.282800499E-1,5.992166667E-1,-3.520111531E-1
1.067339833E0,3.794327673E-2,3.710735147E-1,-3.196216714E-1
1.077379833E0,4.490148528E-1,2.777364577E-1,-5.880012685E-1
1.087420833E0,8.483555621E-1,4.633598270E-1,-7.154308087E-1
1.097460833E0,6.543370530E-1,8.555977772E-1,-3.966990834E-1
1.107500833E0,5.475181075E-1,4.331723336E-1,1.188645387E-1
1.117541833E0,5.489802038E-1,3.730962127E-2,1.946725202E-1
1.127581833E0,6.079163734E-1,4.249586767E-1,2.433084905E-2
1.137621833E0,5.510963476E-1,7.264003314E-1,-7.059168041E-2
1.147661833E0,6.460171960E-1,3.567304409E-1,2.338816094E-1
1.157702833E0,8.568599718E-1,3.672425652E-1,4.172339201E-2
1.167742833E0,9.313448015E-1,7.517717656E-1,-4.744635433E-1
1.177782833E0,7.733483568E-1,4.568103607E-1,-5.553586024E-1
1.187853833E0,8.228060071E-1,3.182401937E-1,-2.866071224E-2
1.197893833E0,8.849776239E-1,4.660577323E-1,-1.640506518E-1
1.207934833E0,9.168717733E-1,4.957384913E-1,-3.129546762E-2
1.217974833E0,8.896632171E-1,5.008841872E-1,-5.889719063E-1
1.228014833E0,1.187639446E0,1.301222561E-1,-5.528542399E-1
1.238054833E0,1.139388442E0,3.639536525E-1,-2.025048655E-1
1.248095833E0,6.381887975E-1,3.983319915E-1,5.921416819E-2
1.258135833E0,4.337122509E-1,5.562817316E-1,4.707593322E-2
1.268175833E0,4.234369023E-1,-5.947276130E-3,-2.798670369E-1
1.278216833E0,9.431406820E-1,4.131983180E-1,1.997461492E-1
1.288256833E0,1.866015353E-1,8.377510518E-1,-1.480117393E-1
1.298296833E0,2.370909268E-1,-3.704378492E-1,6.019392765E-1
1.308336833E0,1.048063412E0,5.579611981E-1,8.587133199E-1
1.318377833E0,1.543063985E0,7.356894375E-1,5.624389958E-1
1.328417833E0,1.245031403E0,1.129603858E-1,4.831437349E-1
1.338457833E0,6.592613588E-1,4.076993041E-2,-2.925496477E-1
1.348498833E0,-5.117358886E-2,6.202032738E-1,-1.000558586E0
1.358538833E0,1.732827475E-1,3.826889355E-1,-2.342616785E-1
1.368578833E0,1.390936975E0,-2.539091270E-1,2.431693268E-1
1.378618833E0,1.817378506E0,3.678471673E-1,9.946230769E-2
1.388659833E0,1.818237900E0,6.813644186E-1,-4.758370543E-1
1.398699833E0,7.335905794E-1,3.811886130E-1,-3.572590292E-1
1.408739833E0,4.225948667E-1,-3.051705703E-2,-2.817703056E-1
1.418780833E0,5.543269708E-1,2.636677645E-1,-2.307363921E-1
