"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.834646667E-1,-5.089416504E-2,5.349874878E-1,9.571396179E0
8.935056667E-1,5.269042969E-2,5.319937134E-1,9.396410065E0
9.035456667E-1,1.228944397E-1,1.275347900E-1,9.397308197E0
9.135856667E-1,2.420466614E-1,1.803749084E-1,9.537117462E0
9.236266667E-1,1.216969299E-1,4.815486145E-1,9.405840454E0
9.336666667E-1,-7.409591675E-2,1.923500061E-1,9.528734894E0
9.437066667E-1,4.490661621E-4,4.849914551E-2,9.370813293E0
9.537466667E-1,-9.864486694E-2,4.760101318E-1,9.163793793E0
9.637876667E-1,1.751358032E-1,7.223977661E-1,9.435179443E0
9.738276667E-1,2.412982178E-1,6.004014587E-1,9.974358215E0
9.838676667E-1,1.053808594E-1,1.330732727E-1,9.958191833E0
9.939086667E-1,-4.809498596E-1,9.131011963E-3,9.732760620E0
1.003948667E0,-3.757186890E-2,5.257067871E-1,9.519603882E0
1.013988667E0,-1.776805115E-1,4.831951904E-1,9.697284393E0
1.024028667E0,8.487350464E-2,-1.496887207E-3,1.011371841E1
1.034069667E0,-2.716850281E-1,3.043171692E-1,9.980046387E0
1.044109667E0,-6.137237549E-2,5.026547241E-1,9.901908875E0
1.054149667E0,3.472778320E-2,3.996688843E-1,9.812095642E0
1.064190667E0,-2.095642090E-2,1.029858398E-1,9.732910309E0
1.074230667E0,-8.292755127E-2,1.092727661E-2,9.686057739E0
1.084270667E0,-2.508782959E-1,2.664459229E-1,9.288634186E0
1.094310667E0,-9.340576172E-2,3.897894287E-1,9.024134216E0
1.104351667E0,2.294728088E-1,2.574645996E-1,9.263935547E0
1.114391667E0,5.803431702E-1,3.863465881E-1,9.826166382E0
1.124431667E0,3.267704773E-1,3.718267822E-1,9.669292603E0
1.134472667E0,3.950285339E-1,1.631607056E-2,1.013272888E1
1.144512667E0,-6.122268677E-2,6.099815369E-1,9.924811249E0
1.154552667E0,-4.381388855E-1,3.706292725E-1,9.658215637E0
1.164592667E0,-2.543211365E-1,-8.801696777E-2,9.423952789E0
1.174633667E0,-2.399510193E-1,2.356100464E-1,9.345216522E0
1.184673667E0,2.293231201E-1,7.312294006E-1,9.555080109E0
1.194713667E0,3.806584167E-1,2.086660767E-1,1.032073792E1
1.204754667E0,-3.641926575E-1,1.318757629E-1,1.017374359E1
1.214794667E0,-2.912942505E-1,5.774990845E-1,9.435927887E0
1.224834667E0,-2.519261169E-1,5.691165161E-1,9.431287537E0
1.234874667E0,2.200424194E-2,1.056802368E-1,9.625733185E0
1.244883000E0,1.751358032E-1,-1.191522217E-1,1.038166122E1
1.254923000E0,-1.549278259E-1,4.032614136E-1,1.027238846E1
1.264964000E0,-3.532653809E-1,4.514611816E-1,1.002165985E1
1.275004000E0,-1.282832336E-1,2.059716797E-1,9.960137787E0
1.285044000E0,4.059558105E-1,2.598596191E-1,9.539362793E0
1.295085000E0,4.185296631E-1,3.381468201E-1,9.463919678E0
1.305125000E0,2.100132751E-1,3.430865479E-1,9.601333923E0
1.315165000E0,2.772235107E-1,3.800596619E-1,9.211245117E0
1.325205000E0,3.417393494E-1,2.038760376E-1,9.511221313E0
1.335246000E0,-6.706054688E-2,-4.101470947E-2,1.016655853E1
1.345286000E0,1.776805115E-1,4.538562012E-1,1.006941055E1
1.355326000E0,2.561174011E-1,6.709048462E-1,1.009889923E1
1.365367000E0,3.390449524E-1,2.498304749E-1,1.004875351E1
1.375407000E0,1.143621826E-1,2.395019531E-2,9.912387085E0
1.385447000E0,-8.532257080E-2,2.076182556E-1,9.563612366E0
1.395487000E0,-8.382568359E-3,2.300715637E-1,9.565708008E0
1.405528000E0,7.050338745E-2,1.637594604E-1,9.742490387E0
1.415568000E0,2.297721863E-1,3.857478333E-1,9.737550659E0
1.425608000E0,3.162922668E-1,4.803511047E-1,9.790989532E0
1.435649000E0,7.858657837E-2,2.420466614E-1,9.894873505E0
1.445689000E0,-1.854643250E-1,1.179547119E-1,9.938732300E0
1.455729000E0,-7.813751221E-2,2.077679443E-1,9.621242523E0
1.465769000E0,2.812651062E-1,9.086105347E-2,9.643695831E0
1.475810000E0,3.100053406E-1,7.634124756E-2,9.845476227E0
1.485850000E0,4.179309082E-1,1.155596924E-1,9.893675995E0
1.495890000E0,4.083508301E-1,3.879931641E-1,1.007988876E1
1.505931000E0,4.342469788E-1,3.891906738E-1,1.007405090E1
1.515971000E0,8.981323242E-2,2.393522644E-1,9.891580353E0
1.526011000E0,2.236349487E-1,2.698887634E-1,9.790989532E0
1.536051000E0,3.365002441E-1,1.889071655E-1,9.725425873E0
1.546092000E0,4.960684204E-1,5.568420410E-2,9.777966614E0
1.556132000E0,7.297325134E-1,-2.993774414E-3,9.823921051E0
1.566172000E0,4.487667847E-1,2.038760376E-1,9.780960388E0
1.576213000E0,4.878355408E-1,2.803669739E-1,9.768386536E0
1.586253000E0,5.137316895E-1,3.065625000E-1,9.699978790E0
1.596293000E0,6.890171814E-1,2.269281006E-1,9.865534515E0
1.606333000E0,8.514294434E-1,2.556683350E-1,1.008183472E1
1.616374000E0,7.794291687E-1,1.725910950E-1,9.874515839E0
1.626414000E0,6.343807983E-1,-5.388793945E-2,9.907297668E0
1.636424000E0,6.548881531E-1,5.628295898E-2,9.793833618E0
1.646464000E0,9.445358276E-1,1.592687988E-1,9.868228912E0
