"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.048919196E2,4.766118949E1,1.765925173E1,1.204548416E2,1.208574390E1,3.900577927E1,6.000906205E0,6.000906205E0
2.058919363E2,4.766126647E1,1.765935259E1,1.205331261E2,1.189949608E1,3.900306320E1,6.000906205E0,6.000906205E0
2.068919522E2,4.766135156E1,1.765946353E1,1.207200454E2,1.168915844E1,3.900306320E1,6.000906205E0,6.000906205E0
2.078919691E2,4.766143112E1,1.765956327E1,1.209581068E2,1.177382755E1,3.900306320E1,6.000906205E0,6.000906205E0
2.088919847E2,4.766145930E1,1.765960316E1,1.211189125E2,1.177382755E1,3.900306320E1,4.000604137E0,4.000604137E0
2.098920016E2,4.766159617E1,1.765978089E1,1.212205491E2,1.179910088E1,4.032257843E1,4.000604137E0,4.000604137E0
2.108920177E2,4.766168092E1,1.765989093E1,1.212841612E2,1.319592953E1,4.032257843E1,4.000604137E0,4.000604137E0
2.118920342E2,4.766177052E1,1.766000616E1,1.213238934E2,1.319592953E1,4.032257843E1,4.000604137E0,4.000604137E0
2.128920510E2,4.766185618E1,1.766011683E1,1.213487132E2,1.273935986E1,4.032257843E1,4.000604137E0,4.000604137E0
2.138920671E2,4.766193829E1,1.766022879E1,1.213642140E2,1.241218853E1,4.032257843E1,4.000604137E0,4.000604137E0
2.148920845E2,4.766202726E1,1.766032757E1,1.213738939E2,1.190083790E1,4.032257843E1,4.000604137E0,4.000604137E0
2.158921010E2,4.766211647E1,1.766042356E1,1.213799431E2,1.225017357E1,4.032257843E1,4.000604137E0,4.000604137E0
2.168921167E2,4.766217770E1,1.766048928E1,1.213837203E2,1.225017357E1,4.032257843E1,4.000604137E0,4.000604137E0
2.178921336E2,4.766229340E1,1.766062202E1,1.213860756E2,1.255053425E1,3.590355682E1,4.000604137E0,4.000604137E0
2.188921499E2,4.766238652E1,1.766072334E1,1.214495237E2,1.237674141E1,3.590355682E1,4.000604137E0,4.000604137E0
2.198921660E2,4.766247957E1,1.766082050E1,1.215166092E2,1.237674141E1,3.590355682E1,4.000604137E0,4.000604137E0
2.208921829E2,4.766256995E1,1.766092201E1,1.215017708E2,1.237674141E1,3.590355682E1,4.000604137E0,4.000604137E0
2.218921998E2,4.766265744E1,1.766103176E1,1.214052277E2,1.255667782E1,3.590355682E1,4.000604137E0,4.000604137E0
2.228922157E2,4.766274618E1,1.766113645E1,1.213392273E2,1.232044983E1,3.590355682E1,4.000604137E0,4.000604137E0
2.238922372E2,4.766283895E1,1.766123106E1,1.213557397E2,1.232044983E1,3.590355682E1,4.000604137E0,4.000604137E0
2.248922480E2,4.766292625E1,1.766132343E1,1.213266018E2,1.224128532E1,3.590355682E1,4.000604137E0,4.000604137E0
2.258922652E2,4.766301872E1,1.766141236E1,1.213040088E2,1.205010986E1,3.590355682E1,4.000604137E0,4.000604137E0
2.268922815E2,4.766310823E1,1.766150343E1,1.213354363E2,1.223201847E1,3.320851135E1,4.000604137E0,4.000604137E0
2.278922983E2,4.766319756E1,1.766159997E1,1.213179247E2,1.223201847E1,3.320851135E1,4.000604137E0,4.000604137E0
2.288923142E2,4.766329279E1,1.766169592E1,1.213000649E2,1.194873905E1,3.287496948E1,6.000906205E0,6.000906205E0
2.298923309E2,4.766338349E1,1.766177912E1,1.213293427E2,1.192017651E1,3.287496948E1,6.000906205E0,6.000906205E0
2.308923471E2,4.766347324E1,1.766186422E1,1.212922391E2,1.209922981E1,3.287496948E1,6.000906205E0,6.000906205E0
2.318923650E2,4.766356930E1,1.766194680E1,1.211501696E2,1.209922981E1,3.287496948E1,6.000906205E0,6.000906205E0
2.328923807E2,4.766364782E1,1.766203497E1,1.209380577E2,1.145692921E1,3.287496948E1,4.000604137E0,4.000604137E0
2.338923976E2,4.766373983E1,1.766211403E1,1.208362069E2,1.145692921E1,3.180039406E1,4.000604137E0,4.000604137E0
2.348924131E2,4.766382956E1,1.766219301E1,1.207897807E2,1.116983700E1,3.180039406E1,4.000604137E0,4.000604137E0
2.358924297E2,4.766391615E1,1.766227234E1,1.207171189E2,1.116983700E1,3.180039406E1,4.000604137E0,4.000604137E0
2.368924464E2,4.766399185E1,1.766233552E1,1.205715761E2,1.066304779E1,3.180039406E1,4.000604137E0,4.000604137E0
2.378924634E2,4.766407282E1,1.766240748E1,1.203706387E2,1.017077541E1,3.486233139E1,4.000604137E0,4.000604137E0
2.388924792E2,4.766414990E1,1.766246983E1,1.201400744E2,9.008998871E0,3.486233139E1,4.000604137E0,4.000604137E0
2.398924959E2,4.766421167E1,1.766251760E1,1.198948470E2,9.008998871E0,3.486233139E1,4.000604137E0,4.000604137E0
2.408925118E2,4.766427217E1,1.766257120E1,1.197089488E2,7.754264355E0,3.486233139E1,6.000906205E0,6.000906205E0
2.418925282E2,4.766431599E1,1.766261078E1,1.195895594E2,6.587892532E0,3.486233139E1,6.000906205E0,6.000906205E0
2.428925446E2,4.766434553E1,1.766265037E1,1.195146688E2,3.844530821E0,3.486233139E1,6.000906205E0,6.000906205E0
2.438925606E2,4.766436353E1,1.766267870E1,1.194678625E2,3.844530821E0,3.486233139E1,6.000906205E0,6.000906205E0
2.448925779E2,4.766437841E1,1.766269231E1,1.194386274E2,2.276065499E-1,3.486233139E1,6.000906205E0,6.000906205E0
2.458925947E2,4.766437520E1,1.766269068E1,1.194203642E2,3.541747332E-1,3.486233139E1,6.000906205E0,6.000906205E0
2.458925947E2,4.766436577E1,1.766270193E1,1.193946112E2,8.300102502E-2,4.128539946E1,8.001208274E0,8.001208274E0
2.467891587E2,4.766436183E1,1.766270168E1,1.193917978E2,3.200940490E-1,4.359544115E1,6.000906205E0,6.000906205E0
2.477891742E2,4.766436392E1,1.766270229E1,1.193911268E2,2.534886599E-1,4.502746203E1,6.000906205E0,6.000906205E0
2.487891914E2,4.766437202E1,1.766269080E1,1.193907026E2,1.441191286E-1,4.314029784E1,6.000906205E0,6.000906205E0
2.497892077E2,4.766437003E1,1.766268918E1,1.193904405E2,3.262611106E-2,4.172043811E1,6.000906205E0,6.000906205E0
2.507892241E2,4.766436599E1,1.766268618E1,1.193902770E2,7.286226153E-1,4.230455930E1,6.000906205E0,6.000906205E0
2.517892401E2,4.766437621E1,1.766269772E1,1.193901645E2,7.286226153E-1,3.812593495E1,6.000906205E0,6.000906205E0
2.527892563E2,4.766439656E1,1.766272442E1,1.193900983E2,2.378207922E0,3.587799675E1,6.000906205E0,6.000906205E0
2.537892733E2,4.766442504E1,1.766275723E1,1.193900642E2,4.394323349E0,3.622087907E1,6.000906205E0,6.000906205E0
2.547892895E2,4.766446112E1,1.766279324E1,1.193900333E2,5.009072781E0,3.486233139E1,6.000906205E0,6.000906205E0
2.557893065E2,4.766450387E1,1.766282712E1,1.193900165E2,5.009072781E0,3.486233139E1,6.000906205E0,6.000906205E0
2.567893227E2,4.766454300E1,1.766287368E1,1.193900148E2,5.375822067E0,3.486233139E1,6.000906205E0,6.000906205E0
2.577893394E2,4.766459173E1,1.766292747E1,1.193900009E2,7.035769939E0,3.486233139E1,4.000604137E0,4.000604137E0
2.587893559E2,4.766464877E1,1.766298782E1,1.193899995E2,7.518298626E0,3.486233139E1,4.000604137E0,4.000604137E0
2.597893718E2,4.766471124E1,1.766305373E1,1.193899994E2,7.518298626E0,3.486233139E1,4.000604137E0,4.000604137E0
2.607893887E2,4.766476393E1,1.766311696E1,1.193899994E2,8.042203903E0,3.486233139E1,6.000906205E0,6.000906205E0
2.617894052E2,4.766479905E1,1.766316376E1,1.193899994E2,8.063256264E0,3.486233139E1,6.000906205E0,6.000906205E0
2.627894224E2,4.766488343E1,1.766327197E1,1.193899994E2,8.096703529E0,4.517276382E1,6.000906205E0,6.000906205E0
2.637894384E2,4.766493654E1,1.766333808E1,1.193899994E2,8.096703529E0,4.517276382E1,6.000906205E0,6.000906205E0
2.647894551E2,4.766499798E1,1.766342042E1,1.193921967E2,8.752873421E0,4.517276382E1,6.000906205E0,6.000906205E0
2.657894708E2,4.766506397E1,1.766351122E1,1.193917023E2,9.441596985E0,4.517276382E1,6.000906205E0,6.000906205E0
2.667894880E2,4.766512685E1,1.766359854E1,1.193911035E2,9.503970146E0,4.528751373E1,4.000604137E0,4.000604137E0
2.677895039E2,4.766519076E1,1.766369336E1,1.193906866E2,9.503970146E0,4.528751373E1,4.000604137E0,4.000604137E0
2.687895204E2,4.766525238E1,1.766378703E1,1.194866929E2,9.698185921E0,4.528751373E1,4.000604137E0,4.000604137E0
2.697895379E2,4.766531316E1,1.766388509E1,1.196726515E2,9.941509247E0,4.528751373E1,4.000604137E0,4.000604137E0
2.707895533E2,4.766537455E1,1.766398350E1,1.199224409E2,1.000251293E1,4.528751373E1,4.000604137E0,4.000604137E0
2.717895696E2,4.766542203E1,1.766406342E1,1.200960237E2,1.000251293E1,4.508937454E1,4.000604137E0,4.000604137E0
2.727895867E2,4.766549994E1,1.766418899E1,1.202062027E2,1.023286438E1,4.940444946E1,4.000604137E0,4.000604137E0
2.737896038E2,4.766556903E1,1.766430434E1,1.203046443E2,1.159122086E1,4.940444946E1,4.000604137E0,4.000604137E0
2.747896193E2,4.766563959E1,1.766442651E1,1.204980838E2,1.262215614E1,4.940444946E1,6.000906205E0,6.000906205E0
2.757896367E2,4.766571269E1,1.766455471E1,1.206942389E2,1.246807289E1,5.036925888E1,4.000604137E0,4.000604137E0
2.767895036E2,4.766578557E1,1.766468095E1,1.208266428E2,1.246807289E1,5.036925888E1,4.000604137E0,4.000604137E0
2.777891099E2,4.766583833E1,1.766476786E1,1.209847654E2,1.225950336E1,5.036925888E1,4.000604137E0,4.000604137E0
2.787887337E2,4.766592595E1,1.766491729E1,1.211105646E2,1.143225574E1,4.894823837E1,4.000604137E0,4.000604137E0
2.797883848E2,4.766599441E1,1.766503070E1,1.211794082E2,1.143225574E1,4.894823837E1,4.000604137E0,4.000604137E0
2.807880603E2,4.766606799E1,1.766513905E1,1.212710246E2,1.137055588E1,4.894551468E1,4.000604137E0,4.000604137E0
2.817877588E2,4.766613183E1,1.766525664E1,1.213477522E2,1.134277153E1,4.894551468E1,4.000604137E0,4.000604137E0
2.827874738E2,4.766619993E1,1.766536696E1,1.213668233E2,1.117349625E1,4.894551468E1,4.000604137E0,4.000604137E0
2.837872117E2,4.766626909E1,1.766547857E1,1.214491365E2,1.160095406E1,4.894551468E1,4.000604137E0,4.000604137E0
2.847869596E2,4.766634350E1,1.766559093E1,1.215396143E2,1.207419395E1,4.443694305E1,4.000604137E0,4.000604137E0
2.857867312E2,4.766641650E1,1.766570644E1,1.215508456E2,1.160327435E1,4.443694305E1,4.000604137E0,4.000604137E0
2.867865156E2,4.766648898E1,1.766581985E1,1.214643939E2,1.188585663E1,4.443694305E1,4.000604137E0,4.000604137E0
2.877863141E2,4.766656200E1,1.766593277E1,1.213121025E2,1.160327435E1,4.443694305E1,6.000906205E0,6.000906205E0
2.887861282E2,4.766663421E1,1.766603603E1,1.211936294E2,1.079034901E1,4.443631744E1,6.000906205E0,6.000906205E0
2.897859557E2,4.766670250E1,1.766613594E1,1.211709193E2,1.079034901E1,4.443631744E1,6.000906205E0,6.000906205E0
2.907857910E2,4.766676526E1,1.766623181E1,1.212007421E2,1.037536335E1,4.443631744E1,6.000906205E0,6.000906205E0
2.917856377E2,4.766683170E1,1.766633244E1,1.211448789E2,1.026233292E1,4.443631744E1,4.000604137E0,4.000604137E0
2.927854981E2,4.766686116E1,1.766638644E1,1.210242657E2,1.005787373E1,4.443631744E1,4.000604137E0,4.000604137E0
2.937853676E2,4.766693697E1,1.766651638E1,1.208700688E2,7.784416199E0,5.229600525E1,4.000604137E0,4.000604137E0
2.947852439E2,4.766698364E1,1.766660778E1,1.207081876E2,9.037333488E0,5.229600525E1,6.000906205E0,6.000906205E0
2.957851307E2,4.766703850E1,1.766670868E1,1.205804059E2,9.037333488E0,5.229600525E1,6.000906205E0,6.000906205E0
2.967850256E2,4.766705842E1,1.766674982E1,1.205413978E2,1.038611984E1,5.229600525E1,7.681741814E0,7.681741814E0
2.977849289E2,4.766716904E1,1.766695816E1,1.205744935E2,1.185372639E1,5.124179077E1,6.000906205E0,6.000906205E0
2.987848381E2,4.766724297E1,1.766710171E1,1.205790253E2,1.356796646E1,5.124179077E1,6.000906205E0,6.000906205E0
2.997847539E2,4.766731663E1,1.766724408E1,1.204909149E2,1.356796646E1,5.124179077E1,6.000906205E0,6.000906205E0
3.007846764E2,4.766739107E1,1.766738798E1,1.203454614E2,1.349244118E1,5.124179077E1,6.000906205E0,6.000906205E0
3.017846048E2,4.766746475E1,1.766753268E1,1.202683489E2,1.345561314E1,5.124179077E1,6.000906205E0,6.000906205E0
3.027845391E2,4.766753874E1,1.766767604E1,1.203046379E2,1.341744518E1,5.081050873E1,6.000906205E0,6.000906205E0
3.037844790E2,4.766761461E1,1.766781712E1,1.202893154E2,1.339296150E1,5.081050873E1,6.000906205E0,6.000906205E0
3.047844232E2,4.766768545E1,1.766795670E1,1.201842370E2,1.339296150E1,5.041259384E1,4.000604137E0,4.000604137E0
3.057843702E2,4.766775927E1,1.766809990E1,1.200203738E2,1.335275364E1,5.041259384E1,4.000604137E0,4.000604137E0
3.067843233E2,4.766783155E1,1.766824112E1,1.198701465E2,1.327204609E1,5.041259384E1,4.000604137E0,4.000604137E0
3.077842808E2,4.766790472E1,1.766837749E1,1.198806395E2,1.320982456E1,5.041259384E1,4.000604137E0,4.000604137E0
3.087842402E2,4.766797748E1,1.766851453E1,1.198981409E2,1.297666740E1,5.041259384E1,4.000604137E0,4.000604137E0
3.097842042E2,4.766805076E1,1.766864457E1,1.198224648E2,1.297666740E1,5.041259384E1,4.000604137E0,4.000604137E0
3.107841715E2,4.766812469E1,1.766877438E1,1.197180940E2,1.269410229E1,5.041259384E1,4.000604137E0,4.000604137E0
3.117841421E2,4.766815013E1,1.766882041E1,1.197499680E2,1.269410229E1,5.041259384E1,8.713558740E0,8.713558740E0
3.127841146E2,4.766823681E1,1.766905517E1,1.198056837E2,1.269410229E1,6.645173645E1,4.000604137E0,4.000604137E0
3.137840912E2,4.766830078E1,1.766920582E1,1.198913319E2,1.303427219E1,6.645173645E1,4.000604137E0,4.000604137E0
3.147840689E2,4.766836401E1,1.766935393E1,1.200651723E2,1.303427219E1,6.645173645E1,4.000604137E0,4.000604137E0
3.157840499E2,4.766840164E1,1.766950999E1,1.201463732E2,1.281370640E1,6.645173645E1,4.000604137E0,4.000604137E0
3.167840341E2,4.766844214E1,1.766967232E1,1.201703685E2,1.270769310E1,6.598702240E1,4.000604137E0,4.000604137E0
3.177840185E2,4.766849103E1,1.766982541E1,1.202219319E2,1.270769310E1,6.598702240E1,4.000604137E0,4.000604137E0
3.187840058E2,4.766854373E1,1.766998204E1,1.202819374E2,1.311819649E1,5.996257782E1,4.000604137E0,4.000604137E0
3.197839936E2,4.766857813E1,1.767007850E1,1.203222016E2,1.311819649E1,5.722507477E1,4.000604137E0,4.000604137E0
3.207839845E2,4.766866929E1,1.767027382E1,1.203530759E2,1.310055256E1,5.226684570E1,4.000604137E0,4.000604137E0
3.217839774E2,4.766873933E1,1.767041730E1,1.203674792E2,1.301041794E1,5.226684570E1,4.000604137E0,4.000604137E0
3.227839707E2,4.766881227E1,1.767055494E1,1.204677004E2,1.293856430E1,5.226684570E1,6.000906205E0,6.000906205E0
3.237839656E2,4.766887553E1,1.767066714E1,1.205408801E2,1.286488724E1,5.522093582E1,6.000906205E0,6.000906205E0
3.247839627E2,4.766895879E1,1.767082588E1,1.206579927E2,1.286488724E1,4.929029083E1,4.000604137E0,4.000604137E0
3.257839608E2,4.766902989E1,1.767095643E1,1.208202030E2,1.284984779E1,4.929029083E1,4.000604137E0,4.000604137E0
3.267839584E2,4.766910744E1,1.767108575E1,1.208515027E2,1.280713177E1,4.929029083E1,4.000604137E0,4.000604137E0
3.277839588E2,4.766917975E1,1.767121553E1,1.207713014E2,1.265652466E1,5.013489532E1,4.000604137E0,4.000604137E0
3.287839603E2,4.766924898E1,1.767133881E1,1.207553986E2,1.217906666E1,5.013489532E1,4.000604137E0,4.000604137E0
3.297839613E2,4.766932137E1,1.767146125E1,1.208256726E2,1.217906666E1,5.013489532E1,4.000604137E0,4.000604137E0
3.307839649E2,4.766939030E1,1.767158055E1,1.208336613E2,1.217906666E1,5.013489532E1,4.000604137E0,4.000604137E0
3.317839686E2,4.766946459E1,1.767171024E1,1.207483274E2,1.227965450E1,5.013489532E1,4.000604137E0,4.000604137E0
3.327839736E2,4.766953925E1,1.767183769E1,1.206702505E2,1.278326321E1,5.013489532E1,4.000604137E0,4.000604137E0
3.337839785E2,4.766961562E1,1.767196674E1,1.207074456E2,1.287129784E1,5.013489532E1,4.000604137E0,4.000604137E0
3.347839856E2,4.766969297E1,1.767209360E1,1.207328906E2,1.278326321E1,5.013489532E1,4.000604137E0,4.000604137E0
3.357839911E2,4.766977395E1,1.767221602E1,1.206553585E2,1.271821404E1,4.592494583E1,4.000604137E0,4.000604137E0
3.367839987E2,4.766985068E1,1.767233986E1,1.205588494E2,1.276415157E1,4.592494583E1,4.000604137E0,4.000604137E0
3.377840059E2,4.766992818E1,1.767246176E1,1.205722698E2,1.276415157E1,4.592494583E1,4.000604137E0,4.000604137E0
3.387840145E2,4.767000725E1,1.767258408E1,1.205865620E2,1.266260815E1,4.592494583E1,4.000604137E0,4.000604137E0
3.397840229E2,4.767008676E1,1.767270043E1,1.206204146E2,1.243913174E1,4.592494583E1,4.000604137E0,4.000604137E0
3.407840323E2,4.767016610E1,1.767282207E1,1.207124046E2,1.261921883E1,4.816204071E1,4.000604137E0,4.000604137E0
3.417840424E2,4.767024441E1,1.767294222E1,1.207771944E2,1.261921883E1,4.479245758E1,4.000604137E0,4.000604137E0
3.427840532E2,4.767031837E1,1.767306446E1,1.208663318E2,1.228393745E1,4.379000854E1,4.000604137E0,4.000604137E0
3.437840635E2,4.767039525E1,1.767318155E1,1.210014510E2,1.228393745E1,4.379000854E1,4.000604137E0,4.000604137E0
3.447840744E2,4.767047522E1,1.767329463E1,1.210630830E2,1.206297588E1,4.379000854E1,4.000604137E0,4.000604137E0
3.457840861E2,4.767052421E1,1.767336741E1,1.211431705E2,1.279385376E1,4.379000854E1,4.000604137E0,4.000604137E0
3.467840967E2,4.767052138E1,1.767337212E1,1.212318875E2,1.279385376E1,4.379000854E1,4.000604137E0,4.000604137E0
3.477841095E2,4.767072281E1,1.767366720E1,1.211912521E2,1.340877056E1,4.431488800E1,4.000604137E0,4.000604137E0
3.487841215E2,4.767080967E1,1.767379615E1,1.210934752E2,1.338278866E1,4.431488800E1,4.000604137E0,4.000604137E0
3.497841349E2,4.767089559E1,1.767392329E1,1.210838348E2,1.354128647E1,4.431488800E1,4.000604137E0,4.000604137E0
3.507841460E2,4.767098500E1,1.767404925E1,1.211110645E2,1.354128647E1,4.431488800E1,4.000604137E0,4.000604137E0
3.517841606E2,4.767107770E1,1.767417766E1,1.210228344E2,1.354128647E1,4.431226730E1,4.000604137E0,4.000604137E0
3.527841735E2,4.767116126E1,1.767429521E1,1.208482551E2,1.313965511E1,4.431226730E1,4.000604137E0,4.000604137E0
3.537841862E2,4.767123690E1,1.767440102E1,1.206825092E2,1.313965511E1,4.431226730E1,4.000604137E0,4.000604137E0
3.547842025E2,4.767133776E1,1.767453340E1,1.205733199E2,1.313965511E1,4.052548981E1,4.000604137E0,4.000604137E0
3.557842131E2,4.767142886E1,1.767465946E1,1.205244569E2,1.354549026E1,4.052548981E1,4.000604137E0,4.000604137E0
3.567842306E2,4.767152387E1,1.767478315E1,1.204759686E2,1.390892601E1,4.052548981E1,3.000453103E0,3.000453103E0
3.577842411E2,4.767161639E1,1.767490208E1,1.204438875E2,1.390892601E1,4.052548981E1,3.000453103E0,3.000453103E0
3.587842559E2,4.767171017E1,1.767502005E1,1.204236780E2,1.361588383E1,4.052548981E1,3.000453103E0,3.000453103E0
3.597842697E2,4.767180403E1,1.767513623E1,1.203582797E2,1.343173599E1,4.052548981E1,3.000453103E0,3.000453103E0
3.607842844E2,4.767189635E1,1.767524988E1,1.201990573E2,1.346987438E1,4.052548981E1,4.000604137E0,4.000604137E0
3.617842985E2,4.767199158E1,1.767536260E1,1.199741339E2,1.346987438E1,4.052548981E1,4.000604137E0,4.000604137E0
3.627843398E2,4.767208680E1,1.767547106E1,1.198481092E2,1.342836666E1,3.842610168E1,4.000604137E0,4.000604137E0
3.637843289E2,4.767218011E1,1.767557607E1,1.198001170E2,1.319067764E1,3.842610168E1,4.000604137E0,4.000604137E0
3.647843441E2,4.767227782E1,1.767568535E1,1.197085945E2,1.367030334E1,3.846703720E1,6.000906205E0,6.000906205E0
3.657843592E2,4.767237928E1,1.767579714E1,1.195952232E2,1.395106602E1,3.846703720E1,6.000906205E0,6.000906205E0
3.667843747E2,4.767247699E1,1.767590846E1,1.195187920E2,1.367030334E1,3.846703720E1,6.000906205E0,6.000906205E0
3.677843889E2,4.767257167E1,1.767601611E1,1.194782037E2,1.359179020E1,3.846703720E1,4.000604137E0,4.000604137E0
3.687844036E2,4.767266500E1,1.767611972E1,1.194458688E2,1.255027294E1,3.846703720E1,4.000604137E0,4.000604137E0
3.697844198E2,4.767275270E1,1.767621749E1,1.194249748E2,1.255027294E1,3.846703720E1,4.000604137E0,4.000604137E0
