"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.186460357E2,4.482747987E-3,-2.766423859E-2,1.312677283E-2
1.186560757E2,1.186795998E-2,-3.420895711E-2,1.210358646E-2
1.186661167E2,1.226036623E-2,-2.917037345E-2,1.290753018E-2
1.186761567E2,8.855515160E-3,-3.119517490E-2,1.370887458E-2
1.186861967E2,6.360585801E-3,-2.361656912E-2,1.599153131E-2
1.186962377E2,1.895796042E-3,-1.422759332E-2,1.616303995E-2
1.187062777E2,1.671904698E-3,-8.306123782E-4,1.794942655E-2
1.187163177E2,-7.364200894E-3,5.151380319E-3,1.650945470E-2
1.187263577E2,-1.001989841E-2,-8.053991478E-4,1.626315899E-2
1.187363987E2,-1.620402560E-2,1.418340392E-2,1.258267090E-2
1.187464387E2,-1.534204558E-2,5.925611127E-3,1.693935134E-2
1.187564787E2,-1.853171363E-2,-3.221814521E-3,1.869783551E-2
1.187665197E2,-1.417455357E-2,3.415473737E-3,2.001492307E-2
1.187765597E2,-1.602065563E-2,-9.282479063E-3,1.796242595E-2
1.187865997E2,-1.553143933E-2,-1.070096716E-2,1.572042704E-2
1.187966397E2,-2.163114399E-2,-6.482786965E-3,1.347404905E-2
1.188066807E2,-2.805967815E-2,-7.181090303E-3,1.157382969E-2
1.188167207E2,-2.090855688E-2,-8.923862129E-3,1.423459407E-2
1.188267607E2,-2.439400181E-2,-5.325651728E-3,1.431372203E-2
1.188368017E2,-2.314844169E-2,-1.008232310E-2,1.322102640E-2
1.188468748E2,-2.340144105E-2,-6.491317414E-3,1.262261439E-2
1.188569147E2,-1.908019558E-2,-1.522222441E-2,1.247241255E-2
1.188669547E2,-2.101509646E-2,-1.600060984E-2,1.271534059E-2
1.188769957E2,-1.405412424E-2,-1.051662862E-2,1.387594640E-2
1.188870357E2,-5.251600873E-3,6.083372049E-3,1.387374103E-2
1.188970757E2,-2.854222897E-3,-1.883474179E-3,1.084040105E-2
1.189071168E2,4.950677976E-5,8.938128129E-3,1.256744377E-2
1.189171568E2,6.998759229E-3,1.800166629E-2,1.164519135E-2
1.189271967E2,1.848873124E-2,1.881781779E-2,1.489142794E-2
1.189372367E2,2.142593265E-2,1.105709933E-2,1.537425909E-2
1.189472777E2,2.399224043E-2,7.216392551E-3,1.731429063E-2
1.189573177E2,2.217010595E-2,4.227526952E-3,1.461890526E-2
1.189673577E2,2.760309912E-2,-2.122165402E-3,1.370576303E-2
1.189773988E2,2.071802877E-2,-2.680725884E-4,1.240214519E-2
1.189874387E2,2.626776136E-2,2.367589623E-4,1.469216775E-2
1.189974787E2,2.559478022E-2,1.499093883E-2,1.818596944E-2
1.190075187E2,2.674834616E-2,1.363194920E-2,1.493608765E-2
1.190175597E2,2.908606827E-2,1.586953551E-2,1.637659222E-2
1.190275997E2,3.365622461E-2,2.170901000E-2,1.786020398E-2
1.190376398E2,3.496623039E-2,1.549106371E-2,2.139848098E-2
1.190476798E2,3.228254244E-2,6.441947538E-3,1.446601190E-2
1.190577207E2,3.617129102E-2,6.961264182E-3,1.407985296E-2
1.190677607E2,3.890614212E-2,1.073427498E-2,1.654518396E-2
1.190778007E2,3.912771493E-2,-1.249150839E-3,1.490148157E-2
1.190878417E2,4.066081718E-2,1.196745038E-2,1.889170706E-2
1.190978817E2,3.551372513E-2,2.064486500E-3,1.914896816E-2
1.191079218E2,4.218068346E-2,1.286333799E-2,2.029359527E-2
1.191179617E2,3.861843795E-2,5.817412864E-3,1.476913318E-2
1.191280027E2,3.262899071E-2,1.014824584E-2,1.499923039E-2
1.191380427E2,3.671268001E-2,1.952633727E-3,1.639419422E-2
1.191480827E2,4.241424054E-2,5.038704257E-3,1.436752826E-2
1.191581237E2,4.169945046E-2,7.819844410E-3,1.812152006E-2
1.191681638E2,3.570748493E-2,5.994644016E-5,1.887996309E-2
1.191782038E2,3.173324838E-2,-3.233585041E-3,1.132963505E-2
1.191882437E2,2.882427908E-2,3.433069214E-4,1.284976676E-2
1.191982847E2,2.523300797E-2,1.430173405E-2,1.631746814E-2
1.192083247E2,2.050844952E-2,1.511444524E-2,1.823176816E-2
1.192183647E2,1.728229597E-2,1.155752689E-2,1.710684970E-2
1.192284058E2,1.828547381E-2,1.334384643E-2,1.593741402E-2
1.192384458E2,9.410755709E-3,9.657405317E-4,1.072081365E-2
1.192484857E2,4.283336923E-3,1.822063699E-3,1.061570458E-2
1.192585257E2,-1.366293058E-3,1.028958429E-2,1.576386020E-2
1.192685667E2,-8.658211678E-3,9.787371382E-3,2.069966681E-2
1.192786067E2,-5.086912774E-3,7.248046808E-3,1.542234700E-2
1.192886467E2,-1.454470493E-2,1.308721770E-2,1.331573445E-2
1.192986878E2,-1.916848496E-2,3.273202572E-3,1.019504294E-2
1.193087278E2,-2.050781623E-2,1.367347874E-2,1.237499248E-2
1.193187677E2,-2.027505636E-2,1.037009247E-2,1.494733989E-2
1.193288077E2,-2.262726612E-2,5.109307356E-3,1.535798237E-2
1.193388487E2,-2.208051831E-2,-1.914487220E-4,1.406688243E-2
1.193488887E2,-2.358821221E-2,-8.742354810E-3,9.813789278E-3
1.193589287E2,-1.955192350E-2,2.459965646E-3,8.511504158E-3
1.193689698E2,-2.052717470E-2,-3.514569718E-3,2.959080040E-3
1.193790097E2,-2.125501633E-2,6.642993074E-3,1.127533242E-2
1.193890497E2,-1.594213396E-2,1.453906111E-2,1.513203513E-2
1.193990897E2,-1.559165958E-2,5.814812146E-3,8.984659798E-3
1.194091307E2,-8.003208786E-3,1.354777627E-2,1.212385669E-2
1.194191707E2,-1.051084325E-2,9.223600850E-3,9.852712974E-3
1.194292108E2,-9.789992124E-3,9.191447869E-3,1.182818599E-2
1.194392517E2,-9.350569919E-3,-2.023922047E-3,8.990321308E-3
1.194492917E2,-5.729021505E-4,1.837748848E-2,1.237010956E-2
1.194593317E2,5.096701439E-3,1.857189834E-2,1.238742005E-2
1.194693717E2,8.033045568E-3,1.875096373E-2,1.441090088E-2
1.194794127E2,4.563213326E-3,1.547580957E-2,7.611051202E-3
1.194894528E2,-1.262123697E-4,2.511348017E-2,7.829457521E-3
1.194994928E2,-7.208622992E-3,1.791229285E-2,9.544000030E-3
1.195095337E2,-3.275976516E-3,1.169947349E-2,1.053123735E-2
1.195195737E2,-3.592626192E-3,3.127397224E-2,1.372356899E-2
1.195296137E2,-8.272124454E-3,1.534392685E-2,1.060230844E-2
1.195396537E2,-8.010337129E-3,1.133640110E-2,5.331646651E-3
1.195496947E2,-1.184162032E-2,4.473807756E-3,4.511939362E-3
1.195597348E2,-1.578016952E-2,1.678293943E-2,9.452901781E-3
1.195697748E2,-1.398720965E-2,-7.297120523E-3,3.970807418E-3
1.195798157E2,-8.817214519E-3,-2.113277558E-3,6.533300504E-3
1.195898557E2,-1.567361504E-2,-8.403957821E-3,5.474397913E-3
1.195998957E2,-1.560437307E-2,-8.069198579E-3,5.852833390E-3
1.196099357E2,-1.266080793E-2,-5.968508776E-4,3.416048363E-3
1.196199768E2,-1.584408432E-2,-1.227348112E-2,4.222186282E-3
1.196300168E2,-1.007746346E-2,-6.906371564E-3,7.934397087E-3
1.196400567E2,-4.276032560E-3,-1.467108354E-2,8.960512467E-3
1.196500967E2,-8.210943080E-3,-6.263076328E-3,5.157796666E-3
1.196601377E2,-1.389333047E-2,-7.450846024E-3,4.314638674E-3
1.196701777E2,-1.094956510E-2,3.547468688E-3,7.288569584E-3
1.196802177E2,-1.168779284E-2,1.008286607E-2,1.098610181E-2
1.196902588E2,-1.178393327E-2,1.714370400E-2,9.967176244E-3
1.197002988E2,-1.788257249E-2,2.255258523E-2,6.882170215E-3
1.197103387E2,-1.857121661E-2,3.135574237E-2,7.148517296E-3
1.197203787E2,-1.702418737E-2,2.921669185E-2,7.221752778E-3
1.197304197E2,-2.188050933E-2,3.532377630E-2,1.127771847E-2
1.197404597E2,-2.507763356E-2,4.900353961E-3,6.568983197E-3
1.197504998E2,-1.733092964E-2,8.506100625E-3,1.466613263E-3
1.197605408E2,-1.778286695E-2,3.027977888E-3,1.121735200E-3
1.197705807E2,-2.192639373E-2,7.501137909E-3,-8.149351925E-4
1.197806207E2,-1.810741983E-2,-1.133247092E-2,-2.213893458E-3
1.197906607E2,-1.554664597E-2,6.815853063E-3,-5.243606865E-4
1.198007017E2,-2.199043147E-2,-1.277702302E-2,-1.125702634E-3
1.198107417E2,-1.508811861E-2,-8.363252506E-3,-4.210161045E-3
1.198207818E2,-5.422441289E-3,-1.097661257E-2,-6.444552913E-3
1.198308227E2,-6.065457594E-3,-1.182941720E-2,-2.731556073E-3
1.198408627E2,-5.682761315E-3,-3.361194208E-2,-2.788014710E-3
1.198509142E2,1.639583148E-3,-2.798944898E-2,1.615049317E-3
1.198609542E2,3.573837224E-3,-1.872670837E-2,-3.742165864E-3
1.198709952E2,5.256525706E-3,-2.770918421E-2,-5.838148296E-3
1.198810353E2,1.250351965E-2,-1.989014447E-2,-6.850948557E-3
1.198910753E2,1.871462166E-2,6.253715139E-3,-2.655148506E-3
1.199011162E2,2.312934212E-2,1.982385293E-2,1.809373498E-3
1.199111562E2,1.979785971E-2,1.601823792E-2,5.453353748E-3
1.199211962E2,2.702035196E-2,2.365245670E-2,2.545448020E-3
1.199312362E2,2.954416722E-2,1.174716838E-2,-1.709472388E-3
1.199412772E2,3.332692385E-2,3.610881977E-4,-1.623718068E-3
1.199513173E2,3.109492362E-2,-5.148946308E-3,3.573244438E-3
1.199613572E2,3.202516586E-2,-3.861041274E-3,5.121074617E-3
1.199713982E2,2.609691769E-2,-1.014669240E-2,3.373751417E-3
1.199814382E2,2.731398307E-2,-3.531667171E-3,7.122950628E-3
1.199914782E2,2.515607513E-2,-1.962162927E-2,-3.972288221E-3
1.200015182E2,3.191917390E-2,-6.669344846E-3,-4.589609802E-3
1.200115593E2,2.332561836E-2,-5.246346816E-3,-1.366978511E-3
1.200215993E2,1.207429543E-2,-1.343104057E-2,1.569423825E-3
1.200316392E2,1.862183213E-2,6.937878672E-3,1.320654526E-3
1.200416802E2,9.715155698E-3,2.414233517E-3,9.946841747E-4
1.200517202E2,6.503509358E-3,-1.048837602E-2,-2.476681024E-3
1.200617602E2,5.412145983E-3,5.922378041E-4,-3.207184374E-3
1.200718002E2,7.304409984E-3,1.442775317E-2,-5.176071078E-3
1.200818413E2,4.641515203E-3,1.306075230E-2,-1.113684848E-3
1.200918812E2,5.623646080E-3,1.307520270E-2,1.918593422E-3
1.201019212E2,1.312097721E-2,1.157530956E-2,-1.342181116E-3
1.201119622E2,1.252295449E-2,-2.794427332E-3,-4.800094292E-3
1.201220022E2,1.060441323E-2,-8.456573822E-3,-5.401169881E-3
1.201320422E2,1.493294723E-2,-1.495210081E-2,-4.576049745E-3
1.201420823E2,1.598675922E-2,-1.023138128E-2,-1.167470589E-3
1.201521233E2,1.133159921E-2,-1.229220629E-2,-2.019155771E-3
1.201621632E2,9.470315650E-3,-9.808009490E-3,2.164136618E-3
1.201722032E2,1.075080596E-2,-3.119016532E-3,-1.166149974E-3
1.201822442E2,3.945897333E-3,-9.003370069E-4,-4.575528204E-3
1.201922842E2,-9.096805006E-4,-5.621320102E-3,-3.372071311E-3
1.202023242E2,-1.733163372E-4,-4.549131263E-3,-1.089209691E-3
1.202123643E2,8.012775332E-3,9.359423071E-3,-1.044942066E-3
1.202224052E2,3.072344931E-3,9.054757655E-3,2.717038617E-3
1.202324452E2,4.000336397E-3,2.161946334E-2,1.046099328E-2
1.202424852E2,3.645070596E-3,1.617489569E-2,3.722397611E-3
1.202525252E2,7.275115233E-3,7.683829870E-3,1.363852993E-3
1.202625662E2,3.607143415E-3,2.217691857E-3,4.305314273E-3
1.202726063E2,2.179922536E-3,-8.170614019E-3,1.571010798E-3
1.202826463E2,6.554963533E-3,-1.168365125E-3,4.857616499E-3
1.202926872E2,8.442001417E-4,-5.217725411E-4,6.975384429E-3
1.203027272E2,-7.944230922E-3,-4.540216178E-3,5.997737870E-3
1.203127672E2,-1.075159200E-2,2.062627580E-3,2.541003749E-3
1.203228072E2,-1.178090461E-2,5.540982354E-3,5.280597135E-3
1.203328483E2,-1.841249317E-2,6.858922075E-3,8.427366614E-3
1.203428883E2,-1.064724661E-2,9.474677965E-3,7.515499368E-3
1.203529282E2,-6.480209529E-3,2.075438201E-2,1.164103299E-2
1.203629692E2,-1.141025312E-2,1.261336543E-2,5.120282993E-3
1.203730092E2,-1.018209569E-2,2.147264406E-2,8.319519460E-3
1.203830492E2,-9.717108682E-3,1.088764332E-2,6.156234071E-3
1.203930892E2,-7.181541063E-3,2.286936715E-2,8.771162480E-3
1.204031303E2,-5.339965224E-3,2.417032234E-2,1.627594978E-2
1.204131703E2,-5.717815831E-3,2.802602947E-2,1.012958121E-2
1.204232102E2,-1.104466990E-2,2.809207514E-2,7.118610665E-3
1.204332512E2,-1.123989373E-2,3.154028952E-2,3.797167912E-3
1.204432912E2,-9.530942887E-3,4.015987739E-2,2.807270736E-3
1.204533312E2,-1.134048402E-2,3.481132537E-2,1.030139532E-2
1.204633712E2,-1.582684554E-2,3.373301029E-2,1.437017322E-2
1.204734123E2,-1.835515536E-2,1.342943404E-2,1.186910551E-2
1.204834522E2,-1.809416525E-2,2.685149759E-2,1.441215817E-2
1.204934922E2,-2.169751190E-2,6.175705697E-3,3.972992301E-3
1.205035332E2,-1.324969903E-2,3.548230510E-3,1.960974187E-3
1.205135732E2,-1.219813433E-2,1.568549499E-2,5.145063624E-3
1.205236132E2,-1.370548178E-2,6.282487884E-4,7.181849331E-3
1.205336533E2,-5.053765140E-3,5.115812179E-3,1.159359142E-2
1.205436942E2,-2.427622676E-3,-1.014836133E-2,1.200291887E-2
1.205537342E2,-3.724637441E-3,-1.752163470E-2,9.000774473E-3
1.205637742E2,-3.205853514E-3,-3.457918018E-2,7.088093087E-3
1.205738152E2,-5.853913259E-3,-1.687519439E-2,1.135746203E-2
1.205838552E2,-1.368413866E-2,-2.374694869E-2,9.061018005E-3
1.205938953E2,-1.052221097E-2,-3.233203897E-3,9.458876215E-3
1.206039353E2,-5.672862288E-3,4.798623268E-3,1.470636856E-2
1.206139762E2,-1.172364503E-2,1.451663487E-2,1.150573697E-2
1.206240162E2,-1.784891635E-2,2.235431783E-2,1.512976643E-2
1.206340562E2,-1.220848411E-2,2.875542268E-2,1.390652824E-2
1.206440972E2,-1.549216174E-2,3.359917924E-2,1.324606407E-2
1.206541372E2,-1.681561582E-2,4.338969663E-2,1.051900536E-2
1.206641773E2,-1.746196486E-2,3.441697732E-2,9.992498904E-3
1.206742173E2,-1.992678083E-2,3.771097213E-2,1.172192581E-2
1.206842582E2,-2.208926901E-2,3.599003702E-2,1.304391865E-2
1.206942982E2,-2.418020368E-2,2.469986118E-2,9.967217222E-3
1.207043382E2,-2.870384976E-2,1.033050939E-2,8.949623443E-3
1.207143792E2,-2.657047287E-2,3.519280814E-3,4.478110000E-3
1.207244193E2,-2.649563551E-2,3.921418451E-3,2.801649272E-3
1.207344593E2,-2.845483273E-2,-4.012643825E-3,5.701595917E-3
1.207444992E2,-3.154170141E-2,-1.614813507E-2,8.161557838E-3
1.207545402E2,-2.454922348E-2,-2.112941816E-2,8.634324186E-3
1.207645802E2,-2.124424279E-2,-2.378352545E-2,6.166119128E-4
1.207746202E2,-1.311047375E-2,-1.349991001E-2,2.027295530E-3
1.207846602E2,-1.575738937E-2,-1.628584228E-2,7.162401453E-3
1.207947013E2,-7.202314213E-3,-9.347691201E-3,6.223581731E-3
1.208047413E2,9.331107140E-4,6.845925469E-3,7.857963443E-3
1.208147812E2,-3.035226837E-3,5.449566990E-3,4.216084257E-3
1.208248222E2,5.520517007E-4,1.003499795E-2,5.373759195E-3
1.208348622E2,5.128185265E-3,2.614710294E-2,7.900098339E-3
1.208449351E2,6.821689196E-3,3.891456127E-2,1.376704220E-2
1.208549751E2,7.726620417E-3,2.650856227E-2,1.970018260E-2
1.208650161E2,1.005209237E-2,3.744935617E-2,1.591876149E-2
1.208750561E2,1.093587186E-2,2.414925396E-2,9.414140135E-3
1.208850961E2,9.570202790E-3,3.139092028E-2,1.175266225E-2
1.208951371E2,1.369766984E-2,2.185533941E-2,9.781861678E-3
1.209051771E2,2.071829513E-2,2.956971899E-2,1.871969551E-2
1.209152171E2,2.398017049E-2,1.880450174E-2,2.132349461E-2
1.209252571E2,2.648673765E-2,1.483567525E-3,1.682727970E-2
1.209352981E2,3.033346497E-2,-6.790049374E-4,9.758710861E-3
1.209453381E2,3.111669980E-2,1.159907784E-3,8.644443937E-3
1.209553781E2,2.718815580E-2,4.322319292E-3,1.155396085E-2
1.209654191E2,2.839829400E-2,1.199781522E-2,2.136611193E-2
1.209754591E2,3.194949776E-2,3.060826845E-2,2.160410956E-2
1.209854991E2,3.099875152E-2,3.308740258E-2,1.617658883E-2
1.209955391E2,2.895688638E-2,3.274644539E-2,1.075630076E-2
1.210055801E2,2.570916153E-2,5.399208143E-2,1.708636805E-2
1.210156201E2,2.208273485E-2,5.519343168E-2,2.128617279E-2
1.210256601E2,2.497972175E-2,5.215476453E-2,3.023785725E-2
1.210357011E2,2.673878521E-2,3.809293732E-2,2.452856489E-2
1.210457411E2,2.638245374E-2,3.161239997E-2,2.250083350E-2
1.210557811E2,2.849569917E-2,5.980236921E-3,1.610637456E-2
1.210658211E2,2.253288031E-2,-1.262247562E-2,1.429675519E-2
1.210758621E2,1.806360856E-2,-1.499666926E-2,1.471103355E-2
1.210859021E2,1.908279955E-2,-5.075861234E-3,1.838752814E-2
1.210959421E2,1.906021126E-2,-1.636688039E-2,2.038683556E-2
1.211059831E2,1.736111380E-2,-1.305337623E-2,1.822967455E-2
1.211160231E2,1.600584388E-2,-7.049180102E-3,1.589537784E-2
1.211260631E2,1.315892301E-2,-2.236049157E-3,1.463170722E-2
1.211361031E2,9.202036075E-3,-1.166698290E-3,2.078683674E-2
1.211461441E2,6.123954430E-3,8.105629124E-3,2.730705403E-2
1.211561841E2,1.923465915E-2,1.966445521E-2,2.312026545E-2
1.211662241E2,1.334800757E-2,7.799807936E-4,2.090638131E-2
1.211762651E2,1.586036384E-2,7.507113740E-3,1.920652948E-2
1.211863051E2,1.302542910E-2,1.632004604E-2,2.322603948E-2
1.211963451E2,8.728580549E-3,2.239340730E-2,2.673260495E-2
1.212063851E2,1.682921313E-3,5.106562283E-3,2.275810204E-2
1.212164261E2,6.144916639E-3,5.024856422E-3,2.150213718E-2
1.212264661E2,3.642610740E-3,-1.015489548E-2,1.618806645E-2
1.212365061E2,-8.834274486E-4,-1.834411174E-2,1.518012024E-2
1.212465471E2,-9.770396166E-3,-3.287564963E-2,1.735272631E-2
1.212565871E2,-1.533504575E-2,-2.582163550E-2,1.894366741E-2
1.212666271E2,-2.204594575E-2,-2.601178549E-2,2.419701964E-2
1.212766671E2,-2.512148395E-2,-3.790728748E-2,1.855855621E-2
1.212867081E2,-2.153473720E-2,-2.788235061E-2,1.564292796E-2
1.212967481E2,-2.534372732E-2,-1.451188978E-2,1.457578037E-2
1.213067881E2,-2.915018424E-2,-2.694672160E-2,1.116080862E-2
1.213168291E2,-2.892240696E-2,-1.940877177E-2,1.730311289E-2
1.213268691E2,-2.580091543E-2,-1.051620953E-2,1.544742193E-2
1.213369091E2,-3.034586087E-2,-1.034255140E-2,1.276328880E-2
1.213469491E2,-2.422884665E-2,-7.625062019E-3,1.970322058E-2
1.213569901E2,-2.727577090E-2,-9.355584159E-3,1.483203284E-2
1.213670301E2,-2.490795404E-2,1.452056691E-3,1.783527806E-2
1.213770701E2,-1.945330948E-2,-1.755789621E-3,1.791088842E-2
1.213871101E2,-2.389013581E-2,-9.919976816E-3,1.292438619E-2
1.213971511E2,-2.323634364E-2,-3.827840788E-3,1.407809928E-2
1.214071611E2,-2.051219717E-2,-1.234249957E-2,1.733674295E-2
1.214172011E2,-2.209191024E-2,-1.096110046E-2,1.849736460E-2
1.214272411E2,-1.821408048E-2,-4.110385198E-3,1.943612844E-2
1.214372811E2,-1.629563421E-2,4.410120193E-3,1.673411764E-2
1.214473221E2,-2.122834139E-2,1.604733430E-2,1.264297031E-2
1.214573621E2,-1.041309349E-2,1.740586385E-2,1.999354735E-2
1.214674021E2,-6.337124389E-3,1.677043363E-2,1.837461255E-2
1.214774431E2,6.134395488E-3,-4.161238670E-3,2.455813251E-2
1.214874831E2,2.254169434E-3,-5.690088123E-2,1.786827296E-2
1.214975231E2,1.438906416E-2,-5.822544917E-2,1.236251462E-2
1.215075631E2,3.211133555E-2,-5.367703363E-2,1.989502460E-3
1.215176041E2,3.599838912E-2,-3.562144935E-2,9.449683130E-4
1.215276441E2,4.621480778E-2,1.216871012E-2,2.243348211E-2
1.215376841E2,3.958211839E-2,2.252969705E-2,3.746230900E-2
1.215477241E2,4.097814858E-2,2.903127111E-2,4.215054214E-2
1.215577651E2,2.142712101E-2,9.698662907E-3,1.816676557E-2
1.215678051E2,5.778918508E-3,1.432416029E-4,-1.585368067E-3
1.215778451E2,6.224405952E-4,-4.137918819E-3,-5.193075165E-3
1.215878861E2,3.458174644E-3,4.721353296E-3,1.390605140E-2
1.215979261E2,2.085270826E-3,9.638545103E-3,3.186185658E-2
1.216079661E2,-1.226863451E-2,2.471416816E-2,3.824918345E-2
1.216180061E2,-1.390948705E-2,2.529564314E-2,2.772895992E-2
1.216280471E2,-1.862780936E-2,1.790297404E-2,1.314762048E-2
1.216380871E2,-5.345170386E-3,2.656593174E-2,1.146632899E-2
1.216481271E2,-1.518740319E-3,3.650324792E-2,1.611327939E-2
1.216581681E2,1.289103646E-3,3.549511731E-2,2.259305865E-2
1.216682081E2,-1.662744675E-3,1.729028113E-2,1.899965666E-2
1.216782481E2,-1.303044707E-2,4.793664441E-3,1.541876979E-2
1.216882881E2,-2.696437202E-2,-3.335665166E-2,1.141523942E-2
1.216983291E2,-4.230923951E-2,-2.735974453E-2,2.356671169E-2
1.217083691E2,-4.296837002E-2,-1.636568271E-2,3.082995117E-2
1.217184091E2,-4.570503533E-2,6.874392740E-3,3.035191260E-2
1.217284501E2,-3.633496910E-2,5.773708224E-3,1.752985641E-2
1.217384901E2,-2.501628175E-2,5.683279596E-4,9.969025850E-4
1.217485301E2,-2.400481328E-2,-2.009726875E-2,3.479501233E-3
1.217585701E2,1.915627625E-3,1.726344228E-2,3.405497223E-2
1.217686111E2,1.826637052E-2,2.661861945E-3,4.102366418E-2
1.217786511E2,3.419838846E-2,-4.065708257E-3,3.716453910E-2
1.217886911E2,4.951236397E-2,-1.875810139E-2,2.012350410E-2
1.217987321E2,5.527624115E-2,-1.150844432E-2,1.786834002E-2
1.218087721E2,4.415488243E-2,-1.038565580E-2,3.784477711E-3
1.218188121E2,5.609501898E-2,3.931834362E-4,1.664884016E-2
1.218288521E2,6.050894409E-2,-1.182875130E-3,2.822453715E-2
1.218388931E2,6.496820599E-2,-1.491608843E-2,2.542394958E-2
1.218489465E2,6.202594191E-2,-1.370967738E-2,1.961879060E-2
1.218589865E2,6.153414026E-2,-3.667864949E-2,4.502113909E-3
1.218690275E2,6.156396866E-2,-1.382553019E-2,8.271019906E-3
1.218790675E2,4.831633717E-2,-1.280060969E-2,1.243549120E-2
1.218891075E2,4.012259096E-2,2.367690206E-3,1.852427609E-2
1.218991475E2,3.994067758E-2,7.022982929E-3,1.561670005E-2
1.219091885E2,3.891669214E-2,2.421235666E-2,1.547581889E-2
1.219192285E2,3.073302098E-2,1.686670631E-2,1.095502079E-2
1.219292685E2,3.414639086E-2,1.927793212E-2,1.544724125E-2
1.219393095E2,3.374011815E-2,2.865125425E-4,1.052527968E-2
1.219493495E2,3.113794141E-2,-7.502560038E-4,1.484279707E-2
1.219593895E2,2.668185160E-2,-1.055604219E-2,9.360822849E-3
1.219694295E2,2.244476229E-2,-2.947513759E-2,1.270938665E-3
1.219794705E2,2.085116319E-2,-1.441514958E-2,9.076422080E-3
1.219895105E2,1.264516450E-2,-3.446635604E-2,1.482245792E-2
1.219995505E2,1.514007524E-2,-7.271719165E-3,2.482957020E-2
1.220095915E2,1.111257635E-2,-1.911133528E-2,8.520904928E-3
1.220196315E2,9.731926955E-3,-1.009217463E-2,-3.079552203E-3
1.220296715E2,-1.948697958E-3,-1.015928574E-4,-7.421571761E-3
1.220397115E2,-7.059076335E-3,2.820851281E-2,1.055212785E-2
1.220497525E2,-1.374068111E-2,4.470919073E-2,1.900153980E-2
1.220597925E2,-1.990609616E-2,7.909625769E-2,2.860534936E-2
1.220698325E2,-2.370669320E-2,8.108484000E-2,2.567853592E-2
1.220798735E2,-2.956993878E-2,6.847693026E-2,2.636595443E-2
1.220899135E2,-1.945951395E-2,3.095619194E-2,9.941973723E-3
1.220999535E2,-2.505224198E-2,2.970930561E-2,1.480056997E-2
1.221099935E2,-2.102980204E-2,3.968284279E-2,1.951836050E-2
1.221200345E2,-2.497318387E-2,2.015314251E-2,7.598111406E-3
1.221300745E2,-2.356224135E-2,7.949206978E-3,2.200448141E-2
1.221401145E2,-3.149649873E-2,-4.898956046E-3,2.450835146E-2
1.221501545E2,-3.487764671E-2,-3.173760371E-3,2.905436605E-2
1.221601955E2,-2.667889372E-2,-1.224653609E-2,2.052932605E-2
1.221702355E2,-2.402771637E-2,-1.888499781E-2,1.856258139E-2
1.221802755E2,-2.776224911E-2,-2.756014653E-2,1.338595431E-2
1.221903165E2,-2.512837946E-2,-2.073499747E-2,1.465468481E-2
1.222003565E2,-2.069212869E-2,-3.312463872E-3,2.224316262E-2
1.222103965E2,-1.956108399E-2,9.300267324E-3,3.579891846E-2
1.222204365E2,-1.967105828E-2,3.030026332E-2,3.707897663E-2
1.222304775E2,-7.345415652E-3,6.362066418E-2,2.887244709E-2
1.222405175E2,-4.101784434E-3,7.565750927E-2,1.237897016E-2
1.222505575E2,-1.291474327E-4,9.482614696E-2,1.902621984E-2
1.222605985E2,7.557189558E-3,1.254893541E-1,3.079692088E-2
1.222706385E2,3.090269398E-3,1.299853027E-1,3.240067512E-2
1.222806785E2,6.014692597E-3,1.067490950E-1,3.925403208E-2
1.222907185E2,3.904936370E-3,4.400874674E-2,3.222382069E-2
1.223007595E2,8.000756614E-3,3.224192187E-2,3.524127230E-2
1.223107995E2,-6.084437482E-4,-4.738733172E-3,2.266396023E-2
1.223208395E2,-5.478120409E-3,-2.195864171E-2,5.341332406E-3
1.223308805E2,-5.083954893E-4,-2.775261365E-2,1.201494783E-2
1.223409205E2,4.472189583E-3,-3.255420551E-2,1.718388312E-2
1.223509605E2,2.875358332E-3,-6.578806043E-2,1.964171417E-2
1.223610005E2,-9.281095117E-5,-6.196033210E-2,1.842121780E-2
1.223710415E2,-1.299369708E-2,-7.688522339E-2,6.147507578E-3
1.223810815E2,-6.399516016E-3,-7.254546881E-2,3.950888291E-3
1.223911215E2,-1.537010819E-2,-6.425691396E-2,4.817748442E-3
1.224011625E2,-1.174293831E-2,-4.962530360E-2,1.663502306E-2
1.224112025E2,-2.010579593E-2,-3.956627473E-2,1.938234083E-2
1.224212425E2,-1.882564090E-2,-2.485294454E-2,2.087602019E-2
1.224312825E2,-1.840779185E-2,-7.655581925E-3,1.536221150E-2
1.224413235E2,-2.318702266E-2,8.373331279E-3,8.455407806E-3
1.224513635E2,-1.695815660E-2,3.889741749E-2,1.400623471E-2
1.224614035E2,-1.052214392E-2,4.157597944E-2,2.534728870E-2
1.224714445E2,-1.114026457E-2,5.108932406E-2,2.933164500E-2
1.224814845E2,-1.903893612E-2,2.323094197E-2,1.806911267E-2
1.224915245E2,-1.106436737E-2,1.075376570E-2,1.389726996E-2
1.225015645E2,-1.335281879E-2,4.558042157E-3,1.447759755E-2
1.225116055E2,-7.099450100E-3,-1.561369514E-3,1.570185274E-2
1.225216455E2,-1.311127283E-2,9.659472853E-3,2.309849113E-2
