"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.194450792E0,-3.514691162E-1,9.032217407E-1,1.006581802E1
1.204490792E0,-4.173321533E-1,8.277786255E-1,1.000639160E1
1.214531792E0,-2.770738220E-1,6.355783081E-1,9.875863037E0
1.224571792E0,-3.258723450E-1,6.744973755E-1,9.917177124E0
1.234581792E0,-2.055226135E-1,7.884104919E-1,1.003767654E1
1.244621792E0,-3.767665100E-1,7.134164429E-1,1.022388931E1
1.254661792E0,-3.763174438E-1,4.629872131E-1,1.021475830E1
1.264701792E0,-3.601510620E-1,4.685256958E-1,9.913135529E0
1.274742792E0,-4.102967834E-1,6.411167908E-1,9.627379761E0
1.284782792E0,-4.586462402E-1,3.885919189E-1,9.728569336E0
1.294822792E0,-4.164340210E-1,1.694476318E-1,9.951306152E0
1.304863792E0,-3.616479492E-1,-2.634521484E-2,1.000085312E1
1.314903792E0,-2.664459229E-1,4.041595459E-3,9.874066772E0
1.324943792E0,-1.113684082E-1,2.993774414E-2,9.712402954E0
1.334983792E0,-1.945953369E-3,-1.206491089E-1,9.857900391E0
1.345024792E0,-8.622070312E-2,-4.311035156E-1,9.927056580E0
1.355064792E0,-1.269360352E-1,-5.619314575E-1,9.885143738E0
1.365074792E0,-1.115180969E-1,-3.787124634E-1,9.824070740E0
1.375114792E0,-1.152603149E-1,-3.206332397E-1,9.878108368E0
1.385154792E0,5.164260864E-2,-3.713777161E-1,1.001791763E1
1.395195792E0,8.472381592E-2,-5.234614563E-1,9.935439148E0
1.405235792E0,-2.424957275E-2,-5.288502502E-1,9.871372375E0
1.415275792E0,-2.495310974E-1,-4.540058899E-1,9.869276733E0
1.425315792E0,-2.189945984E-1,-5.794450378E-1,1.002944366E1
1.435356792E0,-3.188369751E-2,-6.327342224E-1,1.012255005E1
1.445396792E0,3.008743286E-2,-5.519023132E-1,1.008228378E1
1.455436792E0,-5.718109131E-2,-7.658074951E-1,9.974058838E0
1.465477792E0,-2.281256104E-1,-1.067579956E0,9.828860779E0
1.475517792E0,-2.791694641E-1,-1.124311981E0,9.599537659E0
1.485557792E0,-2.718347168E-1,-1.115779724E0,9.519005127E0
1.495567792E0,-3.457809448E-2,-1.108594666E0,9.558223572E0
1.505607792E0,-2.320175171E-2,-1.176553345E0,9.812095642E0
1.515648792E0,2.365081787E-2,-1.193168793E0,9.912536774E0
1.525688792E0,-1.519340515E-1,-1.263821869E0,9.878108368E0
1.535728792E0,-2.815644836E-1,-1.032103729E0,9.785151672E0
1.545768792E0,-3.200344849E-1,-1.031804352E0,9.786349182E0
1.555809792E0,-1.697470093E-1,-1.185983734E0,9.943372650E0
1.565849792E0,-8.936416626E-2,-1.208886108E0,1.001507355E1
1.575889792E0,-1.254391479E-1,-9.015751648E-1,9.900262299E0
1.585929792E0,-2.318678284E-1,-7.201524353E-1,9.833501129E0
1.595970792E0,-2.239343262E-1,-7.881111145E-1,9.710457001E0
1.606010792E0,-1.222956848E-1,-8.791218567E-1,9.536069641E0
1.616050792E0,-7.424560547E-2,-8.051756287E-1,9.539961548E0
1.626091792E0,-9.071136475E-2,-6.798861694E-1,9.728719025E0
1.636100792E0,-1.481918335E-1,-8.105644226E-1,9.880204010E0
1.646141792E0,-1.929487610E-1,-8.656498718E-1,9.919272766E0
1.656181792E0,-2.110610962E-2,-7.708969116E-1,9.693392487E0
1.666221792E0,-4.640350342E-2,-6.571334839E-1,9.682016144E0
1.676262792E0,8.951385498E-2,-6.610253906E-1,9.875863037E0
1.686302792E0,5.673202515E-2,-9.044192505E-1,1.019350250E1
1.696342792E0,6.885681152E-3,-9.138496399E-1,1.022897873E1
1.706382792E0,-7.200027466E-2,-9.467811584E-1,9.933044128E0
1.716423792E0,-1.856140137E-1,-8.898994446E-1,9.910590820E0
1.726463792E0,-1.317260742E-2,-8.831634521E-1,9.931098175E0
1.736503792E0,1.125659180E-1,-9.199868774E-1,1.005399261E1
1.746544792E0,8.622070312E-2,-9.527687073E-1,9.929152222E0
1.756584792E0,-9.041198730E-2,-9.624984741E-1,9.775122528E0
1.766594792E0,-3.088078308E-1,-9.434880066E-1,9.821975098E0
1.776634792E0,-3.058140564E-1,-1.073567505E0,9.761201477E0
1.786674792E0,-1.920506287E-1,-1.025367737E0,9.689350891E0
1.796714792E0,-9.505233765E-2,-8.756790161E-1,9.603130188E0
1.806755792E0,-8.262817383E-2,-8.235873413E-1,9.715396729E0
1.816795792E0,-1.594184875E-1,-1.019380188E0,9.773176575E0
1.826835792E0,-1.871109009E-1,-1.132544861E0,9.761800232E0
1.836876792E0,-2.149530029E-1,-1.073567505E0,9.607022095E0
1.846916792E0,-8.307723999E-2,-1.144220581E0,9.555678864E0
1.856956792E0,8.202941895E-2,-1.094374237E0,9.599687347E0
1.866996792E0,2.559677124E-1,-1.190923462E0,9.766290894E0
1.877037792E0,1.966909790E-1,-9.563612366E-1,9.875114594E0
1.887077792E0,6.735992432E-3,-1.094673615E0,9.792636108E0
1.897086250E0,-1.673519897E-1,-1.200353851E0,9.701475677E0
1.907126250E0,1.242416382E-2,-1.231788483E0,9.509125671E0
1.917166250E0,1.886077881E-2,-1.325343933E0,9.488618317E0
1.927207250E0,6.301895142E-2,-1.130000153E0,9.591604156E0
1.937247250E0,6.346801758E-2,-9.859996033E-1,9.744586029E0
1.947287250E0,7.185058594E-3,-9.446855164E-1,9.954748993E0
1.957327250E0,-2.544708252E-3,-8.391549683E-1,9.821675720E0
1.967368250E0,-3.095562744E-1,-5.155279541E-1,9.676178284E0
1.977408250E0,-2.249821472E-1,-3.992198181E-1,9.687404938E0
1.987448250E0,-5.777984619E-2,-3.861968994E-1,9.769434357E0
1.997489250E0,1.797761536E-1,-5.908213806E-1,9.803114319E0
2.007529250E0,1.740879822E-1,-7.843688965E-1,9.972561951E0
2.017569250E0,-5.254074097E-2,-4.942721558E-1,1.007839188E1
2.027579250E0,-1.582209778E-1,-1.591191101E-1,9.981692963E0
2.037619250E0,8.502319336E-2,5.081932068E-1,9.816735992E0
2.047659250E0,4.869374084E-1,7.297325134E-1,9.637857971E0
2.057700250E0,5.751040649E-1,7.662565613E-1,9.835297394E0
2.067740250E0,4.520599365E-1,7.966433716E-1,9.904004517E0
2.077780250E0,3.089575195E-1,1.138831787E0,9.769434357E0
2.087821250E0,1.510359192E-1,1.524729309E0,9.595945129E0
2.097861250E0,2.944377136E-1,1.494043121E0,9.489666138E0
2.107901250E0,4.529580688E-1,1.487905884E0,9.527387695E0
2.117941250E0,4.731660461E-1,1.393601990E0,9.393865356E0
2.127982250E0,3.107537842E-1,1.275946655E0,9.458680573E0
2.138022250E0,1.695973206E-1,9.145980835E-1,9.524693298E0
2.148062250E0,2.270777893E-1,5.649252319E-1,9.636510773E0
2.158103250E0,3.249742126E-1,3.857478333E-1,9.817334747E0
2.168112250E0,3.379971313E-1,4.144880676E-1,9.929750977E0
2.178153250E0,1.356179810E-1,4.290078735E-1,9.853409729E0
2.188193250E0,-2.230361938E-2,6.451583862E-2,9.625433807E0
2.198233250E0,5.673202515E-2,-2.716850281E-1,9.729018402E0
2.208273250E0,1.356179810E-1,-1.558259583E-1,9.780511322E0
2.218314250E0,3.457809448E-1,-3.083587646E-2,9.892927551E0
2.228354250E0,4.276606750E-1,-9.639953613E-2,9.870025177E0
2.238394250E0,5.728587341E-1,-1.731898499E-1,9.874366150E0
2.248435250E0,6.619235229E-1,1.213975525E-1,9.814490662E0
2.258475250E0,3.956272888E-1,2.478845215E-1,9.931696930E0
2.268515250E0,3.484753418E-1,4.402345276E-1,9.952054596E0
2.278555250E0,2.028282166E-1,3.861968994E-1,9.798324280E0
2.288596250E0,5.683680725E-1,6.689588928E-1,9.674382019E0
2.298605250E0,8.048762512E-1,1.021475830E0,9.200467529E0
2.308646250E0,1.121467896E0,1.134939880E0,8.971294098E0
2.318686250E0,8.205935669E-1,9.457333374E-1,9.036109314E0
2.328726250E0,7.032376099E-1,9.186396790E-1,9.466165009E0
2.338767250E0,2.953358459E-1,1.362766113E0,9.213041382E0
2.348807250E0,2.294728088E-1,1.054557037E0,9.003776550E0
2.358847250E0,4.055067444E-1,9.792636108E-1,8.968450012E0
2.368887250E0,6.041436768E-1,7.282356262E-1,9.000034332E0
2.378928250E0,7.708969116E-1,4.297563171E-1,9.960586853E0
2.388968250E0,1.689985657E-1,6.710545349E-1,1.022718246E1
2.399008250E0,-1.881587219E-1,-7.306306458E-1,1.055485107E1
2.409049250E0,-2.112107849E-1,1.818717957E-1,1.036579422E1
2.419089250E0,5.526507568E-1,6.259982300E-1,1.001776794E1
2.429099250E0,9.506730652E-1,-1.878593445E-1,1.027927414E1
2.439139250E0,1.637744293E0,-6.074368286E-1,1.054437286E1
2.449179250E0,1.112486572E0,-7.005432129E-2,9.826166382E0
2.459220250E0,1.794767761E-1,-2.869532776E-1,1.008333160E1
2.469260250E0,-3.174897766E-1,-6.454577637E-1,9.948462067E0
2.479300250E0,1.022373962E-1,-2.216889954E-1,9.628876648E0
2.489340250E0,5.270539856E-1,1.830693054E-1,9.585616608E0
2.499381250E0,1.365310822E0,2.962339783E-1,9.765692139E0
2.509421250E0,1.301543427E0,4.120930481E-1,9.780661011E0
2.519461250E0,1.284179535E0,6.586303711E-1,9.450896759E0
2.529501250E0,5.694158936E-1,6.956034851E-1,9.051227875E0
2.539542250E0,3.124003601E-1,7.939489746E-1,8.603059845E0
2.549582250E0,4.047583008E-1,1.116079102E0,8.832382965E0
2.559622250E0,9.325607300E-1,1.566342773E0,9.528585205E0
2.569632250E0,1.372495880E0,1.978435822E0,9.873617706E0
2.579672250E0,1.178199921E0,2.111658783E0,1.001013382E1
2.589713250E0,9.671388245E-1,2.187550964E0,9.943222961E0
2.599753250E0,4.415817261E-1,2.030976563E0,1.000684067E1
2.609793250E0,5.249583435E-1,1.598076782E0,1.034244278E1
2.619834250E0,1.380130005E-1,2.018851776E0,1.071471863E1
2.629874250E0,1.190923462E0,1.823208618E0,1.140583145E1
2.639914250E0,1.906136169E0,2.333198090E0,1.182271454E1
2.649954250E0,8.563691711E-1,2.282603302E0,1.177870605E1
2.659995250E0,1.074166260E0,1.428479462E0,1.103145996E1
2.670035250E0,1.838177490E-1,1.059047699E0,1.064226929E1
2.680075250E0,1.275347900E-1,1.017883301E0,1.017823425E1
2.690116250E0,1.324296112E0,9.113049316E-1,1.038824753E1
2.700125250E0,1.782792664E0,8.333171082E-1,1.090572144E1
2.710166250E0,1.423090668E0,7.246430969E-1,1.109747269E1
2.720206250E0,7.200027466E-1,4.927752686E-1,1.097158447E1
2.730246250E0,3.185375977E-1,3.689826965E-1,1.043749512E1
2.740286250E0,1.381626892E-1,7.589218140E-2,1.012045441E1
2.750327250E0,7.026388550E-1,-9.490264893E-2,9.782008209E0
2.760367250E0,1.159488831E0,-9.550140381E-2,9.727521515E0
2.770407250E0,1.492845612E0,-3.517684937E-2,9.825717316E0
2.780448250E0,1.140777740E0,3.577560425E-2,9.364077301E0
2.790488250E0,5.906716919E-1,1.317260742E-2,9.106163635E0
2.800528250E0,4.439767456E-1,9.460327148E-2,8.886869659E0
2.810568250E0,9.379495239E-1,3.047662354E-1,9.020541687E0
2.820609250E0,1.333127747E0,4.731660461E-1,8.696166229E0
2.830618250E0,1.928888855E0,4.116439819E-2,8.928932190E0
2.840659250E0,1.583407288E0,3.794609070E-1,8.643625488E0
2.850699250E0,4.019142151E-1,8.614585876E-1,8.573122101E0
2.860739250E0,2.978805542E-1,2.612068176E-1,7.709567871E0
2.870780250E0,-1.303788757E-1,2.258802795E-1,8.154592438E0
2.880820250E0,9.657916260E-1,1.133442993E0,8.310568085E0
2.890848875E0,9.642947388E-1,9.342073059E-1,9.354646912E0
2.900888875E0,1.170116730E0,2.655477905E-1,9.804760895E0
2.910929875E0,5.664221191E-1,4.677772522E-1,9.057514801E0
2.920969875E0,2.540217590E-1,6.638694763E-1,8.698411560E0
2.931009875E0,1.206491089E-1,1.621128845E-1,8.964558105E0
2.941050875E0,6.167175293E-1,-1.014889526E-1,9.356592865E0
2.951090875E0,1.018182678E0,2.498304749E-1,9.572294312E0
2.961130875E0,7.435038757E-1,1.616638184E-2,9.880054321E0
2.971140875E0,2.802172852E-1,-2.080673218E-1,1.035157379E1
2.981180875E0,8.592132568E-2,-4.318519592E-1,1.005519012E1
2.991220875E0,3.579057312E-1,-6.994953918E-1,9.734706573E0
3.001261875E0,7.367678833E-1,-7.243437195E-1,9.712253265E0
3.011301875E0,1.108145599E0,-4.569996643E-1,9.630523224E0
3.021341875E0,1.193468170E0,-4.505630493E-1,9.862690430E0
3.031382875E0,8.556207275E-1,-9.454339600E-1,9.851912842E0
3.041422875E0,3.209326172E-1,-8.743318176E-1,9.261839905E0
3.051462875E0,4.890330505E-1,-5.721102905E-1,8.528215485E0
3.061502875E0,4.230203247E-1,-1.878593445E-1,8.534801788E0
3.071543875E0,1.025667114E0,-9.460327148E-2,8.754844208E0
3.081583875E0,8.397537231E-1,-5.409750366E-1,8.887318726E0
3.091623875E0,1.675765228E0,-1.318158875E0,9.416168976E0
3.101633875E0,1.311422882E0,-1.214574280E0,9.156908112E0
3.111673875E0,1.691482544E-2,-2.103126526E-1,8.786428528E0
3.121714875E0,2.710862732E-1,1.302291870E-2,8.911717987E0
3.131754875E0,5.444178772E-1,-6.966513062E-1,9.568103027E0
3.141794875E0,1.460363159E0,-6.381230164E-1,9.727820892E0
3.151834875E0,1.217268677E0,2.282752991E-1,9.579778748E0
3.161875875E0,6.343807983E-1,-7.424560547E-2,9.641600189E0
3.171915875E0,1.008901978E-1,-1.174008636E0,9.711205444E0
3.181955875E0,8.387059021E-1,-1.145418091E0,9.514514465E0
3.191996875E0,1.201850739E0,-4.740641785E-1,9.847122803E0
3.202036875E0,7.149133301E-1,1.691482544E-2,9.638756104E0
3.212076875E0,9.771679688E-1,-9.273216248E-1,1.027029282E1
3.222116875E0,9.663903809E-1,-4.540058899E-1,1.076142151E1
3.232126875E0,8.604107666E-1,-9.131011963E-2,9.725575562E0
3.242166875E0,7.210505676E-1,-6.944059753E-1,9.769284668E0
3.252207875E0,2.520758057E-1,-7.774832153E-1,1.022089554E1
3.262247875E0,-9.699829102E-2,-7.607180786E-1,1.077354630E1
3.272287875E0,3.150947571E-1,-5.120851135E-1,1.022463776E1
3.282328875E0,1.262474670E0,-4.564009094E-1,9.618248749E0
3.292368875E0,2.343676300E0,2.525248718E-1,9.405541077E0
3.302408875E0,1.283730469E0,2.293231201E-1,1.010159363E1
3.312448875E0,-2.715353394E-1,-5.171745300E-1,1.065798660E1
3.322489875E0,-2.772235107E-1,-1.004860382E0,1.055769516E1
3.332529875E0,5.092410278E-1,8.367599487E-2,9.814939728E0
3.342569875E0,2.055974579E0,-1.233435059E-1,9.430090027E0
3.352610875E0,2.296823730E0,-6.475534058E-1,1.009725266E1
3.362650875E0,1.253193970E0,-1.239422607E-1,1.044902115E1
3.372660875E0,-3.911366272E-1,3.583547974E-1,9.453441467E0
3.382700875E0,-5.716612244E-1,-5.004093933E-1,8.714278564E0
3.392740875E0,5.433700562E-1,-6.219566345E-1,8.292755127E0
3.402781875E0,8.556207275E-1,-4.340972900E-3,8.741521912E0
3.412821875E0,7.216493225E-1,-1.359173584E-1,9.779613190E0
3.422861875E0,6.038442993E-1,-1.067280579E-1,1.023302032E1
3.432901875E0,2.418969727E-1,-2.085163879E-1,1.005998016E1
3.442942875E0,1.339714050E-1,-5.310955811E-1,9.079219666E0
3.452982875E0,4.326004028E-2,-2.746788025E-1,8.093818817E0
3.463022875E0,-1.695973206E-1,-8.059240723E-1,8.778495026E0
3.473062875E0,5.029541016E-1,-1.021326141E0,1.007210495E1
3.483103875E0,1.665736084E0,-5.798941040E-1,1.094194611E1
3.493143875E0,1.653760986E0,-3.884422302E-1,1.065963318E1
3.503153875E0,2.579136658E-1,-1.354682922E-1,9.600585480E0
3.513193875E0,-1.275347900E0,-3.595523071E-1,8.335416412E0
3.523233875E0,-1.601070557E0,-6.270460510E-1,7.819289703E0
3.533274875E0,1.507664795E0,-1.234183502E0,8.277486877E0
3.543314875E0,2.314786377E0,-1.253493347E0,9.471404114E0
3.553354875E0,2.390528870E0,-4.275109863E-1,1.031789383E1
3.563395875E0,-1.642085266E-1,-2.344125366E-1,9.702224121E0
3.573435875E0,-1.023571472E0,-4.242178345E-1,8.841813354E0
3.583475875E0,-7.744894409E-1,-6.996450806E-1,8.254883881E0
3.593515875E0,1.272503815E0,2.104623413E-1,7.896828461E0
3.603556875E0,2.808459778E0,1.389111328E-1,8.555309143E0
3.613596875E0,1.270557861E0,-7.484436035E-1,9.207353210E0
3.623636875E0,1.901046753E-2,-1.043031006E0,8.257727966E0
3.633676875E0,-1.071621552E0,-7.578739929E-1,7.275470581E0
3.643686875E0,-2.359094238E-1,-4.306544495E-1,7.242389374E0
3.653727875E0,1.184337158E0,3.158432007E-2,9.009315033E0
3.663767875E0,1.158141632E0,-5.298980713E-2,1.022568558E1
3.673807875E0,8.411009216E-1,-5.201683044E-1,1.044542862E1
3.683847875E0,9.116043091E-2,-5.903723145E-1,9.592651978E0
3.693888875E0,2.477348328E-1,-7.541317749E-1,9.098978577E0
3.703928875E0,4.646337891E-1,-1.031504974E0,9.023984528E0
3.713968875E0,8.915460205E-1,-6.502478027E-1,9.692494354E0
3.724009875E0,1.133742371E0,-2.740800476E-1,1.031040939E1
3.734049875E0,8.598120117E-1,-5.029541016E-2,1.037657181E1
3.744089875E0,9.437873840E-1,-4.311035156E-2,1.009665390E1
3.754129875E0,3.821553040E-1,-4.038601685E-1,9.715396729E0
3.764170875E0,3.303630066E-1,-6.631210327E-1,9.883946228E0
3.774179875E0,4.346960449E-1,-7.385641479E-1,1.023242157E1
3.784220875E0,9.659413147E-1,-9.532177734E-1,1.044976959E1
3.794260875E0,9.665400696E-1,-5.421725464E-1,1.021056702E1
3.804300875E0,7.485932922E-1,-1.724414062E-1,1.021281235E1
3.814341875E0,4.375401306E-1,1.002914429E-2,1.049153275E1
3.824381875E0,5.436694336E-1,-3.421884155E-1,1.075348801E1
3.834421875E0,4.598437500E-1,-2.275268555E-1,1.060619431E1
3.844461875E0,5.029541016E-1,6.421646118E-2,1.014919464E1
3.854502875E0,6.354286194E-1,2.152523804E-1,9.935289459E0
3.864542875E0,4.984634399E-1,1.419049072E-1,1.007270370E1
3.874582875E0,3.179388428E-1,2.239343262E-1,1.005563919E1
3.884623875E0,3.552113342E-1,4.375401306E-1,9.917775879E0
3.894675000E0,4.188290405E-1,4.264631653E-1,9.800419922E0
3.904685000E0,5.210664368E-1,3.460803223E-1,9.855056305E0
3.914725000E0,5.643264771E-1,1.580712891E-1,1.003722748E1
3.924765000E0,3.963757324E-1,-1.552272034E-1,9.966275024E0
3.934805000E0,5.966592407E-1,-1.764830017E-1,9.790540466E0
3.944846000E0,5.328918457E-1,-2.435435486E-1,9.410780182E0
3.954886000E0,4.751119995E-1,-4.634362793E-1,9.287885742E0
3.964926000E0,3.716770935E-1,-4.153862000E-1,9.261540527E0
3.974967000E0,4.936734009E-1,-4.667294312E-1,9.622589722E0
3.985007000E0,8.641529846E-1,-4.420307922E-1,9.878557434E0
3.995047000E0,9.460327148E-1,-1.675016785E-1,1.013856674E1
4.005087000E0,6.483018494E-1,-1.511856079E-2,1.023077499E1
4.015128000E0,3.285667419E-1,2.305206299E-2,1.010114456E1
