"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.441067154E1,-4.288687184E-2,3.020990454E-2,1.291811764E-1
6.442071154E1,-3.769819066E-2,3.203195706E-2,1.281195730E-1
6.443075154E1,-2.265932038E-2,3.988987952E-2,1.327175200E-1
6.444079254E1,-7.541411556E-3,4.688802734E-2,1.369154006E-1
6.445083254E1,5.934715737E-3,4.109272361E-2,1.414699256E-1
6.446087254E1,2.758783661E-2,2.608282119E-2,1.441351026E-1
6.447091354E1,4.139951989E-2,1.999989524E-2,1.407888383E-1
6.448095354E1,5.834649503E-2,6.246906705E-3,1.457072347E-1
6.449096354E1,6.575701386E-2,-2.170812339E-3,1.372298747E-1
6.450100354E1,6.356051564E-2,-2.042144164E-2,1.377792358E-1
6.451104354E1,6.748867780E-2,-4.105721414E-2,1.343671829E-1
6.452108354E1,6.907446682E-2,-4.548913613E-2,1.296503395E-1
6.453112454E1,7.655502111E-2,-2.491328679E-2,1.392830014E-1
6.454116454E1,7.118541002E-2,-1.557928137E-2,1.401004344E-1
6.455120454E1,7.423260063E-2,1.932117902E-2,1.412533224E-1
6.456124554E1,6.080733612E-2,3.859661520E-2,1.476748735E-1
6.457128554E1,5.155444890E-2,5.516360700E-2,1.475371867E-1
6.458132554E1,4.638015851E-2,6.151749939E-2,1.536870450E-1
6.459136554E1,3.382574767E-2,6.232842803E-2,1.572903097E-1
6.460140654E1,3.670831770E-2,5.119597912E-2,1.488634944E-1
6.461144654E1,2.715023607E-2,4.022268951E-2,1.471913010E-1
6.462148654E1,2.011937462E-2,4.274132848E-2,1.460106075E-1
6.463152754E1,5.792100914E-3,3.511296958E-2,1.476809382E-1
6.464156754E1,9.079370648E-4,3.373827785E-2,1.502566785E-1
6.465160754E1,-6.151837297E-3,1.915667020E-2,1.517011821E-1
6.466164754E1,9.066766128E-3,5.947515368E-3,1.474744678E-1
6.467165754E1,4.523147363E-3,-1.939938590E-2,1.479373127E-1
6.468169754E1,9.736351669E-3,-3.374125436E-2,1.461511850E-1
6.469173854E1,1.722329669E-2,-4.338722304E-2,1.504383385E-1
6.470177854E1,1.212330069E-2,-3.336003423E-2,1.588796079E-1
6.471181854E1,2.408195846E-2,-7.832303643E-3,1.655161977E-1
6.472185954E1,1.762391254E-2,1.178870350E-2,1.663875729E-1
6.473189954E1,2.896125615E-2,3.737315908E-2,1.656868905E-1
6.474193954E1,4.302499816E-2,4.606617242E-2,1.626994908E-1
6.475197954E1,4.004971683E-2,3.869507462E-2,1.689941287E-1
6.476202054E1,4.830709100E-2,2.714879625E-2,1.707455665E-1
6.477206054E1,5.846918002E-2,1.127955317E-2,1.748508215E-1
6.478210054E1,5.789102986E-2,1.628590748E-2,1.840937287E-1
6.479214154E1,7.356000692E-2,1.912936382E-2,1.784118712E-1
6.480218154E1,6.471407413E-2,1.383677311E-2,1.756750941E-1
6.481222154E1,5.674909055E-2,1.920117810E-2,1.739062220E-1
6.482226154E1,6.118071079E-2,1.380018890E-2,1.702001542E-1
6.483230254E1,4.392369092E-2,7.834441960E-3,1.744699925E-1
6.484234254E1,3.834836558E-2,1.496384852E-3,1.758718938E-1
6.485238254E1,3.301245719E-2,-1.332730241E-2,1.713663489E-1
6.486239254E1,1.771891862E-2,-2.093145251E-2,1.718531102E-1
6.487243254E1,8.932351135E-3,-2.042624913E-2,1.681068391E-1
6.488247354E1,-2.932916395E-3,-6.419908255E-3,1.710250378E-1
6.489251354E1,-1.739308238E-2,1.075801253E-2,1.727228016E-1
6.490255354E1,-2.492754161E-2,1.583963819E-2,1.696917564E-1
6.491259354E1,-4.008226097E-2,1.864687540E-2,1.729743630E-1
6.492263454E1,-4.083666205E-2,-4.260491114E-3,1.696925014E-1
6.493267454E1,-3.967525810E-2,-1.760638878E-2,1.641936004E-1
6.494271454E1,-5.802481249E-2,-4.264512658E-2,1.619931757E-1
6.495277612E1,-6.735679507E-2,-2.845899947E-2,1.603212506E-1
6.496281613E1,-7.322092354E-2,-2.234964818E-2,1.627206504E-1
6.497285613E1,-8.491752297E-2,-7.913183421E-3,1.682467014E-1
6.498289613E1,-7.689586282E-2,-1.386171952E-2,1.653249115E-1
6.499293713E1,-8.044239879E-2,-2.835433464E-3,1.680815518E-1
6.500297713E1,-7.800825685E-2,-1.546338946E-2,1.601043195E-1
6.501301712E1,-6.423731148E-2,-1.616060361E-2,1.609080732E-1
6.502305812E1,-5.832198635E-2,-1.741179265E-2,1.662048846E-1
6.503309813E1,-3.959516808E-2,1.288924366E-3,1.722451895E-1
6.504313813E1,-2.858748287E-2,-9.130814113E-3,1.711590588E-1
6.505314812E1,-2.630009502E-2,3.912284039E-3,1.731052846E-1
6.506318813E1,-4.268485121E-3,3.500591964E-3,1.733288169E-1
6.507322813E1,5.847532302E-3,-5.629256833E-3,1.686794758E-1
6.508326913E1,9.096177295E-3,-1.688222215E-2,1.666079313E-1
6.509330913E1,2.710607089E-2,-2.328685857E-2,1.612895876E-1
6.510334912E1,3.134227544E-2,-1.940989494E-2,1.657264531E-1
6.511339012E1,3.674982488E-2,-1.807911508E-2,1.743604243E-1
6.512343013E1,4.582127184E-2,-8.263537660E-3,1.855525523E-1
6.513347013E1,4.576721042E-2,-1.265349239E-2,1.779819876E-1
6.514351013E1,5.977441370E-2,-5.410877522E-3,1.626372933E-1
6.515355113E1,5.115003139E-2,-3.256114200E-3,1.569559723E-1
6.516359113E1,5.339671299E-2,1.186014153E-2,1.602264941E-1
6.517363112E1,5.825138837E-2,2.296712063E-2,1.713649035E-1
6.518367213E1,4.973307624E-2,3.022215702E-2,1.848755926E-1
6.519371213E1,4.624992982E-2,2.552061342E-2,1.838944852E-1
6.520375213E1,4.403296113E-2,1.869830489E-2,1.665996313E-1
6.521379213E1,2.371543832E-2,8.840082213E-3,1.576109380E-1
6.522383313E1,2.670311183E-2,-2.056876663E-3,1.504482478E-1
6.523387312E1,8.688158356E-3,5.976282060E-3,1.536839902E-1
6.524388313E1,-4.628923722E-3,3.120103851E-3,1.625221223E-1
6.525392313E1,8.398728445E-3,-1.070995815E-2,1.624427587E-1
6.526396312E1,-2.573229373E-3,-1.229933184E-2,1.538418084E-1
6.527400412E1,1.419382170E-3,-6.208948791E-3,1.475530267E-1
6.528404413E1,3.645038232E-4,2.446891740E-4,1.343589276E-1
6.529408413E1,-1.290895790E-2,-1.710607111E-2,1.356665492E-1
6.530412413E1,-5.484863184E-3,-2.483186778E-3,1.465439498E-1
6.531416513E1,-1.447889023E-2,3.760860302E-3,1.549768597E-1
6.532420512E1,-1.507277600E-2,1.176871918E-2,1.557952464E-1
6.533424512E1,-9.080929682E-3,5.588588305E-3,1.416346878E-1
6.534428613E1,-1.339680701E-2,4.925614223E-3,1.362283826E-1
6.535432613E1,-1.448391005E-2,7.111003622E-3,1.323478818E-1
6.536436613E1,-1.528198179E-2,1.422648504E-2,1.395057440E-1
6.537440613E1,-7.532716729E-3,1.174202189E-2,1.473636776E-1
6.538444713E1,-1.176372729E-2,-9.955177084E-3,1.477729529E-1
6.539448712E1,-3.022166900E-3,-1.231979858E-2,1.384167373E-1
6.540452712E1,-4.825389944E-3,-1.851190999E-2,1.343691349E-1
6.541456813E1,1.563115045E-2,-1.753772423E-2,1.222783849E-1
6.542460813E1,3.939147107E-3,-2.773254178E-2,1.280888021E-1
6.543461813E1,6.878211629E-3,-7.367348298E-3,1.398711503E-1
6.544465813E1,8.320494555E-3,-1.268593408E-2,1.481395364E-1
6.545469813E1,1.034130156E-2,-1.622554101E-2,1.388946325E-1
6.546473813E1,3.809757996E-3,-2.138980851E-2,1.259232908E-1
6.547477913E1,5.849367008E-4,-1.090387721E-2,1.218209565E-1
6.548481912E1,-1.309789252E-2,-1.468784548E-2,1.284235567E-1
6.549485912E1,-1.652958803E-3,1.064520702E-2,1.323088408E-1
6.550490013E1,-8.412891068E-3,2.818544209E-2,1.415819526E-1
6.551494013E1,-1.322868560E-2,2.597155795E-2,1.439569592E-1
6.552498013E1,-1.202064473E-2,1.767675206E-2,1.273364574E-1
6.553502013E1,-2.355133370E-2,2.206803858E-2,1.196018457E-1
6.554506113E1,-2.362794802E-2,1.684534736E-2,1.153038442E-1
6.555510112E1,-1.858418807E-2,2.712328359E-2,1.215838492E-1
6.556514113E1,-1.252611261E-2,1.931646094E-2,1.324097812E-1
6.557518213E1,-9.444036521E-3,3.566987067E-2,1.414762437E-1
6.558522213E1,-9.800668806E-3,6.323808804E-3,1.308178455E-1
6.559526213E1,-1.934756897E-2,4.214585759E-3,1.152889431E-1
6.560530213E1,-1.343041006E-2,-8.056640625E-3,1.064661741E-1
6.561534312E1,-9.871094488E-3,2.644062042E-4,1.145920083E-1
6.562535313E1,-5.276829936E-3,4.458229057E-3,1.310131103E-1
6.563539313E1,2.752867062E-3,2.734303847E-2,1.400297731E-1
6.564543312E1,6.308187265E-3,2.165505849E-2,1.320650578E-1
6.565547312E1,1.148350816E-2,2.182869799E-2,1.126484871E-1
6.566551413E1,1.328726392E-2,1.599078439E-2,1.065723449E-1
6.567555413E1,9.638200514E-3,2.070244960E-2,1.136020273E-1
6.568559413E1,1.288315002E-2,1.515997481E-2,1.213390753E-1
6.569563413E1,3.844648134E-3,4.925445653E-3,1.245907992E-1
6.570567512E1,7.244704291E-3,1.069473103E-2,1.249174625E-1
6.571571512E1,5.799939390E-3,2.096980810E-3,1.181777939E-1
6.572575513E1,-1.209234819E-3,-2.213982400E-3,1.063221619E-1
6.573579613E1,-3.908453509E-4,-7.088632323E-3,1.025740281E-1
6.574583613E1,-2.608649433E-3,1.933932304E-3,1.100426763E-1
6.575587613E1,-1.314619556E-3,-4.826197401E-4,1.181709096E-1
6.576591613E1,3.077194560E-3,1.020705141E-2,1.192557365E-1
6.577595712E1,5.825576372E-3,1.207019947E-2,1.137946621E-1
6.578599712E1,4.333186895E-3,1.319233142E-2,1.062276065E-1
6.579603713E1,1.873369887E-2,6.883302703E-3,1.002413481E-1
6.580607813E1,8.223491721E-3,1.229709014E-2,1.047056988E-1
6.581608713E1,2.531406097E-2,9.495444596E-3,1.083238721E-1
6.582612813E1,3.207639977E-2,5.426816642E-6,1.064783335E-1
6.583616813E1,3.441545367E-2,-2.336823847E-3,1.036900058E-1
6.584620813E1,4.431567341E-2,-1.481402852E-2,9.367483854E-2
6.585624913E1,5.360451341E-2,-3.085983917E-2,8.698684722E-2
6.586628912E1,5.387535691E-2,-4.113724083E-2,1.002549827E-1
6.587632912E1,5.857583880E-2,-4.009754583E-2,1.011476740E-1
6.588636913E1,4.631471261E-2,-4.483016580E-2,9.414963424E-2
6.589641013E1,3.976360336E-2,-3.668195754E-2,8.869813383E-2
6.590645013E1,3.542471677E-2,-4.054177925E-2,7.845661044E-2
6.591649013E1,1.843161881E-2,-3.254403919E-2,7.674047351E-2
6.592653013E1,2.675211057E-3,-2.534235455E-2,8.449924737E-2
6.593657112E1,-2.851380967E-3,-1.347344369E-2,8.550352603E-2
6.594662267E1,-1.304515451E-2,-1.818829030E-2,8.222825080E-2
6.595666267E1,-1.932781748E-2,-1.441166177E-2,7.910756022E-2
6.596670367E1,-2.018490806E-2,-1.544395275E-2,7.365211099E-2
6.597674367E1,-3.025804833E-2,-1.428920589E-2,7.311894745E-2
6.598678367E1,-3.236943856E-2,-6.841028109E-3,7.841926813E-2
6.599679367E1,-3.633381799E-2,-2.405266743E-3,8.131705225E-2
6.600683367E1,-4.535231367E-2,-3.381164279E-3,8.348637074E-2
6.601687467E1,-3.211853281E-2,-2.504984383E-3,7.668652385E-2
6.602691467E1,-3.722589836E-2,-1.590185612E-2,6.628160179E-2
6.603695467E1,-3.602933884E-2,-2.248572372E-2,6.297528744E-2
6.604699467E1,-1.837144420E-2,-2.640533820E-2,6.553052366E-2
6.605703567E1,-1.279851329E-2,-2.131523937E-2,7.372533530E-2
6.606707567E1,-8.929054253E-3,-2.561509237E-2,7.632021606E-2
6.607711567E1,-1.060022041E-4,-1.211845875E-2,6.365954131E-2
6.608715567E1,2.393872943E-3,8.770419285E-3,5.907367542E-2
6.609719667E1,8.803835139E-3,2.551744133E-2,5.700839311E-2
6.610723667E1,-3.544028848E-3,4.009592533E-2,6.229877472E-2
6.611727667E1,-1.138703804E-2,4.494766891E-2,7.160998881E-2
6.612731767E1,2.969146706E-3,3.666665405E-2,7.820238918E-2
6.613735767E1,5.652281456E-3,1.980271749E-2,7.100865990E-2
6.614739767E1,3.194345627E-3,6.596737541E-3,6.124262512E-2
6.615743767E1,1.602307893E-3,-1.178120449E-2,4.799366370E-2
6.616747867E1,-3.127583303E-3,-1.707464829E-2,4.809449986E-2
6.617751867E1,1.068226993E-3,9.047498927E-3,5.969469622E-2
6.618752867E1,-4.752079025E-3,1.546579599E-2,7.015812397E-2
6.619756867E1,-1.355462614E-2,2.252770029E-2,7.540428638E-2
6.620760867E1,-1.161625981E-2,2.178833075E-2,6.178060547E-2
6.621764967E1,-2.289741114E-2,1.411603019E-2,5.567237735E-2
6.622768967E1,-3.113582358E-2,1.489877701E-2,5.115440488E-2
6.623772967E1,-2.845455334E-2,2.460253611E-2,5.657687038E-2
6.624777067E1,-2.941172756E-2,5.489850044E-2,7.332265377E-2
6.625781067E1,-2.665029652E-2,5.940989405E-2,7.411867380E-2
6.626785067E1,-1.902593300E-2,8.822370321E-2,6.676314771E-2
6.627789067E1,-1.926029101E-2,1.127303764E-1,6.205680594E-2
6.628793167E1,-1.860709861E-2,1.093462706E-1,4.508786649E-2
6.629797167E1,-1.205918379E-2,9.198139608E-2,5.374367163E-2
6.630801167E1,-2.053194866E-2,6.663239002E-2,6.156159937E-2
6.631805167E1,-7.419342175E-3,4.692419618E-2,6.337600946E-2
6.632809267E1,-7.252171636E-3,2.563111484E-2,5.790286884E-2
6.633813267E1,-2.431051806E-3,2.092957124E-2,4.908674210E-2
6.634817267E1,4.002172500E-5,1.331184432E-2,3.752549365E-2
6.635821367E1,4.588700831E-3,1.744533703E-2,3.524290025E-2
6.636825367E1,2.323982771E-3,1.499299426E-2,3.625667095E-2
6.637826367E1,1.026712731E-2,2.309459448E-2,4.227941111E-2
6.638830367E1,7.263272069E-3,1.950093918E-2,5.235236138E-2
6.639834367E1,1.599817351E-2,2.611303516E-2,5.006044358E-2
6.640838467E1,1.754660904E-2,1.099316590E-2,3.803977370E-2
6.641842467E1,1.119070873E-2,8.716695011E-3,3.252889588E-2
6.642846467E1,2.013820410E-2,1.048055850E-2,3.143081442E-2
6.643850467E1,1.472000219E-2,2.155717835E-2,4.135961086E-2
6.644854567E1,8.886191994E-3,2.685788833E-2,4.344498366E-2
6.645858567E1,1.074294746E-2,1.611602679E-2,3.256729990E-2
6.646862567E1,3.227176145E-3,-2.230750397E-4,2.245600894E-2
6.647866667E1,-7.802572101E-3,9.763246402E-3,1.857631654E-2
6.648870667E1,-1.772874966E-2,9.160162881E-3,1.772086136E-2
6.649874667E1,-2.865064144E-2,3.417230770E-2,3.045156971E-2
6.650878667E1,-2.974538878E-2,5.759697035E-2,3.304597363E-2
6.651882767E1,-3.258192167E-2,6.611615419E-2,3.010451421E-2
6.652886767E1,-3.082320467E-2,7.016800344E-2,2.728124894E-2
6.653890767E1,-2.968417108E-2,6.512717158E-2,1.523710229E-2
6.654894767E1,-3.232137859E-2,6.720411032E-2,5.407505203E-3
6.655898867E1,-3.758538514E-2,6.385891140E-2,7.266924251E-3
6.656899867E1,-2.185968496E-2,6.980468333E-2,1.340231486E-2
6.657903867E1,-1.606810838E-2,4.580321163E-2,1.802955754E-2
6.658907867E1,-3.799383529E-3,2.958058193E-2,1.959036849E-2
6.659911867E1,1.582624950E-2,-1.011889242E-2,1.125387475E-2
6.660915967E1,1.770122163E-2,-4.532355815E-2,1.687110402E-3
6.661919967E1,3.621285409E-2,-6.702272594E-2,-7.486413233E-3
6.662923967E1,4.339886084E-2,-7.939311117E-2,-1.581038907E-2
6.663928067E1,4.146354273E-2,-4.491955042E-2,6.871752441E-3
6.664932067E1,5.006266385E-2,-2.509776503E-2,1.811046526E-2
6.665936067E1,6.855991483E-2,-4.428970162E-3,1.995257288E-2
6.666940067E1,8.001459390E-2,-4.714383278E-3,1.527941506E-2
6.667944167E1,8.314673603E-2,-1.701605693E-2,-9.257086553E-3
6.668948167E1,7.283844054E-2,-2.514664456E-2,-1.570764184E-2
6.669952167E1,7.530719042E-2,-1.918329671E-2,-1.534412056E-2
6.670956267E1,7.069512457E-2,6.768645719E-3,1.399083808E-2
6.671960267E1,6.759546697E-2,2.100483887E-2,3.091442958E-2
6.672964267E1,7.238402218E-2,4.510479793E-2,3.032060340E-2
6.673968267E1,6.871712208E-2,1.103258133E-2,9.720362723E-4
6.674972367E1,6.173666567E-2,5.211293697E-3,-1.675387099E-2
6.675973267E1,4.721951112E-2,-2.319238335E-2,-2.407357097E-2
6.676977367E1,3.243812919E-2,-1.542303152E-2,-2.139480785E-4
6.677981367E1,2.033912390E-2,-2.329320461E-2,2.002634294E-2
6.678985367E1,1.343994308E-2,-3.414344415E-2,1.844110712E-2
6.679989467E1,3.572132438E-3,-3.831342235E-2,6.400690414E-3
6.680993467E1,-2.213661559E-3,-4.722653702E-2,-2.091037109E-2
6.681997467E1,-1.382877305E-2,-5.250971392E-2,-4.131524637E-2
6.683001467E1,-2.342372388E-2,-5.640955269E-2,-4.046740383E-2
6.684005567E1,-3.807563707E-2,-5.171439797E-2,-1.334097423E-2
6.685009567E1,-3.008908406E-2,-5.996859819E-2,6.913430989E-3
6.686013567E1,-3.886792809E-2,-4.972608387E-2,1.694076508E-2
6.687017667E1,-2.095307596E-2,-6.523965299E-2,-4.533215426E-3
6.688021667E1,-2.693507075E-2,-8.462000638E-2,-2.943164110E-2
6.689025667E1,-2.653406374E-2,-7.479697466E-2,-3.143626451E-2
6.690029667E1,-2.772795968E-2,-4.842182994E-2,-1.761658862E-2
6.691033767E1,-2.921039239E-2,-2.651881427E-2,3.542660736E-3
6.692037767E1,-2.921678126E-2,-9.842630476E-3,1.392952073E-2
6.693041767E1,-1.870761253E-2,-6.248707883E-3,3.599965014E-3
6.694045867E1,-1.649292745E-2,-7.137138397E-3,-1.051398925E-2
6.695049104E1,-1.674767211E-2,-1.930812933E-2,-2.050645277E-2
6.696053204E1,-1.837433316E-3,-6.659179926E-3,-1.323229261E-2
6.697057204E1,-7.823687047E-3,5.531972274E-3,2.675833181E-3
6.698061204E1,4.299555440E-3,1.436296850E-3,1.750191674E-2
6.699065204E1,2.060532942E-2,2.845040523E-3,1.625162177E-2
6.700069304E1,2.480779588E-2,-2.623881027E-2,4.516935907E-3
6.701073304E1,1.397599466E-2,-5.482997000E-2,-1.899565384E-2
6.702077304E1,9.588703513E-3,-5.806038529E-2,-2.061618492E-2
6.703081404E1,-3.023113124E-3,-6.256456673E-2,-6.536702625E-3
6.704085404E1,-7.200014777E-3,-4.751850665E-2,5.217158236E-3
6.705089404E1,-1.238275133E-2,-4.756719992E-2,1.369652618E-2
6.706093404E1,-2.049500681E-2,-4.700074345E-2,2.729362808E-3
6.707097504E1,-2.326842025E-2,-4.714665189E-2,-1.665856503E-2
6.708101504E1,-3.905617073E-2,-3.251897171E-2,-2.410130203E-2
6.709105504E1,-5.437167361E-2,-1.128792856E-2,-1.451889798E-2
6.710109604E1,-6.492976844E-2,1.492556650E-2,-2.944217995E-4
6.711113604E1,-7.194804400E-2,3.683040664E-2,9.093018249E-3
6.712117604E1,-7.782084495E-2,4.968255758E-2,1.583028398E-2
6.713121604E1,-6.455259025E-2,5.267613754E-2,7.561203092E-4
6.714122604E1,-7.293222845E-2,4.076728225E-2,-1.084860414E-2
6.715126604E1,-7.305017114E-2,2.190533280E-2,-1.442745235E-2
6.716130704E1,-6.834596395E-2,1.880248450E-2,-6.417195313E-3
6.717134704E1,-6.389562786E-2,1.273368392E-2,1.262208354E-2
6.718138704E1,-5.549229309E-2,2.706882544E-3,1.009500958E-2
6.719142804E1,-4.039483517E-2,6.399471313E-4,6.115824450E-3
6.720146804E1,-3.253291920E-2,-1.265774854E-2,-9.777388535E-3
6.721150804E1,-1.751078665E-2,-1.062934194E-2,-1.795912348E-2
6.722154804E1,-2.490292303E-3,-8.059658110E-3,-1.935382001E-2
6.723158904E1,-3.890134394E-4,9.836154059E-3,-2.795030363E-3
6.724162904E1,2.512646653E-2,3.049509414E-2,6.713785697E-3
6.725166904E1,2.703849971E-2,3.431066498E-2,1.185449772E-2
6.726171004E1,3.906187415E-2,3.427577764E-2,1.202385873E-3
6.727175004E1,4.940144718E-2,2.776755393E-2,-1.141499169E-2
6.728179004E1,4.961716384E-2,2.962244675E-2,-1.039313711E-2
6.729183004E1,4.764838889E-2,3.711190447E-2,-4.357541911E-3
6.730187104E1,5.008944497E-2,4.507342353E-2,6.127056200E-3
6.731191104E1,4.269301891E-2,4.603522271E-2,1.730099879E-2
6.732192104E1,4.136223719E-2,3.132897988E-2,9.338414297E-3
6.733196104E1,3.259604797E-2,1.006852090E-2,-7.059204392E-3
6.734200104E1,2.121103555E-2,1.610244438E-2,-9.685614146E-3
6.735204204E1,1.824660599E-2,3.699760884E-3,-1.278027520E-2
6.736208204E1,7.008332293E-3,6.692620926E-3,-2.469057217E-4
6.737212204E1,-4.794534296E-3,5.914861336E-3,1.017702650E-2
6.738216204E1,-1.362784766E-3,5.150800571E-3,8.091505617E-3
6.739220304E1,-8.938450366E-3,4.916139878E-3,-4.656209610E-3
6.740224304E1,-1.636254415E-2,-5.244884640E-3,-1.033832971E-2
6.741228304E1,-1.135283150E-2,-5.324893165E-3,-1.050806604E-2
6.742232404E1,-1.999771968E-2,-2.849484794E-3,-2.021636814E-3
6.743236404E1,-2.422057651E-2,9.760519490E-3,1.694526523E-3
6.744240404E1,-1.705800556E-2,6.862467155E-3,3.279106691E-3
6.745244404E1,-2.647008002E-2,1.582510769E-2,2.309243195E-3
6.746248504E1,-2.384899929E-2,2.644712664E-2,-6.534048356E-3
6.747252504E1,-1.913378946E-2,2.405137196E-2,-1.325032301E-2
6.748256504E1,-2.199162729E-2,1.433110051E-2,-1.083696634E-2
6.749260604E1,-2.226357535E-2,9.544222616E-3,-7.416157052E-3
6.750264604E1,-2.290166914E-2,2.025785297E-2,7.517589256E-4
6.751265604E1,-1.906527393E-2,1.058539841E-2,-2.323240042E-4
6.752269604E1,-1.631209813E-2,5.064001307E-4,-1.133663952E-2
6.753273604E1,-1.107232552E-2,-1.983767748E-2,-1.449271571E-2
6.754277604E1,-8.345781825E-3,-8.505128324E-3,-9.104075842E-3
6.755281704E1,-3.409478813E-5,-3.288958222E-3,-7.655491121E-3
6.756285704E1,-2.311363816E-3,1.298869029E-3,-1.254317351E-3
6.757289704E1,-1.748904586E-3,5.398681387E-4,1.271956600E-3
6.758293804E1,1.437300816E-3,5.643017590E-3,-1.325690188E-3
6.759297804E1,-3.964705393E-4,2.079430968E-3,-4.665634595E-3
6.760301804E1,1.012834255E-2,-5.070091225E-3,-8.092590608E-3
6.761305804E1,1.927884668E-2,9.037563577E-4,-8.549422026E-3
6.762309904E1,2.217823081E-2,1.255455334E-2,-4.129325971E-4
6.763313904E1,2.516850457E-2,6.956385449E-3,8.870391175E-4
6.764317904E1,2.845377848E-2,-6.520541385E-3,-3.670961596E-3
6.765322004E1,3.028847091E-2,-1.333380956E-2,-4.425792024E-3
6.766326004E1,4.399016500E-2,-1.559962705E-2,-6.752861664E-3
6.767330004E1,4.015742242E-2,-1.161821838E-2,-5.909157917E-4
6.768334004E1,3.187339380E-2,-3.021268174E-3,1.907218248E-4
6.769338104E1,3.157085925E-2,-8.463393897E-5,4.020258784E-4
6.770339004E1,2.833165415E-2,1.373663917E-2,2.671838738E-3
6.771343104E1,1.653981954E-2,8.723706007E-3,1.582325436E-3
6.772347104E1,1.847114414E-2,1.421647519E-2,-1.231627539E-4
6.773351104E1,5.662962794E-4,3.658314236E-3,-2.346646972E-3
6.774355204E1,-2.285948955E-3,1.018625405E-2,-2.490190789E-3
6.775359204E1,-1.214253437E-2,-1.849391498E-3,3.421565518E-3
6.776363204E1,-2.387029678E-2,-1.290124375E-2,4.118781537E-3
6.777367204E1,-2.785978653E-2,-1.339406706E-2,3.620257601E-3
6.778371304E1,-3.412859887E-2,-1.782849804E-2,-2.757213078E-3
6.779375304E1,-3.576922417E-2,-1.490188669E-2,2.157928422E-3
6.780379304E1,-3.629253805E-2,-4.960839171E-3,-1.769169234E-3
6.781383404E1,-4.588288441E-2,-6.505891681E-3,3.669098020E-3
6.782387404E1,-4.770049453E-2,-1.732707955E-3,5.132239312E-3
6.783391404E1,-3.873815760E-2,1.478927769E-2,8.258789778E-3
6.784395404E1,-4.439311475E-2,9.955372661E-3,4.836628214E-3
6.785399504E1,-4.292651266E-2,1.826763153E-2,4.168440588E-3
6.786403504E1,-3.328000754E-2,7.769450545E-3,-1.073991880E-3
6.787407504E1,-3.189622983E-2,1.273864321E-2,1.837110147E-3
6.788411604E1,-2.943333983E-2,1.371895336E-2,1.211344916E-2
6.789412504E1,-1.800012216E-2,7.222171873E-3,7.573026232E-3
6.790416604E1,-1.527167298E-2,-3.090472892E-4,9.305207990E-3
6.791420604E1,-8.775082417E-3,-1.996096689E-3,-4.386827350E-4
6.792424604E1,-5.361975171E-3,-1.430176571E-2,-2.602506429E-4
6.793428604E1,-1.793380827E-3,-4.619795829E-3,7.697741967E-3
6.794431575E1,6.634192541E-3,-1.024306007E-2,5.664152093E-3
6.795435575E1,7.751695812E-3,4.127309658E-3,9.114608169E-3
6.796439575E1,1.337336283E-2,7.781965658E-3,1.055884082E-2
6.797443675E1,1.743981615E-2,1.313125528E-2,3.762539476E-3
6.798447675E1,2.877529711E-2,2.115429565E-2,4.343907349E-3
6.799451675E1,2.993986383E-2,2.710249089E-2,3.677782603E-3
6.800455675E1,3.272606432E-2,2.938934974E-2,7.199812680E-3
6.801459775E1,3.370686248E-2,3.090992011E-2,1.661007479E-2
6.802463775E1,4.509587213E-2,2.767444588E-2,1.286354102E-2
6.803467775E1,4.286261648E-2,-2.948216163E-3,4.654122517E-3
6.804471875E1,4.191213474E-2,3.212474287E-3,3.935601562E-3
6.805475875E1,5.078868568E-2,-5.059172399E-3,2.535552718E-3
6.806479875E1,4.250332713E-2,9.389542043E-3,1.002888847E-2
6.807483875E1,3.842932731E-2,1.203010976E-2,1.624486223E-2
6.808484875E1,3.478878736E-2,1.242159493E-2,1.275132876E-2
6.809488875E1,3.578161821E-2,1.228488144E-2,7.899416611E-3
6.810492975E1,2.643046156E-2,1.173360739E-2,4.294562154E-3
6.811496975E1,2.537778765E-2,1.425514836E-2,3.255212680E-3
6.812500975E1,7.634743117E-3,1.570950076E-2,8.307762444E-3
6.813505075E1,1.010585576E-2,2.651777118E-2,1.587522589E-2
6.814509075E1,-1.866385341E-3,2.452040091E-2,2.239144966E-2
6.815513075E1,-2.607240342E-3,2.086788043E-2,2.031346224E-2
6.816517075E1,-1.348891575E-2,2.081942745E-3,8.677045815E-3
6.817521175E1,-1.252774056E-2,8.050346747E-3,6.200953387E-3
6.818525175E1,-2.057741210E-2,-9.368590079E-3,7.507766597E-3
6.819529175E1,-2.366717346E-2,-5.076080561E-5,1.814236864E-2
6.820533275E1,-3.246466070E-2,-3.927524667E-3,2.471931092E-2
6.821537275E1,-3.316427395E-2,7.808083668E-3,2.218521759E-2
6.822541275E1,-3.713771328E-2,5.718834698E-3,1.564848982E-2
6.823545275E1,-3.913659975E-2,1.246980671E-2,1.315791998E-2
6.824549375E1,-3.126163408E-2,1.801877096E-2,1.190170646E-2
6.825553375E1,-3.063735738E-2,2.787245810E-2,1.448291540E-2
6.826557375E1,-2.525297925E-2,2.897367254E-2,2.678911760E-2
6.827558375E1,-2.505152300E-2,3.470006958E-2,3.091561981E-2
