"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.668460000E-1,2.517808136E-1,7.122157171E-2,-1.516364282E-1
7.768860000E-1,3.132400203E-1,5.020587467E-2,6.313238740E-3
7.868960000E-1,1.608420105E-1,1.318178024E-1,2.442890686E-1
7.969360000E-1,2.471798955E-2,-2.102461405E-2,6.902871966E-2
8.069760000E-1,-4.461773635E-2,-2.843961440E-2,-2.644017363E-1
8.170170000E-1,-1.185594785E-1,1.365031032E-1,-4.479762411E-1
8.270570000E-1,-4.212681334E-3,1.379228072E-1,-1.792645222E-1
8.370970000E-1,8.909192355E-2,1.486816109E-1,1.141978759E-1
8.471370000E-1,1.082683241E-1,1.269521881E-1,1.493261933E-1
8.571780000E-1,-5.442573711E-2,1.629180461E-1,1.202275246E-1
8.672180000E-1,-2.964085907E-1,1.506432056E-1,-1.909876049E-2
8.772580000E-1,-4.133130696E-1,2.961643964E-2,-2.335407168E-1
8.872990000E-1,-3.733250581E-1,7.724296130E-2,-2.937851644E-1
8.973317917E-1,-3.401711627E-1,1.768689910E-1,-7.827316761E-2
9.073717917E-1,-3.147792267E-1,2.013034820E-1,1.519165099E-1
9.173817917E-1,-3.451025947E-1,5.654257536E-2,2.138999194E-1
9.274217917E-1,-4.694392502E-1,4.997571364E-2,8.335088968E-2
9.374617917E-1,-5.272721598E-1,3.961203553E-2,2.653992712E-2
9.475027917E-1,-4.957421458E-1,2.860165536E-2,1.418809336E-1
9.575427917E-1,-3.117199269E-1,-1.670315623E-2,2.927981544E-1
9.675827917E-1,-1.079655297E-1,-8.021100797E-2,5.016911030E-1
9.776237917E-1,-9.620527153E-2,4.798444435E-3,5.417123705E-1
9.876637917E-1,-1.889813886E-1,-1.530032149E-1,6.325096893E-1
9.977037917E-1,-3.841717163E-1,-1.344694416E-1,5.234620410E-1
1.007743792E0,-2.829934335E-1,-1.175898457E-1,3.169407231E-1
1.017784792E0,-1.907364304E-1,-2.143179953E-2,2.628136325E-1
1.027824792E0,-1.717302021E-1,-8.249909654E-3,2.579487491E-1
1.037864792E0,-3.728167158E-1,-4.320975423E-2,2.730217016E-1
1.047874792E0,-4.347387296E-1,-1.608017195E-1,1.902344835E-1
1.057914792E0,-3.394425996E-1,-8.609294146E-4,3.912722826E-2
1.067955792E0,-3.603563724E-1,1.352558921E-1,-1.254970354E-1
1.077995792E0,-2.486239933E-1,-6.400998138E-2,-4.154680610E-2
1.088035792E0,-2.998320624E-1,3.813780628E-2,-1.335796416E-2
1.098075792E0,-2.881780135E-1,2.028956788E-1,-2.341055578E-1
1.108116792E0,-3.889840478E-1,1.474046521E-1,-1.279265535E-1
1.118156792E0,-2.348507489E-1,-8.631075025E-3,1.049452418E-1
1.128196792E0,-1.548198352E-1,5.641781040E-2,2.496299154E-1
1.138237792E0,-1.364968357E-1,1.076975993E-1,1.628227365E-1
1.148277792E0,-1.842949915E-1,1.605742628E-1,-2.392505229E-2
1.158317792E0,-2.326536942E-1,1.864637603E-1,-1.928166139E-1
1.168357792E0,-8.595097289E-2,-5.296692990E-2,-2.758131623E-3
1.178367792E0,-2.571503118E-1,-4.645802870E-2,2.916246182E-1
1.188408792E0,-2.242732271E-1,3.140766107E-2,3.496658349E-1
1.198448792E0,-3.858241394E-1,1.781230726E-1,3.392203689E-1
1.208488792E0,-3.832273179E-1,-2.974135078E-2,2.342733729E-1
1.218528792E0,-2.755565792E-1,-1.315230297E-1,6.892639339E-2
1.228569792E0,-2.891241843E-1,-5.031806812E-2,1.220530254E-1
1.238609792E0,-2.635503634E-1,2.338930115E-2,2.811733049E-1
1.248649792E0,-3.968487722E-1,-1.566804557E-1,4.478435093E-1
1.258689792E0,-3.589529675E-1,-3.671865781E-1,3.388362068E-1
1.268730792E0,-3.560244627E-1,-1.791641694E-1,5.344647467E-2
1.278770792E0,-4.313889328E-1,-1.958394782E-1,-1.319775045E-1
1.288810792E0,-4.471728702E-1,-4.601391806E-1,9.348236024E-2
1.298851792E0,-3.768809693E-1,-6.737813108E-1,1.723016578E-1
1.308891792E0,-3.455592257E-1,-8.051710240E-1,1.195182574E-1
1.318901792E0,-1.945750178E-1,-7.048534148E-1,-1.085886419E-2
1.328941792E0,-1.559305320E-2,-7.692351329E-1,-4.018615901E-2
1.338981792E0,-9.214261696E-3,-9.607182893E-1,1.805035472E-1
1.349022792E0,-5.594369257E-2,-1.281211781E0,1.744236124E-1
1.359062792E0,-1.048907896E-1,-1.206380869E0,1.085798711E-1
1.369102792E0,-8.420885894E-2,-1.066791971E0,2.930624485E-3
1.379142792E0,-1.988285383E-2,-1.014779087E0,1.008627158E-1
1.389183792E0,1.100155544E-1,-1.104886361E0,1.775471950E-1
1.399223792E0,1.382511649E-1,-1.226887639E0,9.757833481E-2
1.409263792E0,-9.133464139E-2,-1.112924602E0,1.377399355E-1
1.419304792E0,-2.159559466E-1,-1.122625644E0,1.748896354E-1
1.429344792E0,-1.160355187E-1,-1.217152902E0,3.289830637E-1
1.439384792E0,2.110646593E-2,-1.179099076E0,3.105234039E-1
1.449394792E0,3.332241863E-2,-1.141797056E0,1.712713784E-1
1.459434792E0,-1.212113735E-1,-1.469378542E0,1.087862778E-1
1.469474792E0,-2.440137195E-1,-1.624308269E0,-5.823709846E-2
1.479515792E0,-2.914416369E-1,-1.663999315E0,-2.087988085E-1
1.489555792E0,-2.015713393E-1,-1.597191660E0,-2.247932822E-1
1.499595792E0,-6.522089406E-3,-1.636719569E0,-1.288825732E-1
1.509636792E0,-2.802654516E-2,-1.668623731E0,6.352532029E-2
1.519676792E0,-3.934584104E-2,-1.704695351E0,4.833425403E-2
1.529716792E0,-2.802932624E-1,-1.661430925E0,1.614591658E-2
1.539756792E0,-2.965762414E-1,-1.441668734E0,-5.594323575E-2
1.549797792E0,-3.619048978E-1,-1.522288827E0,8.772343755E-2
1.559837792E0,-1.127898937E-1,-1.663355975E0,2.425916219E-1
1.569877792E0,-1.443800336E-1,-1.507271131E0,2.185034323E-1
1.579887792E0,-2.397517571E-1,-1.189006160E0,7.131907403E-2
1.589927792E0,-2.877790689E-1,-1.115716282E0,-6.089407325E-2
1.599968792E0,-2.882653745E-1,-1.215723696E0,-2.175380570E-1
1.610008792E0,-1.145681965E-1,-1.228709924E0,-3.484455210E-1
1.620048792E0,-1.586452298E-1,-1.092505394E0,-1.826997614E-1
1.630088792E0,-1.116799369E-1,-1.028161025E0,4.592169285E-2
1.640129792E0,-2.530200396E-1,-1.182606236E0,1.866600806E-1
1.650169792E0,-1.606045222E-1,-1.126780895E0,6.589987457E-2
1.660209792E0,-8.547824378E-2,-1.036777847E0,-1.923242784E-1
1.670250792E0,-5.420019904E-2,-9.022492757E-1,-1.200041610E-1
1.680290792E0,6.938506178E-2,-1.052712752E0,1.260419959E-1
1.690330792E0,-1.310049938E-2,-1.197785827E0,4.655219811E-1
1.700370792E0,-3.051240895E-2,-1.178886457E0,3.409686863E-1
1.710380792E0,-2.018976139E-1,-1.197575620E0,1.465551978E-1
1.720420792E0,-1.229050104E-1,-1.097395859E0,1.314465773E-1
1.730461792E0,-2.960019763E-2,-1.129646177E0,1.428439701E-1
1.740501792E0,1.166784475E-1,-1.146459041E0,1.668719333E-1
1.750541792E0,-4.436562542E-2,-1.160613762E0,-8.139908910E-3
1.760582792E0,-2.310731187E-1,-1.143748711E0,-2.204049468E-2
1.770622792E0,-3.682649143E-1,-1.175417669E0,4.411022544E-2
1.780662792E0,-3.507948226E-1,-1.256776413E0,-4.398860335E-3
1.790702792E0,-1.751475342E-1,-1.118162245E0,-1.357056892E-1
1.800743792E0,-1.659166810E-1,-9.958877566E-1,-2.128047359E-1
1.810783792E0,-1.792009703E-1,-1.010420646E0,-1.090330303E-1
1.820823792E0,-2.292778042E-1,-1.258688452E0,-5.877328813E-2
1.830864792E0,-2.820274187E-1,-1.220800541E0,-7.550568044E-2
1.840873792E0,-2.407164929E-1,-1.258025524E0,-2.057138175E-1
1.850914792E0,-8.756009923E-2,-1.228082810E0,-1.788891309E-1
1.860954792E0,1.415309230E-1,-1.253159764E0,-1.870927745E-1
1.870994792E0,2.344466332E-1,-1.222802043E0,-1.281241894E-2
1.881034792E0,5.126142043E-2,-1.051152423E0,-2.457760155E-2
1.891074250E0,-1.129921252E-1,-1.271653337E0,-3.438572109E-2
1.901114250E0,-1.218422150E-1,-1.272039546E0,-1.311770207E-1
1.911154250E0,-2.475260232E-2,-1.373595741E0,-2.918725401E-1
1.921195250E0,5.098470095E-2,-1.339895606E0,-2.561676872E-1
1.931235250E0,3.626555067E-3,-1.107663277E0,-2.273093390E-1
1.941275250E0,4.920034544E-3,-1.023907979E0,-2.132070243E-2
1.951315250E0,-5.162561060E-2,-9.750009175E-1,9.144285142E-2
1.961356250E0,-1.736791704E-1,-7.610621873E-1,-4.789805174E-2
1.971396250E0,-3.881867434E-1,-4.600295453E-1,-9.569260776E-2
1.981406250E0,-2.223482689E-1,-4.163380901E-1,-4.528142273E-2
1.991446250E0,-1.477708797E-2,-4.256376846E-1,-1.038757861E-2
2.001486250E0,1.348565090E-1,-7.279241158E-1,8.523486257E-3
2.011527250E0,2.735519344E-3,-7.039762594E-1,1.694640040E-1
2.021567250E0,-2.104775441E-1,-3.764749167E-1,1.787739408E-1
2.031607250E0,-1.973186228E-1,1.112205924E-1,1.397075236E-1
2.041647250E0,2.023764095E-1,6.971323127E-1,-5.329152346E-2
2.051688250E0,5.138406669E-1,7.587332413E-1,-3.348817348E-2
2.061728250E0,4.844945148E-1,7.989809422E-1,1.070198339E-1
2.071768250E0,3.662552262E-1,8.863967431E-1,7.738146722E-2
2.081809250E0,1.443389752E-1,1.354005522E0,-1.341006285E-1
2.091849250E0,1.270741391E-1,1.536078024E0,-3.369136423E-1
2.101889250E0,2.968588081E-1,1.480207293E0,-3.306518590E-1
2.111899250E0,4.354264352E-1,1.461489041E0,-3.436923194E-1
2.121939250E0,3.617226474E-1,1.334957048E0,-3.716414255E-1
2.131980250E0,2.028843864E-1,1.142952247E0,-2.633492374E-1
2.142020250E0,7.192299091E-2,7.438835793E-1,-2.069885105E-1
2.152060250E0,2.002623487E-1,4.392059658E-1,-1.254748160E-1
2.162100250E0,2.344562628E-1,3.451696915E-1,1.156696200E-2
2.172141250E0,1.871573132E-1,3.859076815E-1,9.070376337E-2
2.182181250E0,-3.133097118E-2,2.699200460E-1,-3.187785029E-2
2.192221250E0,-1.487980253E-1,-2.087180438E-1,-1.301718843E-1
2.202261250E0,-6.134003308E-3,-3.209012249E-1,-5.584675670E-3
2.212302250E0,5.348323904E-2,-1.900341798E-1,-6.785109043E-3
2.222342250E0,2.324591463E-1,-1.050940352E-1,4.056155026E-2
2.232382250E0,3.716428873E-1,-2.773908325E-1,9.149138331E-3
2.242392250E0,4.364399039E-1,-1.295371051E-1,2.427354634E-2
2.252432250E0,4.989159779E-1,1.257671402E-1,9.942079246E-2
2.262473250E0,1.371481425E-1,2.669548864E-1,1.993643260E-1
2.272513250E0,2.120715316E-1,3.988937628E-1,1.061795890E-1
2.282553250E0,6.960620530E-2,3.708125096E-1,-7.618044913E-2
2.292594250E0,5.975149807E-1,8.224058383E-1,-3.632869238E-1
2.302634250E0,7.300896321E-1,1.015347363E0,-8.221898568E-1
2.312674250E0,9.288698213E-1,1.148657083E0,-9.016038162E-1
2.322714250E0,5.553019575E-1,8.120116816E-1,-5.458504450E-1
2.332755250E0,4.470756603E-1,1.148624996E0,-3.394530880E-1
2.342795250E0,-1.702912023E-2,1.311568332E0,-6.406858510E-1
2.352835250E0,1.488863365E-1,9.662925862E-1,-8.439748281E-1
2.362876250E0,2.855246566E-1,9.904988895E-1,-8.555289263E-1
2.372885250E0,4.155792312E-1,4.672277967E-1,-5.887999982E-1
2.382926250E0,5.316949937E-1,6.318047344E-1,4.327734804E-1
2.392966250E0,-4.603168263E-1,9.012373785E-2,3.697340637E-1
2.403006250E0,-3.662103123E-1,-6.248942026E-1,9.360409927E-1
2.413046250E0,-3.109968456E-1,5.015566901E-1,3.503938133E-1
2.423087250E0,4.286628147E-1,3.694650187E-1,2.491574603E-1
2.433127250E0,1.011559464E0,-6.542635243E-1,6.865794772E-1
2.443167250E0,1.194916964E0,-4.701544012E-1,3.420293713E-1
2.453208250E0,5.007896816E-1,-1.883174738E-1,5.913289189E-2
2.463248250E0,-5.307871770E-1,-5.802155181E-1,3.140726638E-1
2.473288250E0,-4.523966631E-1,-7.134943570E-1,6.391065180E-2
2.483328250E0,-1.137125204E-1,-9.696870776E-2,-1.791955251E-1
2.493369250E0,6.134283243E-1,4.356416859E-2,-1.717075807E-1
2.503409250E0,1.035868751E0,1.634126657E-1,9.682404399E-3
2.513419250E0,1.005770063E0,2.922724166E-1,-1.580648571E-1
2.523459250E0,6.473838365E-1,4.822505727E-1,-6.050441480E-1
2.533499250E0,4.007765662E-2,4.860687315E-1,-9.369876570E-1
2.543540250E0,-3.764488600E-2,6.926833856E-1,-1.314258197E0
2.553580250E0,2.201885267E-1,1.056758002E0,-6.145312554E-1
2.563620250E0,8.584808200E-1,1.534518279E0,-5.671155989E-2
2.573660250E0,9.278012426E-1,1.823198532E0,2.119451952E-1
2.583701250E0,8.476673448E-1,1.879445677E0,2.429564881E-1
2.593741250E0,2.890139095E-1,1.935632595E0,2.086549670E-1
2.603781250E0,1.001994223E-1,1.434497124E0,2.691251171E-1
2.613822250E0,1.414792299E-2,1.502166658E0,8.042821741E-1
2.623862250E0,-2.199294951E-1,1.528426796E0,9.849395031E-1
2.633902250E0,1.527807868E0,1.608852031E0,1.829781473E0
2.643912250E0,8.474018812E-1,2.087780508E0,2.002627507E0
2.653952250E0,5.935285318E-1,1.548945991E0,1.620074008E0
2.663992250E0,2.822040959E-1,8.905856153E-1,1.213463894E0
2.674033250E0,-4.442578140E-1,6.179461024E-1,5.813886523E-1
2.684073250E0,3.873389337E-2,6.115734413E-1,4.834144610E-1
2.694113250E0,1.235017461E0,5.004665864E-1,8.018099713E-1
2.704154250E0,1.200732678E0,3.918846688E-1,1.126386573E0
2.714194250E0,6.512658030E-1,2.719560100E-1,1.304065331E0
2.724234250E0,3.985710695E-2,4.481444947E-2,8.933165574E-1
2.734274250E0,-2.887154457E-1,-6.163520783E-2,5.335519964E-1
2.744315250E0,-1.659010032E-1,-3.931922159E-1,2.092320871E-1
2.754355250E0,3.945584543E-1,-4.105537320E-1,-4.867923975E-2
2.764395250E0,9.039937194E-1,-4.387248861E-1,5.226007462E-2
2.774405250E0,8.910634790E-1,-3.020029509E-1,-1.095265353E-1
2.784445250E0,4.549611787E-1,-2.991791843E-1,-5.643410951E-1
2.794486250E0,-2.986045126E-2,-2.805488223E-1,-8.516183084E-1
2.804526250E0,7.862750888E-2,-1.898943034E-1,-9.226730883E-1
2.814566250E0,7.181782691E-1,2.850647731E-1,-8.292035919E-1
2.824606250E0,9.923854937E-1,-5.750552041E-2,-1.136000565E0
2.834647250E0,1.667083867E0,-4.900394294E-2,-7.653332859E-1
2.844687250E0,4.635500442E-1,2.262653918E-1,-1.115630620E0
2.854727250E0,-2.446771044E-2,6.594312935E-1,-1.650825099E0
2.864768250E0,-5.695483330E-1,-3.110936536E-1,-1.822577704E0
2.874808250E0,-1.050678872E-2,4.836270804E-1,-1.710947925E0
2.884848250E0,3.398396255E-1,9.042773093E-1,-1.031941177E0
2.894876875E0,8.015331788E-1,4.044143383E-1,-2.126942235E-1
2.904917875E0,3.294100201E-1,7.861800715E-3,-2.246242976E-1
2.914926875E0,1.906923205E-4,4.189304897E-1,-1.013692017E0
2.924967875E0,-3.258707004E-1,3.095222509E-1,-1.047401215E0
2.935007875E0,-2.789141235E-1,-2.146540823E-1,-6.887914789E-1
2.945047875E0,4.703849277E-1,-1.452576093E-1,-2.410228139E-1
2.955088875E0,3.657304386E-1,5.466642313E-2,-1.475521481E-1
2.965128875E0,1.960469447E-1,-2.638904703E-1,3.834814525E-1
2.975168875E0,-4.317738624E-1,-4.361483837E-1,4.932021153E-1
2.985208875E0,-3.190245976E-1,-7.359668878E-1,4.624738276E-2
2.995249875E0,1.655218843E-2,-9.139118396E-1,-1.428311062E-1
3.005289875E0,3.587288730E-1,-8.044621953E-1,-1.719935095E-1
3.015329875E0,7.203355993E-1,-5.123859893E-1,-1.013433570E-1
3.025370875E0,6.063636453E-1,-7.706560794E-1,1.766823918E-1
3.035410875E0,1.599586241E-1,-1.118411044E0,-1.129781467E-1
3.045420875E0,-2.228942161E-1,-8.859710658E-1,-8.522977549E-1
3.055460875E0,4.422274780E-2,-4.859425047E-1,-1.309074056E0
3.065500875E0,3.728257790E-2,-2.611373089E-1,-1.269918761E0
3.075541875E0,6.512568860E-1,-2.375700148E-1,-9.815791082E-1
3.085581875E0,4.493307486E-1,-9.418555371E-1,-7.779778898E-1
3.095621875E0,1.475859742E0,-1.500841240E0,-4.049091589E-1
3.105661875E0,4.161076002E-2,-9.103910849E-1,-8.747270894E-1
3.115702875E0,-3.736185153E-1,-2.848676671E-3,-1.060689597E0
3.125742875E0,-1.645827119E-1,-3.074712304E-1,-5.708355975E-1
3.135782875E0,3.708884503E-1,-8.705445760E-1,-9.166855395E-2
3.145822875E0,1.100859676E0,-3.526365859E-1,-1.101907790E-1
3.155863875E0,4.178455754E-1,2.593869448E-1,-3.194567800E-1
3.165903875E0,-1.473506019E-1,-6.866481820E-1,-1.831932664E-1
3.175943875E0,-2.354111680E-1,-1.284688827E0,-1.310197306E-1
3.185953875E0,6.467402042E-1,-1.088547706E0,-1.967634845E-1
3.195993875E0,4.844804815E-1,-1.288233336E-1,4.169474065E-2
3.206034875E0,2.442353838E-1,-3.925070318E-1,-7.901342511E-2
3.216074875E0,5.304653974E-1,-1.060652833E0,7.806190771E-1
3.226114875E0,3.866235269E-1,-1.878170618E-1,5.783650571E-1
3.236155875E0,3.145738067E-1,-4.893849067E-1,-2.631580335E-1
3.246195875E0,1.144538012E-1,-8.172466207E-1,2.428366202E-1
3.256235875E0,-5.504446024E-1,-9.134434046E-1,5.084516537E-1
3.266275875E0,-4.159887190E-1,-6.935427801E-1,1.004249933E0
3.276316875E0,-4.071182370E-2,-7.022038221E-1,-6.208865941E-2
3.286356875E0,1.354118666E0,-2.384725508E-1,-2.777655476E-1
3.296396875E0,1.742055697E0,3.270536653E-1,-1.874956477E-1
3.306437875E0,-8.987119295E-2,-6.551226356E-2,6.697605461E-1
3.316446875E0,-8.677001980E-1,-1.030297671E0,8.049879330E-1
3.326487875E0,-7.127544650E-1,-6.579091170E-1,5.703157800E-1
3.336527875E0,8.550736474E-1,1.594771059E-1,-3.836498523E-1
3.346567875E0,1.672942193E0,-4.835012922E-1,-8.122074902E-2
3.356607875E0,1.707688541E0,-5.612242368E-1,5.836211193E-1
3.366648875E0,-3.777758125E-2,1.688375114E-1,3.875961381E-1
3.376688875E0,-1.136393644E0,3.793540583E-2,-8.172331721E-1
3.386728875E0,-6.938023234E-1,-7.234765043E-1,-1.184071110E0
3.396769875E0,3.726687813E-1,-3.551054265E-1,-1.469440961E0
3.406809875E0,2.456211009E-1,5.348729098E-3,-7.551082599E-1
3.416849875E0,2.278268176E-1,-1.709367532E-1,4.500753915E-1
3.426889875E0,1.484556891E-2,-1.820311323E-2,2.753448004E-1
3.436930875E0,-4.079840635E-1,-4.193104126E-1,2.543889642E-2
3.446939875E0,-4.151500821E-1,-3.360786599E-1,-1.143459274E0
3.456980875E0,-5.538143893E-1,-3.410601222E-1,-1.652435423E0
3.467020875E0,-5.354512451E-1,-9.430194984E-1,-5.063478255E-1
3.477060875E0,4.613064310E-1,-8.007602499E-1,5.811535943E-1
3.487101875E0,1.359926559E0,-3.575628651E-1,1.331410419E0
3.497141875E0,7.087489030E-1,-1.168189268E-1,4.512331402E-1
3.507181875E0,-8.858786067E-1,4.829023546E-3,-6.453817499E-1
3.517221875E0,-2.310182864E0,-3.220507145E-1,-1.763861133E0
3.527262875E0,-1.008713551E0,-7.254945246E-1,-1.996608968E0
3.537302875E0,1.669633253E0,-1.175122093E0,-1.076496960E0
3.547342875E0,1.952886997E0,-7.853529829E-1,2.254832536E-1
3.557383875E0,1.139241092E0,-1.213516153E-1,3.162004656E-1
3.567423875E0,-1.402911634E0,6.293917347E-2,-3.037306935E-1
3.577463875E0,-1.400676244E0,-5.365689404E-1,-1.232353324E0
3.587473875E0,-7.147496080E-1,-1.713824024E-1,-1.809982216E0
3.597513875E0,1.797754811E0,6.418529552E-1,-1.757635018E0
3.607553875E0,1.912234377E0,-1.268991429E-1,-8.754018581E-1
3.617594875E0,2.042365184E-1,-6.794927980E-1,-9.281577766E-1
3.627634875E0,-9.140237407E-1,-8.149319272E-1,-1.872703544E0
3.637674875E0,-1.573852206E0,-4.516741665E-1,-2.863515991E0
3.647715875E0,1.226754980E-1,1.441768063E-2,-1.723408341E0
3.657755875E0,7.435396899E-1,1.479858836E-1,-3.375667763E-1
3.667795875E0,6.093590642E-1,-6.989820063E-2,7.023757303E-1
3.677835875E0,9.900403216E-2,-4.043729327E-1,3.645054835E-1
3.687876875E0,-4.552232802E-1,-4.944887951E-1,-4.702658272E-1
3.697916875E0,-8.084985282E-2,-7.195187433E-1,-8.296023721E-1
3.707956875E0,1.633541753E-1,-8.217717808E-1,-4.380605328E-1
3.717966875E0,5.961379249E-1,-3.572999231E-1,1.154246217E-1
3.728006875E0,5.564083238E-1,4.432125511E-3,6.379113472E-1
3.738047875E0,5.025740691E-1,6.994551740E-2,5.251349294E-1
3.748087875E0,2.736815964E-1,2.396983830E-3,1.235294473E-1
3.758127875E0,-9.417408586E-2,-4.210967369E-1,-1.053025067E-1
3.768167875E0,-1.618616370E-1,-5.778770339E-1,2.858586788E-1
3.778208875E0,2.725534858E-1,-7.178535294E-1,4.664464259E-1
3.788248875E0,5.802304285E-1,-6.886336040E-1,6.528930831E-1
3.798288875E0,4.734586627E-1,-3.218572447E-1,2.990868348E-1
3.808329875E0,1.548101507E-1,1.903315473E-1,5.337584031E-1
3.818369875E0,6.306927402E-2,-3.410390357E-2,8.417552251E-1
3.828409875E0,1.776892092E-2,-2.557153320E-1,9.750179476E-1
3.838449875E0,9.006137364E-2,6.973404005E-2,5.916850144E-1
3.848490875E0,1.019262147E-1,2.639795125E-1,2.197126365E-1
3.858499875E0,1.776353052E-1,3.131954353E-1,1.622900552E-1
3.868540875E0,2.739639804E-3,3.376070124E-1,2.638146758E-1
3.878580875E0,-1.381820947E-1,4.365922239E-1,2.709213817E-1
3.888620875E0,-6.023976982E-2,6.023284087E-1,1.406664670E-2
3.898673000E0,3.697274856E-2,5.936372900E-1,2.570202112E-2
3.908713000E0,1.004845472E-1,3.769240925E-1,1.398040026E-1
3.918753000E0,4.950413570E-2,1.946987961E-1,1.726355338E-1
3.928793000E0,2.729849372E-2,-6.950656509E-2,1.457178766E-1
3.938834000E0,1.822193395E-1,-6.953750052E-2,-1.989883500E-1
3.948874000E0,3.918968383E-2,-1.846967865E-1,-4.952638435E-1
3.958914000E0,2.993818268E-2,-3.490967546E-1,-4.375559181E-1
