"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.053111000E0,-3.515740737E-2,3.246226123E-1,4.225940627E-1
2.063151000E0,-3.714957202E-1,4.021826754E-1,4.497467780E-1
2.073191000E0,-4.077248856E-1,4.954803002E-1,1.052627456E-1
2.083232000E0,-7.149419814E-1,4.943643225E-1,-4.169883370E-2
2.093272000E0,-6.932610905E-1,2.378094400E-1,-9.708950758E-2
2.103312000E0,-6.393246923E-1,4.127450126E-1,-1.986638296E-1
2.113352000E0,-6.182807824E-1,5.456427958E-1,-1.263758719E-1
2.123393000E0,-7.815156014E-1,2.984582957E-1,-1.178225648E-1
2.133433000E0,-9.579304831E-1,3.121269662E-1,-1.368453115E-1
2.143473000E0,-1.177092166E0,3.490267708E-1,-1.876143461E-1
2.153514000E0,-1.387059540E0,2.378508091E-1,-5.747111320E-2
2.163554000E0,-1.391306519E0,5.229056054E-1,-8.246912956E-3
2.173594000E0,-1.201983763E0,2.673955838E-1,4.066153765E-3
2.183634000E0,-1.420025996E0,2.404206238E-1,2.299557889E-1
2.193644000E0,-1.609696223E0,3.053087108E-1,-2.005361080E-2
2.203684000E0,-1.438504659E0,3.508910459E-1,-8.671537757E-2
2.213725000E0,-1.455577506E0,4.184454997E-1,-1.941275597E-2
2.223765000E0,-1.534292138E0,2.280148422E-1,2.673931718E-3
2.233805000E0,-1.576054706E0,2.191496592E-1,-1.717081654E-1
2.243832042E0,-1.701937950E0,2.809978884E-1,2.519097447E-2
2.253872042E0,-1.664333922E0,4.421215703E-1,2.333588684E-1
2.263912042E0,-1.626519393E0,2.346430996E-1,3.683014959E-1
2.273952042E0,-1.587564950E0,3.462980580E-1,2.992675138E-1
2.283993042E0,-1.725700888E0,1.827599146E-1,4.501478970E-2
2.294033042E0,-1.784513792E0,1.406576961E-1,-3.686494052E-2
2.304073042E0,-1.756486333E0,3.102895518E-1,4.463705957E-2
2.314114042E0,-1.973003466E0,2.527965846E-1,2.170229173E-1
2.324154042E0,-1.803820713E0,1.259389753E-1,2.800483006E-1
2.334194042E0,-1.852921391E0,1.391828822E-1,3.325785166E-1
2.344234042E0,-1.691924301E0,2.517688999E-1,4.704622936E-1
2.354275042E0,-1.945879548E0,3.629416457E-1,4.166819429E-1
2.364315042E0,-2.115298236E0,2.565652248E-1,1.490274006E-1
2.374355042E0,-2.316238241E0,4.576608382E-2,-2.588819647E-1
2.384396042E0,-2.492898705E0,1.537212164E-1,-3.453014731E-1
2.394436042E0,-2.301501942E0,4.035140864E-1,-2.166393399E-3
2.404476042E0,-2.254988072E0,4.013559887E-1,1.755942249E-1
2.414516042E0,-1.743632691E0,2.987729124E-1,-9.243336976E-2
2.424557042E0,-2.103431166E0,2.743199662E-1,-2.711874300E-1
2.434597042E0,-2.415860177E0,3.805187414E-1,-4.884576845E-1
2.444637042E0,-2.343888262E0,8.150273100E-2,-1.451577133E-1
2.454678042E0,-2.354821824E0,2.561481356E-1,2.062967849E-1
2.464718042E0,-1.367406756E0,4.626021374E-1,-1.798094827E-1
2.474758042E0,-1.401083064E0,2.764653096E-1,-1.314454079E-3
2.484798042E0,-1.841021722E0,2.317178838E-1,-2.016178429E-2
2.494839042E0,-2.306279848E0,5.235637095E-1,-1.876313031E-1
2.504879042E0,-2.325523765E0,3.404370283E-1,-3.141358137E-2
2.514919042E0,-1.624780285E0,5.952414371E-2,1.061643863E-1
2.524960042E0,-1.158413601E0,3.062902025E-1,8.384088635E-2
2.535000042E0,-1.231470686E0,4.506132257E-1,-1.142382216E-1
2.545040042E0,-1.674289537E0,3.867684282E-1,-3.658129209E-1
2.555080042E0,-1.808596280E0,1.929138604E-1,-6.729882091E-1
2.565121042E0,-1.569229836E0,1.797782732E-1,-6.134389955E-1
2.575161042E0,-1.300161729E0,1.002832202E-1,-2.517086005E-1
2.585201042E0,-1.561089050E0,1.624072553E-1,-2.030299455E-1
2.595211042E0,-1.634742625E0,4.043589360E-1,-7.041158617E-1
2.605251042E0,-1.547599377E0,1.509278553E-1,-6.556126231E-1
2.615292042E0,-9.172076958E-1,-3.859955359E-2,-5.056350499E-1
2.625332042E0,-1.129052831E0,2.022267573E-1,-9.340283811E-2
2.635372042E0,-9.887836819E-1,2.048242367E-1,1.683810997E-1
2.645412042E0,-1.499462467E0,2.624331980E-1,-1.251666677E-1
2.655453042E0,-1.389996889E0,1.442410892E-1,-6.454086471E-1
2.665493042E0,-8.808393301E-1,2.529228114E-1,-6.444327468E-1
2.675533042E0,-6.288552526E-1,3.073023921E-1,-5.009362274E-1
2.685574042E0,-7.006610343E-1,2.607002660E-1,-3.095925272E-1
2.695614042E0,-1.080835740E0,2.744693260E-1,-2.187443376E-1
2.705654042E0,-1.318164722E0,2.279945962E-1,-7.634247547E-1
2.715694042E0,-6.395188198E-1,2.288206250E-1,-7.737661403E-1
2.725735042E0,-3.643435522E-1,4.197174884E-1,-2.988254642E-1
2.735775042E0,-1.288561511E-1,2.870330190E-1,2.666780573E-1
2.745815042E0,-1.898193677E-1,1.873372612E-1,5.520479089E-1
2.755855042E0,-5.530123706E-1,2.170240867E-1,1.208414823E-1
2.765896042E0,-5.349471420E-1,1.751040821E-1,-1.888989794E-1
2.775936042E0,-6.413538954E-1,3.382509005E-1,-2.161902738E-1
2.785976042E0,-4.115501707E-1,1.407361950E-1,1.198848778E-1
2.796017042E0,-1.332542440E-1,1.657525570E-1,3.934626496E-1
2.806057042E0,4.978436351E-2,2.558878979E-1,1.982860994E-1
2.816097042E0,-9.184762493E-2,3.902616645E-1,7.844682992E-2
2.826137042E0,-6.727934968E-1,3.729370223E-1,1.550155342E-2
2.836178042E0,-1.064903539E0,4.693260334E-2,-1.659860802E-1
2.846218042E0,-9.322743626E-1,2.503766048E-1,9.808938146E-2
2.856258042E0,-4.789816868E-1,2.268789109E-1,4.247826755E-2
2.866299042E0,-3.686278436E-1,2.281546272E-1,3.673600942E-1
2.876339042E0,-2.349220484E-1,2.933435534E-1,4.228355527E-2
2.886379042E0,-1.603935838E-1,1.595599171E-1,-4.240424180E-1
2.896419042E0,-5.164478673E-1,9.891347341E-2,-3.457657421E-1
2.906460042E0,-5.832317678E-1,2.796208692E-1,-2.980033457E-1
2.916500042E0,-1.102776101E-1,9.368452772E-2,-1.638500923E-1
2.926540042E0,7.483537026E-2,1.498218910E-1,1.233996391E-1
2.936581042E0,1.131709586E-1,2.601641860E-1,-3.207034063E-1
2.946621042E0,-2.661974162E-2,-1.596728414E-3,-4.181443316E-1
2.956661042E0,-3.141460463E-1,1.585121691E-2,-4.227332264E-1
2.966701042E0,-1.025869866E-1,1.353638463E-1,-5.480776495E-1
2.976742042E0,-6.892281197E-2,6.933123998E-2,-2.911755520E-1
2.986782042E0,2.910884285E-1,1.092610717E-1,-8.271237373E-2
2.996822042E0,4.225009458E-1,4.063115405E-1,-2.557694918E-1
3.006832042E0,5.489519544E-2,3.476482531E-1,-2.706880778E-1
3.016872042E0,2.585849261E-1,2.126135319E-2,-2.194290465E-1
3.026913042E0,-7.054336779E-2,5.799911678E-2,-1.563872910E-1
3.036953042E0,3.197009012E-2,1.596826355E-1,-4.491070926E-2
3.046993042E0,2.832256776E-1,1.502490301E-1,2.237670958E-2
3.057033042E0,2.744952730E-1,1.431526300E-1,-7.807085395E-2
3.067074042E0,5.835217166E-1,2.046685546E-1,-6.122619510E-3
3.077114042E0,3.876326101E-1,1.396165263E-1,8.857946992E-3
3.087154042E0,7.521039605E-2,1.130798151E-1,5.944220960E-2
3.097195042E0,-6.992853306E-2,-2.401042163E-2,7.211312592E-2
3.107235042E0,4.400570646E-2,-2.193268664E-2,8.189610243E-3
3.117275042E0,3.696740567E-1,-7.623921365E-2,4.736712456E-2
3.127315042E0,4.258197523E-1,-6.816910587E-2,-7.884502530E-2
3.137356042E0,1.449956723E-1,2.272681162E-2,-3.188030612E-1
3.147396042E0,1.424954760E-1,-6.045326628E-2,-2.388119817E-1
3.157436042E0,3.410284010E-1,-2.450926222E-1,-1.267863464E-1
3.167477042E0,3.935226566E-1,-1.552125853E-1,-6.585309684E-2
3.177517042E0,6.374656431E-1,-7.033754580E-2,-7.108343124E-2
3.187557042E0,3.080778059E-1,-3.509118766E-2,-3.346279657E-1
3.197597042E0,5.095349966E-1,-1.574269990E-1,-3.528297633E-1
3.207638042E0,5.381593830E-1,-2.199209435E-1,-4.520804018E-1
3.217678042E0,3.119543637E-1,-1.187280793E-1,-1.348923415E-1
3.227718042E0,4.407334413E-1,-1.244458522E-1,2.516039354E-1
3.237759042E0,3.327673086E-1,-3.235651799E-1,4.787706023E-1
3.247824625E0,5.368448558E-1,-1.548842642E-1,1.811876714E-1
3.257864625E0,4.599708539E-1,-1.112209122E-1,-2.215790677E-1
3.267904625E0,3.843439899E-1,-3.353761900E-1,-2.475138080E-1
3.277945625E0,-1.648936741E-2,-4.820834155E-1,1.899473852E-1
3.287985625E0,3.509915449E-2,-2.657222568E-1,5.024418855E-1
3.298025625E0,-4.185904741E-2,-3.246030606E-1,5.063548422E-1
3.308066625E0,5.587822203E-1,-4.559851724E-1,3.425006568E-2
3.318106625E0,7.374637751E-1,-3.006709186E-1,-2.511706567E-1
3.328146625E0,6.149021150E-1,-4.342031246E-1,-1.992006040E-1
3.338186625E0,2.698169889E-1,-5.494583233E-1,2.230069578E-2
3.348227625E0,1.729205125E-1,-5.947298057E-1,-1.017988551E-1
3.358267625E0,5.375875984E-1,-3.505235483E-1,-3.566988659E-1
3.368307625E0,5.017958412E-1,-4.464417125E-1,-4.391586399E-1
3.378348625E0,6.216647854E-1,-6.569583598E-1,-2.529487950E-1
3.388388625E0,5.598168851E-1,-5.939547573E-1,-1.382960057E-1
3.398428625E0,2.783559702E-1,-6.024047514E-1,-4.655903935E-2
3.408468625E0,2.498817842E-1,-6.141886816E-1,3.640108091E-1
3.418478625E0,1.489805498E-1,-6.171129473E-1,4.447158337E-1
3.428518625E0,4.432375114E-1,-4.765857537E-1,1.736476868E-1
3.438559625E0,4.466419065E-1,-5.177936405E-1,-1.549687564E-1
3.448599625E0,6.395799963E-1,-8.370781104E-1,-3.858869970E-2
3.458639625E0,4.514764209E-1,-7.694586428E-1,2.713271785E-1
3.468680625E0,5.885458636E-1,-6.655392949E-1,2.497813582E-1
3.478720625E0,3.270851671E-1,-6.766940282E-1,-6.917256117E-3
3.488760625E0,4.797614130E-1,-5.329510488E-1,-5.817505950E-1
3.498800625E0,5.447060718E-1,-5.568570245E-1,-8.036804956E-1
3.508841625E0,6.941688707E-1,-6.645835675E-1,-6.113778520E-1
3.518881625E0,5.690372133E-1,-7.719115497E-1,-2.071931630E-1
3.528921625E0,4.876078648E-1,-7.697605053E-1,-2.176994401E-1
3.538962625E0,3.474839098E-1,-7.764560057E-1,-3.390507996E-1
3.549002625E0,4.158116214E-1,-7.240980633E-1,-3.797421581E-1
3.559042625E0,4.846658017E-1,-6.657787384E-1,-1.779225862E-1
3.569082625E0,6.174799331E-1,-5.838264662E-1,-7.967416048E-2
3.579123625E0,5.138354044E-1,-5.818403497E-1,1.565475047E-2
3.589163625E0,5.394923655E-1,-7.151521157E-1,-1.389315981E-1
3.599203625E0,6.477625899E-1,-7.464468525E-1,-2.385003251E-1
3.609244625E0,5.943327798E-1,-5.906783796E-1,-2.778877544E-1
3.619284625E0,5.765896963E-1,-6.925412252E-1,-3.876411617E-1
3.629324625E0,7.661296767E-1,-5.503946087E-1,-3.971212524E-1
3.639364625E0,7.011477419E-1,-5.098960987E-1,-3.838854951E-1
3.649405625E0,5.041586645E-1,-5.502532522E-1,-1.930545956E-1
3.659445625E0,3.490671897E-1,-5.670130168E-1,-1.952671820E-1
3.669485625E0,4.412517604E-1,-7.564063418E-1,-3.611152679E-1
3.679526625E0,6.386725084E-1,-6.882810900E-1,-3.536641610E-1
3.689566625E0,4.795444082E-1,-6.901888172E-1,-1.770764941E-1
3.699606625E0,3.335716296E-1,-6.043331631E-1,-6.944913447E-2
3.709646625E0,4.690613008E-1,-7.206840934E-1,-1.647336066E-2
3.719687625E0,5.113453311E-1,-6.032784350E-1,1.921628952E-2
3.729727625E0,5.404034347E-1,-6.517805041E-1,2.895517802E-1
3.739767625E0,4.831346717E-1,-7.549417605E-1,3.072781992E-1
3.749808625E0,4.078408432E-1,-7.132942361E-1,2.101430833E-2
3.759848625E0,5.817864823E-1,-7.051068185E-1,-3.966137141E-1
3.769888625E0,5.546317570E-1,-9.274110872E-1,-3.531028283E-1
3.779928625E0,3.294440070E-1,-8.288314167E-1,-1.825453949E-1
3.789969625E0,3.719554941E-1,-6.089114964E-1,9.717955470E-2
3.800009625E0,3.767354101E-1,-6.134625305E-1,2.562945718E-1
3.810049625E0,6.080337928E-1,-7.574148403E-1,2.739788908E-1
3.820089625E0,5.328761679E-1,-8.090773295E-1,1.675718451E-1
3.830130625E0,3.363031564E-1,-7.365900549E-1,5.556141257E-2
3.840140625E0,2.298613198E-1,-8.063379820E-1,2.602753562E-1
3.850180625E0,1.449026285E-1,-8.669091428E-1,3.262296098E-1
3.860220625E0,5.085270463E-1,-9.026623084E-1,2.371420169E-1
3.870260625E0,6.294012364E-1,-5.231711055E-1,3.711163455E-1
3.880301625E0,5.782099963E-1,-3.881296235E-1,4.075146782E-1
3.890341625E0,5.306385115E-1,-5.779647787E-1,3.919640082E-1
3.900381625E0,2.219255152E-1,-7.550946651E-1,2.293950409E-1
3.910422625E0,3.696493522E-1,-7.172111396E-1,1.568562376E-1
3.920462625E0,4.794209589E-1,-6.255529645E-1,1.970400578E-1
3.930502625E0,4.146642515E-1,-6.353908318E-1,2.139408499E-1
3.940542625E0,4.384039836E-1,-7.154109281E-1,3.568204880E-1
3.950583625E0,2.789302764E-1,-6.188000152E-1,5.020185471E-1
3.960623625E0,4.797684297E-1,-5.468872295E-1,4.750880259E-1
3.970663625E0,2.267103649E-1,-4.807933735E-1,5.940905589E-1
3.980703625E0,1.120922570E-1,-6.666682461E-1,3.976515949E-1
3.990744625E0,3.507764039E-1,-7.224443246E-1,5.204396152E-1
