"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.504164167E-1,-5.710923672E-2,1.166242082E-2,-2.863509953E-1
6.604564167E-1,-5.411683396E-2,2.053851262E-2,-2.844547927E-1
6.704974167E-1,-5.120093748E-2,2.545763552E-2,-2.783585489E-1
6.805374167E-1,-5.410047621E-2,3.304512799E-2,-2.714423835E-1
6.905474167E-1,-5.054888874E-2,3.786331788E-2,-2.654058039E-1
7.005874167E-1,-5.087934062E-2,3.397698700E-2,-2.583876550E-1
7.106274167E-1,-3.861654922E-2,5.168674141E-2,-2.509356141E-1
7.206674167E-1,-3.509170935E-2,4.781063646E-2,-2.451732457E-1
7.307084167E-1,-2.099160105E-2,5.285546184E-2,-2.409468293E-1
7.407484167E-1,-1.946815476E-2,4.660276696E-2,-2.355883569E-1
7.507884167E-1,-2.413960546E-2,2.719311416E-2,-2.287232578E-1
7.608294167E-1,-4.263299517E-3,4.195270315E-2,-2.231209874E-1
7.708694167E-1,-1.652602106E-3,2.659957856E-2,-2.184154391E-1
7.809094167E-1,1.850481518E-2,2.971350774E-2,-2.179739922E-1
7.909494167E-1,2.198556811E-2,9.931014851E-3,-2.157265544E-1
8.009904167E-1,2.569810301E-2,2.623960376E-3,-2.178823948E-1
8.110304167E-1,3.038766421E-2,-4.172427114E-3,-2.161638588E-1
8.210404167E-1,3.200076148E-2,-1.579658315E-2,-2.176294625E-1
8.310804167E-1,4.277165234E-2,-1.232728362E-2,-2.186419964E-1
8.411204167E-1,4.412424937E-2,-1.311185956E-2,-2.219849974E-1
8.511614167E-1,4.359774292E-2,-2.593578026E-2,-2.233639807E-1
8.612014167E-1,4.557843134E-2,-1.738507673E-2,-2.247768044E-1
8.712414167E-1,4.233310372E-2,-2.372393385E-2,-2.266950756E-1
8.812814167E-1,3.875168413E-2,-2.434524894E-2,-2.280128151E-1
8.913224167E-1,3.195609897E-2,-8.338052779E-3,-2.275038809E-1
9.013624167E-1,2.290615812E-2,-9.331664070E-3,-2.262338847E-1
9.114024167E-1,1.864989474E-2,9.289157577E-3,-2.304483354E-1
9.214434167E-1,1.155102812E-2,1.748750173E-2,-2.306255996E-1
9.314834167E-1,3.811349161E-3,3.145338595E-2,-2.212752402E-1
9.415234167E-1,-1.211445779E-4,4.561252892E-2,-2.174421996E-1
9.515634167E-1,-6.566260010E-3,2.716534585E-2,-2.160464227E-1
9.615734167E-1,-1.342238206E-2,2.647208422E-2,-2.148422003E-1
9.716134167E-1,-1.578859985E-2,2.548298612E-2,-2.103041708E-1
9.816544167E-1,-2.132144570E-2,9.962960146E-3,-2.069811970E-1
9.916944167E-1,-1.645958051E-2,1.669942588E-2,-2.032879293E-1
1.001734417E0,-2.905888297E-2,5.280198529E-4,-1.983414441E-1
1.011775417E0,-2.703594603E-2,7.760631852E-3,-1.897311807E-1
1.021815417E0,-3.307000548E-2,5.883784033E-3,-1.852023453E-1
1.031855417E0,-3.057861701E-2,1.348311454E-2,-1.755726188E-1
1.041895417E0,-3.219435737E-2,1.870290935E-2,-1.771510839E-1
1.051936417E0,-2.860121801E-2,3.274069726E-2,-1.660616696E-1
1.061976417E0,-2.837161161E-2,3.603904694E-2,-1.604646295E-1
1.072016417E0,-2.599340864E-2,4.032593966E-2,-1.542599946E-1
1.082057417E0,-2.686217427E-2,3.511118144E-2,-1.473116875E-1
1.092097417E0,-2.142746374E-2,4.598060250E-2,-1.466991603E-1
1.102107417E0,-2.908996493E-2,2.566754073E-2,-1.441847086E-1
1.112147417E0,-2.597646415E-2,2.539722994E-2,-1.407862455E-1
1.122187417E0,-3.172837943E-2,1.264307275E-2,-1.363456249E-1
1.132227417E0,-2.013031393E-2,2.040538937E-2,-1.318542063E-1
1.142268417E0,-2.222327143E-2,1.224041637E-2,-1.332199425E-1
1.152308417E0,-2.354766056E-2,1.682344824E-2,-1.261298060E-1
1.162348417E0,-2.239831723E-2,3.299305215E-3,-1.343744546E-1
1.172389417E0,-2.310298942E-2,4.402918741E-3,-1.285466552E-1
1.182429417E0,-1.269997470E-2,1.313026994E-2,-1.298571825E-1
1.192469417E0,-5.249517038E-3,2.380981296E-2,-1.223377362E-1
1.202509417E0,-6.769879721E-3,1.336279232E-2,-1.259597391E-1
1.212550417E0,-3.135464154E-3,1.570663974E-2,-1.159539893E-1
1.222590417E0,-1.475386880E-2,-1.939794514E-3,-1.173859686E-1
1.232630417E0,-4.589648917E-3,-1.018467546E-2,-1.208422184E-1
1.242640417E0,-7.901647128E-3,-2.000760287E-2,-1.191409528E-1
1.252680417E0,9.231800213E-3,-1.905445755E-2,-1.200251281E-1
1.262721417E0,1.123500895E-2,-3.567286208E-2,-1.106576622E-1
1.272761417E0,2.380246669E-2,-1.301308908E-2,-1.121405214E-1
1.282801417E0,3.283821419E-2,-9.902345017E-3,-1.091484353E-1
1.292833875E0,2.091604099E-2,-3.806260973E-2,-1.128220037E-1
1.302873875E0,3.026869893E-2,-1.963149756E-2,-1.159152463E-1
1.312913875E0,2.489870042E-2,-3.481231257E-2,-1.112789437E-1
1.322953875E0,3.910892829E-2,-2.720377967E-2,-1.133925766E-1
1.332994875E0,1.399212424E-2,-4.727123305E-2,-1.063951179E-1
1.343034875E0,2.901760116E-2,-2.112066932E-2,-1.060422808E-1
1.353074875E0,6.503504701E-3,-5.527624488E-2,-1.035743281E-1
1.363114875E0,1.692548394E-2,-2.312022634E-2,-1.041819453E-1
1.373155875E0,1.869568601E-3,-2.347842231E-2,-1.042740941E-1
1.383165875E0,-1.360617857E-2,-1.009001676E-2,-1.009783521E-1
1.393205875E0,-1.907498017E-2,-7.999315858E-5,-9.894715995E-2
1.403245875E0,-3.318463266E-2,1.264301781E-2,-8.887732774E-2
1.413285875E0,-2.277460322E-2,4.356977344E-2,-8.318109065E-2
1.423326875E0,-4.240871966E-2,4.122997820E-2,-7.776167989E-2
1.433366875E0,-3.901931643E-2,4.947006702E-2,-7.322897017E-2
1.443406875E0,-5.328177288E-2,2.596296743E-2,-7.262898982E-2
1.453447875E0,-4.988811165E-2,3.480758891E-2,-6.803769618E-2
1.463487875E0,-4.379537329E-2,3.472101688E-2,-6.488227844E-2
1.473527875E0,-5.643900111E-2,-2.891672775E-4,-5.910454318E-2
1.483567875E0,-5.911273509E-2,-4.795718472E-3,-5.165989697E-2
1.493608875E0,-4.758124799E-2,-4.598256201E-4,-4.871018231E-2
1.503648875E0,-4.387964308E-2,-2.814514097E-3,-4.502086714E-2
1.513688875E0,-4.025987536E-2,3.365380690E-4,-3.578715399E-2
1.523698875E0,-2.718455344E-2,2.844485454E-2,-2.967678569E-2
1.533738875E0,-2.882692590E-2,3.383003175E-2,-2.163217403E-2
1.543779875E0,-2.676630393E-2,3.299979866E-2,-1.741040498E-2
1.553819875E0,-9.609952569E-3,6.833249331E-2,-1.410755422E-2
1.563859875E0,-3.325916827E-3,8.033564687E-2,-5.079276860E-3
1.573899875E0,1.567641273E-3,7.848422229E-2,9.589083493E-4
1.583940875E0,1.799738593E-2,9.176373482E-2,1.132073812E-2
1.593980875E0,9.422806092E-3,7.011516392E-2,1.468724012E-2
1.604020875E0,9.022317827E-4,3.950472549E-2,2.134238929E-2
1.614061875E0,1.040279213E-2,4.613706097E-2,1.963770017E-2
1.624101875E0,2.240581438E-3,4.750124365E-2,2.174338698E-2
1.634141875E0,8.602654561E-4,4.324258119E-2,2.239506319E-2
1.644181875E0,7.012818474E-3,6.312958151E-2,2.996875718E-2
1.654191875E0,7.511362433E-3,7.305491716E-2,3.880379349E-2
1.664231875E0,4.945077002E-3,6.371434778E-2,4.016058519E-2
1.674272875E0,9.947026148E-3,6.136437505E-2,3.536929190E-2
1.684312875E0,1.039970573E-2,3.782144189E-2,2.723511308E-2
1.694352875E0,-1.930175349E-4,2.815762907E-2,2.420896292E-2
1.704393875E0,5.725503433E-3,8.365435898E-2,2.881116979E-2
1.714433875E0,2.017317340E-3,1.347566843E-1,5.228161067E-2
1.724473875E0,2.833843231E-3,1.227322593E-1,5.057665333E-2
1.734513875E0,1.809854992E-2,1.088409349E-1,5.104350671E-2
1.744554875E0,5.169281736E-3,2.942747250E-2,4.409389943E-2
1.754594875E0,3.487258404E-2,4.164685309E-2,5.244131386E-2
1.764634875E0,3.605865687E-2,-1.539471094E-2,4.355171323E-2
1.774675875E0,5.463367328E-2,-4.587884992E-2,4.664204270E-2
1.784715875E0,4.961191863E-2,-4.452020675E-2,5.243658647E-2
1.794725875E0,3.016498499E-2,-7.174436748E-2,5.784972757E-2
1.804765875E0,3.215587139E-2,-5.678920820E-2,6.771274656E-2
1.814805875E0,2.708654292E-2,-3.071899340E-2,7.668706030E-2
1.824845875E0,2.114200965E-2,-2.530727908E-2,8.158942312E-2
1.834886875E0,3.402478620E-2,3.029021434E-3,9.279760718E-2
1.844926875E0,4.944747314E-2,3.208681941E-2,1.013525873E-1
1.854966875E0,4.381648451E-2,3.991358355E-2,1.149413660E-1
1.865007875E0,3.212438524E-2,4.562311620E-2,1.286782771E-1
1.875047875E0,3.270335868E-2,4.410618544E-2,1.476729959E-1
1.885087875E0,4.611480981E-2,4.558267444E-2,1.568461508E-1
1.895127875E0,4.813109338E-2,3.195128590E-2,1.559366882E-1
1.905168875E0,4.672827572E-2,3.963993862E-3,1.502488256E-1
1.915208875E0,3.910950199E-2,-3.138121217E-2,1.511532366E-1
1.925248875E0,5.364059657E-2,-2.584014460E-2,1.644133627E-1
1.935258875E0,5.393168330E-2,-3.858416900E-2,1.742806435E-1
1.945298875E0,5.816977844E-2,-3.378228098E-2,1.795600057E-1
1.955339875E0,6.286919117E-2,-3.979250789E-2,1.740789562E-1
1.965379875E0,6.882479787E-2,-1.848403737E-2,1.751533300E-1
1.975419875E0,6.156715378E-2,-1.380619593E-2,1.777126193E-1
1.985459875E0,5.351978168E-2,3.992775455E-4,1.869927198E-1
1.995500875E0,4.807468504E-2,1.394597813E-2,1.959872842E-1
2.005540875E0,5.465520546E-2,4.129355773E-2,2.007896602E-1
2.015580875E0,4.763218388E-2,4.343500733E-2,2.082257420E-1
2.025621875E0,2.663515508E-2,1.381919160E-2,2.095670551E-1
2.035661875E0,3.881565481E-2,1.677290350E-2,2.117660344E-1
2.045701875E0,4.550483078E-2,8.866893128E-3,2.078340352E-1
2.055741875E0,4.763881862E-2,-8.049240336E-3,2.069778293E-1
2.065782875E0,3.658699244E-2,-4.263355210E-2,2.097202837E-1
2.075791875E0,2.723796666E-2,-4.222982004E-2,2.179965973E-1
2.085832875E0,2.167645842E-2,-5.275012925E-2,2.186100185E-1
2.095872875E0,2.299871668E-2,-4.062635452E-2,2.138245851E-1
2.105912875E0,2.462830581E-2,-1.208685525E-2,2.199740857E-1
2.115953875E0,2.232627012E-2,1.468377281E-2,2.186707407E-1
2.125993875E0,1.988960057E-2,2.043550834E-2,2.266641110E-1
2.136033875E0,3.112600930E-2,6.859105825E-2,2.469384968E-1
2.146073875E0,2.171717212E-2,6.045840681E-2,2.577609718E-1
2.156114875E0,1.279478334E-2,6.199425459E-2,2.429812402E-1
2.166154875E0,-9.223069064E-3,1.007735357E-2,2.146656960E-1
2.176194875E0,-2.279410139E-3,1.425931603E-2,2.173118144E-1
2.186235875E0,-8.448355831E-3,-2.237432823E-2,2.308915406E-1
2.196275875E0,-1.985014603E-2,-3.894345462E-2,2.388005853E-1
2.206315875E0,-5.898031592E-2,-1.099487245E-1,2.321937829E-1
2.216325875E0,-6.874027103E-2,-1.332865357E-1,2.225997448E-1
2.226365875E0,-7.019249350E-2,-1.490154266E-1,2.208612412E-1
2.236406875E0,-5.767510086E-2,-1.481661499E-1,2.085744739E-1
2.246446875E0,-5.899907276E-2,-1.514478028E-1,2.062283307E-1
2.256486875E0,-6.216930225E-2,-1.262266040E-1,2.120489329E-1
2.266526875E0,-5.973697826E-2,-7.494045794E-2,2.256921232E-1
2.276567875E0,-6.932941824E-2,-8.091553301E-2,2.291915268E-1
2.286607875E0,-4.192879796E-2,-2.957922406E-2,2.256602049E-1
2.296635125E0,-2.801538073E-2,-1.510228030E-2,2.209687829E-1
2.306675125E0,-2.175164223E-2,1.746719703E-3,2.218407840E-1
2.316716125E0,-3.044606745E-2,-8.497395553E-3,2.276438177E-1
2.326756125E0,-3.343358636E-2,-1.017063763E-2,2.335349321E-1
2.336796125E0,-2.414421551E-2,-8.670479059E-3,2.381941378E-1
2.346837125E0,-1.691981778E-2,-1.452033222E-2,2.359290272E-1
2.356846125E0,-9.017421864E-3,1.067743171E-2,2.307830006E-1
2.366887125E0,-2.674305998E-2,2.670190297E-3,2.269985974E-1
2.376927125E0,-2.844428457E-2,2.351981029E-2,2.284734547E-1
2.386967125E0,-2.448700368E-2,5.181360990E-2,2.298343480E-1
2.397008125E0,-1.697049662E-2,8.013898879E-2,2.302796245E-1
2.407048125E0,-1.110904757E-2,1.143372729E-1,2.338421196E-1
2.417088125E0,-2.590157464E-2,9.665334970E-2,2.366530895E-1
2.427128125E0,-1.690159366E-2,8.994173259E-2,2.335557789E-1
2.437169125E0,1.098445617E-3,6.312289834E-2,2.185155749E-1
2.447209125E0,7.352300920E-3,4.053131118E-2,2.080130279E-1
2.457249125E0,-6.102521904E-3,-1.267785020E-2,2.077088952E-1
2.467290125E0,-1.004667580E-2,-3.528628126E-2,2.075331509E-1
2.477330125E0,-3.932590596E-3,-3.396748379E-2,2.027477175E-1
2.487370125E0,1.002844144E-2,-2.970540896E-2,1.951882541E-1
2.497380125E0,7.726671174E-3,-2.003307641E-2,1.916640848E-1
2.507420125E0,1.058717258E-2,9.702448733E-3,1.890893430E-1
2.517460125E0,5.381757859E-3,2.555198595E-2,1.899135858E-1
2.527501125E0,-9.236950427E-5,6.071556732E-2,1.920379996E-1
2.537541125E0,-1.118523534E-2,8.082935959E-2,2.038523108E-1
2.547581125E0,-2.287491411E-2,8.765557408E-2,2.081003189E-1
2.557622125E0,-2.460064366E-2,8.779326081E-2,2.003715634E-1
2.567662125E0,-2.507841587E-2,7.473551482E-2,1.913349181E-1
2.577702125E0,-4.676710814E-2,1.701745205E-2,1.919916421E-1
2.587742125E0,-4.213733226E-2,2.360068262E-3,2.021655589E-1
2.597783125E0,-5.637458712E-2,-6.501896679E-2,2.054377943E-1
2.607823125E0,-5.958443508E-2,-1.055261120E-1,2.008564770E-1
2.617863125E0,-6.362046301E-2,-1.418324560E-1,1.965980679E-1
2.627904125E0,-5.316719413E-2,-1.483195573E-1,1.877827346E-1
2.637913125E0,-5.216824263E-2,-1.707114130E-1,1.805530488E-1
2.647954125E0,-5.170953646E-2,-1.737587303E-1,1.853647828E-1
2.657994125E0,-4.343190044E-2,-1.615537405E-1,1.920788735E-1
2.668034125E0,-2.932799980E-2,-1.546206921E-1,1.934083998E-1
2.678074125E0,-2.276277542E-2,-1.341263354E-1,1.907748133E-1
2.688115125E0,-2.503163740E-2,-1.230136156E-1,1.869266033E-1
2.698155125E0,-2.750944346E-2,-1.186500266E-1,1.814535409E-1
2.708195125E0,-2.891194448E-2,-9.365633130E-2,1.827645898E-1
2.718236125E0,-3.774857894E-2,-6.992091238E-2,1.921144128E-1
2.728276125E0,-3.903284669E-2,-3.878732398E-2,2.023987621E-1
2.738316125E0,-4.343505204E-2,-1.551502291E-2,2.043005228E-1
2.748356125E0,-4.519630224E-2,1.476266421E-2,2.032651305E-1
2.758397125E0,-5.309124663E-2,1.692967862E-2,1.946189106E-1
2.768406125E0,-4.325943440E-2,4.406960309E-2,1.835373789E-1
2.778447125E0,-6.145361811E-2,4.702890664E-2,1.866088063E-1
2.788487125E0,-5.353032425E-2,8.640123159E-2,2.001002580E-1
2.798527125E0,-6.486739218E-2,8.264377713E-2,1.974482834E-1
2.808568125E0,-6.156813353E-2,1.224506944E-1,1.931066513E-1
2.818608125E0,-7.414970547E-2,8.922642469E-2,1.809751540E-1
2.828648125E0,-7.177549601E-2,8.371687680E-2,1.707123965E-1
2.838688125E0,-7.739556581E-2,8.335015923E-2,1.745878309E-1
2.848729125E0,-8.044943959E-2,6.743539125E-2,1.810383648E-1
2.858769125E0,-7.596307993E-2,7.342564315E-2,1.864632219E-1
2.868809125E0,-7.266470790E-2,7.598175108E-2,1.880500615E-1
2.878850125E0,-6.337773800E-2,7.216490805E-2,1.813175827E-1
2.888890125E0,-5.512367934E-2,7.570327818E-2,1.699327379E-1
2.898930125E0,-5.132335052E-2,6.121408567E-2,1.633187830E-1
2.908940125E0,-4.206518829E-2,6.642325968E-2,1.632672995E-1
2.918980125E0,-3.916207701E-2,8.190368116E-2,1.704863310E-1
2.929020125E0,-3.645035625E-2,8.322151005E-2,1.786070913E-1
2.939061125E0,-2.016193047E-2,9.015132487E-2,1.774211824E-1
2.949101125E0,-1.031849347E-2,7.822389901E-2,1.728396267E-1
2.959141125E0,6.607492454E-3,7.796636969E-2,1.602431387E-1
2.969182125E0,1.403356902E-2,6.078001484E-2,1.619762331E-1
2.979222125E0,2.709104866E-2,5.120621622E-2,1.664516777E-1
2.989262125E0,3.674105182E-2,2.689116634E-2,1.670593023E-1
2.999302125E0,5.284811929E-2,7.205475122E-4,1.677783579E-1
3.009343125E0,6.569837034E-2,-3.759654984E-2,1.633195281E-1
3.019383125E0,6.786938012E-2,-6.161826476E-2,1.628566682E-1
3.029423125E0,8.202682436E-2,-5.224147439E-2,1.608611941E-1
3.039464125E0,7.320856303E-2,-6.960235536E-2,1.525039375E-1
3.049473125E0,8.232830465E-2,-6.471887976E-2,1.479607970E-1
3.059514125E0,7.341311127E-2,-7.272833586E-2,1.485970169E-1
3.069554125E0,8.112801611E-2,-6.534632295E-2,1.484841108E-1
3.079594125E0,6.460070610E-2,-9.261655807E-2,1.411463022E-1
3.089634125E0,6.515296549E-2,-8.101270348E-2,1.425071359E-1
3.099675125E0,6.781613082E-2,-6.638475507E-2,1.392061561E-1
3.109715125E0,6.368871033E-2,-7.712431252E-2,1.414579898E-1
3.119755125E0,7.343988121E-2,-5.330047756E-2,1.415615827E-1
3.129796125E0,7.397542894E-2,-3.778136522E-2,1.470911652E-1
3.139836125E0,7.632566988E-2,-2.723471634E-2,1.413925439E-1
3.149876125E0,7.886783779E-2,-8.629327640E-4,1.414257884E-1
3.159916125E0,7.656820118E-2,2.446293086E-2,1.426742673E-1
3.169957125E0,9.034346044E-2,7.285021245E-2,1.540441960E-1
3.179997125E0,9.051389992E-2,9.420371056E-2,1.605798602E-1
3.190007125E0,9.799905866E-2,1.182439029E-1,1.684692800E-1
3.200047125E0,9.600941092E-2,1.089801043E-1,1.669028103E-1
3.210087125E0,9.709922224E-2,9.253359586E-2,1.563658714E-1
3.220128125E0,9.446401894E-2,6.448305398E-2,1.475779712E-1
3.230168125E0,8.749938011E-2,4.361375421E-2,1.541986614E-1
3.240208125E0,9.542814642E-2,5.949763954E-2,1.678638756E-1
3.250248125E0,7.471454889E-2,3.551308438E-2,1.724468321E-1
3.260289125E0,7.677903026E-2,3.895868361E-2,1.663609743E-1
3.270329125E0,4.903266579E-2,7.378480397E-3,1.512010545E-1
3.280369125E0,4.106662050E-2,1.220386196E-2,1.473623812E-1
3.290410125E0,1.895686612E-2,1.597091556E-3,1.468423009E-1
3.300443042E0,9.115687571E-3,1.744582877E-2,1.618817002E-1
3.310483042E0,1.384950522E-2,5.004462600E-2,1.648675054E-1
3.320523042E0,-8.531700820E-3,3.265311569E-2,1.634333879E-1
3.330533042E0,6.238978356E-3,4.654838890E-2,1.480440795E-1
3.340574042E0,-9.442246519E-3,1.807733253E-2,1.334148049E-1
3.350614042E0,6.414789706E-3,4.262288660E-2,1.365337670E-1
3.360654042E0,-1.013622340E-2,5.355411209E-3,1.459589601E-1
3.370694042E0,-7.678754628E-5,1.358371601E-2,1.556175649E-1
3.380735042E0,7.323337719E-3,8.251534775E-3,1.473447233E-1
3.390775042E0,8.888520300E-3,4.173699766E-3,1.364708841E-1
3.400815042E0,1.715657115E-2,9.608945809E-3,1.296875477E-1
3.410856042E0,1.771884784E-2,6.977660581E-3,1.338919252E-1
3.420896042E0,4.175787047E-2,1.635465026E-2,1.388147771E-1
3.430936042E0,3.472828120E-2,-1.134943496E-2,1.415892243E-1
3.440976042E0,4.666936398E-2,-3.283715248E-2,1.452886313E-1
3.451017042E0,3.645604849E-2,-7.346817851E-2,1.432089955E-1
3.461057042E0,3.331271932E-2,-9.794556350E-2,1.382925361E-1
3.471067042E0,3.831089288E-2,-1.073687449E-1,1.348121762E-1
3.481107042E0,3.767999262E-2,-1.202123687E-1,1.387661695E-1
3.491147042E0,6.016255170E-2,-7.721776515E-2,1.413010359E-1
3.501188042E0,4.316412657E-2,-7.742789388E-2,1.527933776E-1
3.511228042E0,4.744420573E-2,-4.193407297E-2,1.567662060E-1
3.521268042E0,2.333300933E-2,-5.164022744E-2,1.583201587E-1
3.531308042E0,2.181635052E-2,-1.385739259E-2,1.580870897E-1
3.541349042E0,2.184458077E-2,1.497687772E-4,1.550415009E-1
3.551389042E0,3.139130771E-3,-7.627432235E-3,1.527275592E-1
3.561429042E0,1.407886390E-2,2.197839692E-2,1.611394137E-1
3.571470042E0,-2.058964409E-2,-1.627702080E-2,1.668365151E-1
3.581510042E0,-1.279723272E-2,-7.505100220E-3,1.676618159E-1
3.591550042E0,-1.519177854E-2,-4.382273182E-2,1.578062773E-1
3.601590042E0,-5.675237626E-3,-5.912791938E-2,1.445570588E-1
3.611600042E0,6.252498832E-3,-7.938852906E-2,1.361607313E-1
3.621640042E0,3.602551296E-4,-6.887703389E-2,1.408332437E-1
3.631681042E0,1.273695007E-2,-4.721654207E-2,1.419512033E-1
3.641721042E0,2.040019631E-2,-4.497522488E-2,1.452734917E-1
3.651761042E0,3.561243787E-2,-2.876616269E-2,1.510711908E-1
3.661802042E0,5.721759796E-2,-2.656292915E-2,1.375218332E-1
3.671842042E0,4.219592363E-2,-7.957223058E-2,1.197642013E-1
3.681882042E0,4.751745239E-2,-8.998331428E-2,1.144581139E-1
3.691922042E0,2.749213204E-2,-1.230207756E-1,1.176356822E-1
3.701963042E0,2.129202709E-2,-1.085928306E-1,1.208120286E-1
3.712003042E0,2.553165331E-2,-9.162095934E-2,1.164948791E-1
3.722043042E0,1.176044904E-2,-8.973970264E-2,1.111629605E-1
3.732084042E0,9.355014190E-3,-4.860240966E-2,1.006828249E-1
3.742124042E0,-2.321091667E-2,-3.644561023E-2,1.092091948E-1
3.752134042E0,-2.280754596E-2,8.566414937E-3,1.160639599E-1
3.762174042E0,-2.045171335E-2,2.069072239E-2,1.134513989E-1
3.772214042E0,-3.197083995E-2,2.006511390E-2,1.175786704E-1
3.782254042E0,-2.624557540E-2,2.573977783E-2,1.163293794E-1
3.792295042E0,-3.475159779E-2,-6.233333610E-3,1.061858535E-1
3.802335042E0,-2.375939861E-2,-4.010107368E-4,1.003178507E-1
3.812375042E0,-2.405429073E-2,1.037475932E-2,9.828852117E-2
3.822416042E0,-1.360351592E-2,2.957987785E-2,1.051144600E-1
3.832456042E0,-2.459684014E-2,1.288345270E-2,1.121893525E-1
3.842496042E0,-2.211051434E-2,1.203284040E-2,1.181234047E-1
3.852536042E0,-2.124973387E-2,-8.052382618E-4,1.101457477E-1
3.862577042E0,5.768301431E-3,3.019209392E-2,9.680677205E-2
3.872617042E0,-1.753443480E-2,-2.372298390E-3,8.867131919E-2
3.882657042E0,9.958380833E-4,4.151766375E-2,1.023551747E-1
3.892667042E0,-2.296202816E-3,5.624771863E-2,1.101489663E-1
3.902707042E0,4.755581729E-3,8.331582695E-2,1.093047485E-1
3.912748042E0,-3.848009743E-3,8.132835478E-2,1.072066724E-1
3.922788042E0,-1.067209337E-2,8.301120251E-2,9.584242851E-2
3.932828042E0,-2.550109476E-2,7.738091052E-2,1.053791344E-1
3.942868042E0,-2.897758782E-2,8.003447950E-2,1.132831275E-1
3.952909042E0,-3.272991627E-2,1.004115567E-1,1.185733378E-1
3.962949042E0,-3.096291237E-2,1.100644544E-1,1.197717562E-1
3.972989042E0,-4.818453640E-2,5.036455020E-2,9.425556660E-2
3.983030042E0,-3.112432361E-2,3.249553591E-2,8.246761560E-2
